,2011-11-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AmortizationOfDebtDiscountPremium,,,,91893.000,,,,101642.000,
AssetImpairmentCharges,,,,,,946931.000,,,
CapitalLeaseObligationsIncurred,,,,28701.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-116090.000,,169452.000,,,,-1086344.000,
ConversionOfStockSharesIssued1,,,,,,,,27000000.000,
CostOfRevenue,,431120.000,758267.000,985321.000,975632.000,1088442.000,1012249.000,1139717.000,882608.000
CostsAndExpenses,5289.000,,,,,,,,
Depreciation,,,,,,,,19739.000,
DepreciationAndAmortization,,9872.000,14007.000,25429.000,19169.000,19616.000,19686.000,19821.000,19886.000
DepreciationDepletionAndAmortization,,9872.000,,25429.000,,,,,
EarningsPerShareBasic,0.000,,,,,,,,0.030
EarningsPerShareBasicAndDiluted,,-0.010,-0.010,-0.010,-0.020,-0.050,-0.090,-0.010,
EarningsPerShareDiluted,,,,,,,,,0.020
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,-14822.000,
FairValueAdjustmentOfWarrants,,,,,,,,-1301862.000,-3420871.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,1.100,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,0.012,
GainsLossesOnExtinguishmentOfDebt,,,,,,-112583.000,,,
GeneralAndAdministrativeExpense,3989.000,,,,,,,,
GrossProfit,,174710.000,1227249.000,1171276.000,1091832.000,762935.000,223066.000,737681.000,635177.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-482567.000,-230149.000,-434828.000,-1097061.000,-2561475.000,,,
IncomeTaxExpenseBenefit,,0.000,,,,,,,
IncomeTaxesPaid,,0.000,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,76062.000,,,,17480.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,98419.000,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,25000.000,
IncreaseDecreaseInAccountsReceivable,,156654.000,,53066.000,,,,59315.000,
IncreaseDecreaseInAccruedLiabilities,,,,152932.000,,,,-11029.000,
IncreaseDecreaseInDeferredRevenue,,-26088.000,,,,,,-34291.000,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,-32536.000,
IncreaseDecreaseInOtherOperatingAssets,,657.000,,45069.000,,,,425.000,
IncreaseDecreaseInPrepaidExpense,,-24512.000,,-3600.000,,,,-50696.000,
InterestExpense,,5922.000,377954.000,136018.000,228684.000,357127.000,205218.000,189178.000,185110.000
InterestPaid,,5888.000,,98205.000,,,,46923.000,
NetCashProvidedByUsedInFinancingActivities,,420375.000,,652166.000,,,,-225587.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,420375.000,,652166.000,,,,-225587.000,
NetCashProvidedByUsedInInvestingActivities,,-3302.000,,-334101.000,,,,-4084.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-3302.000,,-334101.000,,,,-4084.000,
NetCashProvidedByUsedInOperatingActivities,,-533163.000,,-148613.000,,,,-856673.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-533163.000,,-148613.000,,,,-856673.000,
NetIncomeLoss,-5289.000,-482567.000,-230149.000,-434828.000,-1097061.000,-2561475.000,-1379876.000,-136068.000,1990000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,-574597.000,1660403.000
NonoperatingIncomeExpense,,,-372595.000,-136301.000,-228049.000,-459268.000,148633.000,1112684.000,3235761.000
OperatingExpenses,,651355.000,1084803.000,1469803.000,1960844.000,2865142.000,1751575.000,1986433.000,1880938.000
OperatingIncomeLoss,,-476645.000,142446.000,-298527.000,-869012.000,-2102207.000,-1528509.000,-1248752.000,-1245761.000
OtherIncome,,,5359.000,-283.000,635.000,10442.000,-10727.000,,
PaymentsForLoans,,,,,,,,202973.000,
PaymentsForRepurchaseOfCommonStock,,,,46111.000,,,,,
PaymentsOfStockIssuanceCosts,,0.000,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,3302.000,,2770.000,,,,4084.000,
ProceedsFromIssuanceOfCommonStock,,143907.000,,13000.000,,,,,
ProceedsFromIssuanceOfDebt,,,,1220000.000,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,-12349.000,
ProceedsFromIssuanceOfOtherLongTermDebt,,,,-387601.000,,,,-2073.000,
ProceedsFromOtherEquity,,250148.000,,,,,,,
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,,35000.000,,,,,,,
ProfessionalFees,1300.000,,,,,,,,
ProvisionForDoubtfulAccounts,,,,6450.000,,,,,
RedemptionPremium,,,,,,,,33364.000,
RepaymentsOfDebt,,,,138969.000,,,,,
RepaymentsOfDebtAndCapitalLeaseObligations,,,,,,,,8192.000,
RepaymentsOfLinesOfCredit,,,,13153.000,,,,,
RepaymentsOfLongTermDebtAndCapitalSecurities,,8680.000,,,,,,,
ResearchAndDevelopmentExpense,,32213.000,926.000,289.000,,,,,
RevenueFromRelatedParties,,,,,,60552.000,,,
Revenues,,605830.000,1985516.000,2156597.000,2067464.000,1851377.000,1235315.000,1877398.000,1517785.000
SalesRevenueNet,,605830.000,1980157.000,2156880.000,2066829.000,1790825.000,1246042.000,1877398.000,1517785.000
SellingGeneralAndAdministrativeExpense,,609270.000,1069870.000,1444085.000,1941675.000,1898595.000,1732178.000,1966612.000,1861052.000
