,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,56000.000,56000.000,55559.000,64153.000,64736.000,66041.000,64552.000,61730.000,,,,,,,,,719355.000,,
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,15220.000,34639.000,221616.000,271858.000,220355.000,384631.000,532129.000,686797.000,,340805.000,368610.000
AccountsPayableCurrent,0.000,,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,35784.000,56676.000,285376.000,170176.000,209476.000,173942.000,311410.000,365565.000,583781.000,704997.000,783403.000
AccountsReceivableNet,,,,,,,,,,,,,765.000,0.000,400.000,140.000,0.000,0.000,0.000,
AccountsReceivableRelatedParties,,,,,,,,,,,,,,,,,10363.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,1471.000,,2072.000,3109.000,4145.000,1037.000,2073.000,8726.000,4146.000,1037.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,-9760.000,111857.000,-70960.000,,
AdditionalPaidInCapital,588280.000,645235.000,649485.000,674726.000,680483.000,691303.000,697735.000,707579.000,717419.000,2280069.000,10536221.000,10956719.000,13286534.000,16448022.000,16966288.000,17475275.000,17504995.000,17544633.000,17552058.000,17613658.000
Assets,0.000,0.000,0.000,0.000,2363.000,1181.000,0.000,0.000,0.000,569724.000,391068.000,325827.000,762489.000,636383.000,410501.000,536960.000,517615.000,410014.000,211404.000,178070.000
AssetsCurrent,0.000,,0.000,0.000,2363.000,1181.000,0.000,0.000,0.000,280175.000,52190.000,1185.000,452083.000,345106.000,23351.000,168939.000,299721.000,132336.000,14405.000,199.000
AvailableForSaleSecurities,,,,,,,,,,,,,,,,165284.000,286901.000,104084.000,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,,,,,,,,,128107.000,,
CapitalizedComputerSoftwareNet,,,,,,,,,,105000.000,,,,,,,,195055.000,176963.000,
Cash,,0.000,0.000,,,,0.000,0.000,0.000,258175.000,20690.000,1185.000,1317.000,45048.000,22951.000,1555.000,880.000,1407.000,14405.000,199.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,258175.000,20690.000,1185.000,1317.000,45048.000,22951.000,1555.000,880.000,1407.000,14405.000,199.000
CommitmentsAndContingencies,,,,,,,,,,0.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,-50000.000,-50000.000,-50000.000,,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,96450196.000,104019196.000,105021796.000,106034796.000,111312296.000,112761581.000,112761581.000,112761581.000,112761581.000,112836581.000,113236581.000
CommonStockSharesOutstanding,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,12500000.000,96450196.000,104019196.000,105021796.000,106034796.000,111312296.000,112761581.000,112761581.000,112761581.000,112761581.000,112836581.000,113236581.000
CommonStockValue,12500.000,12500.000,12500.000,12500.000,12500.000,12500.000,12500.000,12500.000,12500.000,96450.000,104019.000,105022.000,106035.000,111312.000,112762.000,112762.000,112762.000,112762.000,112837.000,113237.000
ConvertibleNotesPayable,,,,,,,,,,,,,,,,50000.000,100000.000,,100000.000,100000.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,,,,,,100000.000,,
DebtCurrent,,,,,,,,,,,,,450001.000,169058.000,,,,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,,,,,,,,,,2307744.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,170070.000,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,0.000,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,170070.000,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,-170070.000,,,,,,,,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,,,,,,,,,,,,532000.000,
