,2011-06-30,2011-09-30,2012-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3425000.000,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,-85000.000
ComprehensiveIncomeNetOfTax,,-11444000.000,-22443000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-23882000.000,,
CostOfGoodsSold,219483000.000,212486000.000,209472000.000
DepreciationDepletionAndAmortization,,,7141000.000
DerivativeGainLossOnDerivativeNet,-1214000.000,-6303000.000,-89000.000
EarningsPerShareBasic,-2.710,-1.230,-2.280
EarningsPerShareDiluted,-2.710,-1.230,-2.280
GainLossOnDispositionOfIntangibleAssets,,,-22000.000
GainsLossesOnExtinguishmentOfDebt,,-639000.000,
GrossProfit,-6464000.000,9118000.000,-8957000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-24099000.000,-11103000.000,-22785000.000
IncomeTaxExpenseBenefit,-217000.000,74000.000,-286000.000
IncreaseDecreaseInAccountsPayable,,,-2703000.000
IncreaseDecreaseInAccountsReceivable,,,-779000.000
IncreaseDecreaseInIncomeTaxesReceivable,,,241000.000
IncreaseDecreaseInInventories,,,-7413000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-3638000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-634000.000
InterestExpense,6020000.000,7107000.000,6428000.000
InvestmentIncomeInterestAndDividend,22000.000,8000.000,8000.000
NetCashProvidedByUsedInContinuingOperations,,,-15891000.000
NetCashProvidedByUsedInFinancingActivities,,,-685000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-685000.000
NetCashProvidedByUsedInInvestingActivities,,,-1948000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1948000.000
NetCashProvidedByUsedInOperatingActivities,,,-13258000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-13258000.000
NetIncomeLoss,-23882000.000,,
NetIncomeLossAvailableToCommonStockholdersBasic,,-11177000.000,-22499000.000
OperatingIncomeLoss,-16835000.000,993000.000,-16344000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,5000.000,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,-56000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-272000.000,
OtherCostAndExpenseOperating,746000.000,736000.000,700000.000
OtherNonoperatingIncomeExpense,-52000.000,1945000.000,153000.000
PaymentsOfDebtIssuanceCosts,,,44000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,1948000.000
ProfitLoss,-23882000.000,,
RepaymentsOfFirstMortgageBond,,,8000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,70000.000
RepaymentsOfOtherLongTermDebt,,,563000.000
SalesRevenueGoodsNet,213019000.000,221604000.000,200515000.000
SellingGeneralAndAdministrativeExpense,9625000.000,7389000.000,6687000.000
ShareBasedCompensation,,,-251000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,-284000.000,-251000.000
WeightedAverageNumberOfDilutedSharesOutstanding,8820000.000,9114000.000,9888000.000
WeightedAverageNumberOfSharesOutstandingBasic,8820000.000,9114000.000,9888000.000
