,2012-09-30,2012-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,4135.000,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,79.000,,,,-1504.000,,
CostOfRevenue,105.000,8358.000,,5500.000,,,,,,,,,
Depreciation,154927.000,153733.000,13460.000,11159.000,11049.000,10760.000,10898.000,11072.000,11208.000,9203.000,4204.000,3572.000,2945.000
EarningsPerShareBasic,-0.000,-0.000,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,37472.000,14923.000,3244.000,11558.000,25556.000,29356.000,19008.000,39887.000,7172.000,34841.000,8617.000,15039.000,8134.000
GrossProfit,-105.000,3598.000,194.000,5613.000,982.000,40.000,81083.000,1051.000,486.000,0.000,120.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-267024.000,-241468.000,-90211.000,-91240.000,-227680.000,-80210.000,-30516.000,-121701.000,-98802.000,-123208.000,-91718.000,-98057.000,-91431.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,39577.000,,,,74523.000,,,,65792.000,,
IncreaseDecreaseInDeferredRevenue,,,,,,,-40000.000,,,,,,
InterestExpense,10176.000,10712.000,13701.000,14136.000,15805.000,15861.000,15839.000,16562.000,20859.000,19164.000,19005.000,19446.000,19880.000
InterestExpenseRelatedParty,9528.000,,13701.000,,,,15839.000,,,,19005.000,,
LaborAndRelatedExpense,,,30000.000,30000.000,31228.000,30004.000,38108.000,30105.000,30049.000,30000.000,30012.000,30000.000,30472.000
LeaseAndRentalExpense,,,30000.000,30000.000,30000.000,30000.000,30131.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000
NetCashProvidedByUsedInFinancingActivities,,,25660.000,,,,-30665.000,,,,1213.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,25660.000,,,,-30665.000,,,,1213.000,,
NetCashProvidedByUsedInOperatingActivities,,,-23473.000,,,,30744.000,,,,-2717.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-23473.000,,,,30744.000,,,,-2717.000,,
NetIncomeLoss,,,,,,,,,-98802.000,,-91718.000,-98057.000,-91431.000
OperatingExpenses,256743.000,234354.000,76704.000,82717.000,97833.000,100120.000,98145.000,111064.000,78429.000,104044.000,72833.000,78611.000,71551.000
OperatingIncomeLoss,-256848.000,-230756.000,-76510.000,-77104.000,-96851.000,-100080.000,-17062.000,-110013.000,-77943.000,-104044.000,-72713.000,-78611.000,-71551.000
OperatingLeasesRentExpense,30000.000,30000.000,,,,,,,,,,,
OperatingLeasesRentExpenseNet,,,30000.000,,,,30131.000,,,,,,
OtherLaborRelatedExpenses,34344.000,35698.000,,,,,,,,,,,
OtherNonoperatingExpense,,,,,133688.000,,,,,,,,
OtherNonoperatingIncome,,,,,18664.000,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,-130829.000,,,,,,,,
OtherOperatingIncomeExpenseNet,,,,,,,-13454.000,-11688.000,-20859.000,-19164.000,-19005.000,-19446.000,-19880.000
ProceedsFromRelatedPartyDebt,,,25760.000,,,,550.000,,,,3597.000,,
ProfitLoss,-267024.000,-241468.000,-90211.000,-91240.000,-227680.000,-80210.000,-30516.000,-121701.000,,,,,
RepaymentsOfRelatedPartyDebt,,,100.000,,,,31215.000,,,,2384.000,,
Revenues,,11956.000,194.000,11113.000,982.000,40.000,81083.000,1051.000,486.000,0.000,120.000,,
SalesRevenueNet,,11956.000,194.000,11113.000,982.000,40.000,81083.000,1051.000,486.000,0.000,120.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,100000000.000,,,,,
WeightedAverageNumberOfSharesIssuedBasic,,,,,100000000.000,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,100000000.000,100000000.000,100000000.000,100000000.000,,,100000000.000,,100000000.000,,100000000.000,100000000.000,100000000.000
