,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentForAmortization,67.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-24675.000,,,,,,
CashPeriodIncreaseDecrease,,,,,-12983.000,,
CostOfRevenue,,,12996.000,,,,
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,,-1949.000,,1426.000
Depreciation,,,,,6358.000,3461.000,15463.000
DepreciationAndAmortization,,,,,6358.000,,
EarningsPerShareBasic,0.000,,0.000,,0.000,-0.000,0.000
EarningsPerShareBasicAndDiluted,,0.000,,,,,
EarningsPerShareDiluted,,,0.000,,0.000,-0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,-1949.000,,
ForeignCurrencyTransactionGainLossRealized,,,-21.000,,-1949.000,7971.000,
GeneralAndAdministrativeExpense,20975.000,,,,,,
GrossProfit,,,876.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,-23773.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-2003.000,48434.000,,-34940.000,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,7732.000,,
IncreaseDecreaseInAccountsPayable,-100.000,,,,-45109.000,,
IncreaseDecreaseInAccountsReceivable,,,,,344.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,-18888.000,,
IncreaseDecreaseInAccruedTaxesPayable,,,,,-967.000,,
IncreaseDecreaseInCustomerAdvances,,,,,5500.000,,
IncreaseDecreaseInInventories,,,,,-371.000,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,17839.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-100.000,,,,,,
IncreaseDecreaseInPrepaidTaxes,,,,,-765.000,,
InterestAndOtherIncome,,,22.000,,,,
ManagementFeeExpense,,1385.000,,,,,
NetCashProvidedByUsedInFinancingActivities,0.000,,,,50284.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,50284.000,,
NetCashProvidedByUsedInOperatingActivities,-24675.000,,,,-63267.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-24675.000,,,,-63267.000,,
NetIncomeLoss,-24542.000,-2003.000,48434.000,-306822.000,-34940.000,-23773.000,-53773.000
OperatingExpenses,24542.000,2003.000,63718.000,215349.000,81413.000,68117.000,
OperatingIncomeLoss,-24542.000,-2003.000,,,,-31744.000,
OtherComprehensiveIncomeLossNetOfTax,,,48413.000,,-36889.000,,
OtherDepreciationAndAmortization,67.000,,,,,,
OtherGeneralExpense,3500.000,,,,,,
OtherIncome,,,112130.000,,46473.000,36373.000,
OtherOperatingIncomeExpenseNet,,,112152.000,,,,
ProFormaWeightedAverageSharesOutstandingDiluted,,,600000000.000,,600000000.000,600000000.000,600000000.000
ProceedsFromRelatedPartyDebt,,,,,50284.000,,
ProfitLoss,-24542.000,,,,,,
Revenues,,,13872.000,,,,
SalesRevenueNet,,,-98258.000,,,,
SellingGeneralAndAdministrativeExpense,,618.000,64594.000,,81413.000,68117.000,
TemporaryEquityForeignCurrencyTranslationAdjustments,,,,,-1949.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,12580000.000,,,,,
WeightedAverageNumberOfSharesIssuedBasic,,,600000000.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,12580000.000,,,,,,
