,2016-12-31
AllocatedShareBasedCompensationExpense,10625000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,-1415000.000
CapitalExpendituresIncurredButNotYetPaid,2153000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,69645000.000
ComprehensiveIncomeNetOfTax,-118354000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-118354000.000
ConversionOfStockAmountIssued1,176084000.000
CostsAndExpenses,118130000.000
CurrentIncomeTaxExpenseBenefit,822000.000
DebtConversionConvertedInstrumentAmount1,14693000.000
DeferredIncomeTaxExpenseBenefit,-768000.000
DeferredIncomeTaxesAndTaxCredits,-768000.000
Depreciation,1909000.000
EarningsPerShareBasicAndDiluted,-0.300
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,104000.000
EffectiveIncomeTaxRateContinuingOperations,-0.001
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.250
FairValueAdjustmentOfWarrants,51000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInOtherComprehensiveIncome,-1514000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,3687000.000
GeneralAndAdministrativeExpense,20097000.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-119163000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-119217000.000
IncomeTaxExpenseBenefit,54000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,1627000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,19159000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-29791000.000
IncomeTaxReconciliationNondeductibleExpense,593000.000
IncomeTaxReconciliationTaxCreditsResearch,205000.000
IncomeTaxesPaid,25000.000
IncreaseDecreaseInAccountsPayable,2707000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,804000.000
IncreaseDecreaseInCustomerAdvances,-1070000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,13946000.000
IncreaseDecreaseInOtherNoncurrentAssets,-112000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,459000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2070000.000
InterestExpenseRelatedParty,0.000
InterestIncomeExpenseNet,383000.000
InterestPaid,826000.000
LeaseAndRentalExpense,1974000.000
NetCashProvidedByUsedInFinancingActivities,380902000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,380902000.000
NetCashProvidedByUsedInInvestingActivities,-221848000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-221848000.000
NetCashProvidedByUsedInOperatingActivities,-89513000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-89513000.000
NetIncomeLoss,-119217000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-119217000.000
OperatingIncomeLoss,-117060000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-245000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,0.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,863000.000
OtherComprehensiveIncomeLossTax,0.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,0.000
OtherNonoperatingIncomeExpense,443000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,0.000
PaymentsOfStockIssuanceCosts,2218000.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,382093000.000
PaymentsToAcquirePropertyPlantAndEquipment,23502000.000
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,183743000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,4000.000
ProfitLoss,-119217000.000
RelatedPartyTransactionAmountsOfTransaction,100000.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,100000.000
ResearchAndDevelopmentExpense,98033000.000
Revenues,1070000.000
SalesRevenueNet,1070000.000
ShareBasedCompensation,10625000.000
StockIssuedDuringPeriodValueShareBasedCompensation,10704000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,403619446.000
