,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentForLongTermIntercompanyTransactionsGrossOfTax,,7600000.000,-27300000.000,,9600000.000,-17100000.000,5200000.000,7900000.000,-7400000.000,3900000.000,10100000.000,5300000.000,4500000.000,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1300000.000,1300000.000,,,800000.000,800000.000,,,300000.000,400000.000,,,300000.000,400000.000,,200000.000,400000.000,600000.000,-800000.000,1100000.000,1000000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,,,,,,,2500000.000,0.000,,,0.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentIntangibles,,,,,,,,,,,,,,,,,,,,,,,-6400000.000,,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentInventory,,,,,,,,,,,,,,,,,,,,,,,3800000.000,,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,-1200000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-196300000.000,,,,,,,,,,,,,,,,,,,,228000000.000,,,,-14200000.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,31400000.000,,,,0.000,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,-9500000.000,,,,0.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,23900000.000,,,,0.000,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,,,,,,,0.170,0.170,,0.210,0.210
ComprehensiveIncomeNetOfTax,69700000.000,97000000.000,,,,17900000.000,78500000.000,,83000000.000,98500000.000,103200000.000,-47700000.000,48700000.000,162400000.000,45100000.000,-14300000.000,39600000.000,57500000.000,-23000000.000,27100000.000,-11400000.000,39300000.000,37600000.000,26500000.000,41900000.000,35000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,600000.000,200000.000,,500000.000,100000.000,-400000.000,500000.000,300000.000,500000.000,1200000.000,-3200000.000,200000.000,700000.000,-300000.000,300000.000,2400000.000,-200000.000,100000.000,300000.000,0.000,-400000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-42800000.000,,77600000.000,18500000.000,78700000.000,,83500000.000,98600000.000,102800000.000,-47200000.000,49000000.000,162900000.000,46300000.000,-17500000.000,39800000.000,58200000.000,-23300000.000,27400000.000,-9000000.000,39100000.000,37700000.000,26800000.000,41900000.000,34600000.000
ContractualInterestExpenseOnPrepetitionLiabilitiesNotRecognizedInStatementOfOperations,,,,,,,,,185000000.000,,,,,,,,,,,,,,,,,
CostOfGoodsAndServicesSold,443900000.000,522500000.000,548700000.000,538300000.000,477300000.000,522600000.000,491800000.000,497500000.000,446100000.000,499500000.000,486600000.000,486400000.000,475300000.000,517100000.000,528600000.000,529600000.000,462300000.000,471500000.000,478200000.000,472000000.000,210100000.000,217300000.000,236300000.000,279000000.000,244800000.000,260200000.000
CostsAndExpenses,,,,,,,,,,,,,,,,,,,,,,,107500000.000,,92300000.000,106200000.000
DebtorReorganizationItemsInterestIncomeOnAccumulatedCash,,-100000.000,-100000.000,,,,,,,,,,,,,,,,,,,,,,,
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,6800000.000,4500000.000,,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,,,,,22000000.000,,,,36000000.000,129000000.000,159000000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanFairValueOfPlanAssetsPeriodIncreaseDecrease,,,,,,,,,,7000000.000,6000000.000,,,,,,,,,,,,,,,
DefinedContributionPlanCostRecognized,,3200000.000,3000000.000,,3400000.000,3200000.000,3300000.000,2700000.000,3300000.000,3400000.000,3200000.000,3300000.000,3300000.000,3300000.000,3600000.000,3600000.000,4100000.000,3800000.000,3700000.000,3600000.000,2700000.000,2700000.000,2900000.000,2800000.000,2700000.000,3000000.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,,,,,,,,,1.000,1.000,1.000,-2.000,1.000,,,,1.000,,,,1.000,
