,2016-10-31,2017-01-31
AdditionalPaidInCapitalCommonStock,,23310.000
Assets,7802.000,33633.000
CashAndCashEquivalentsAtCarryingValue,7497.000,33328.000
CommonStockSharesAuthorized,75000000.000,75000000.000
CommonStockSharesIssued,10000000.000,12590000.000
CommonStockSharesOutstanding,10000000.000,12590000.000
CommonStockValue,10000.000,12590.000
DueToRelatedPartiesNoncurrent,1343.000,2343.000
Liabilities,1343.000,2343.000
LiabilitiesAndStockholdersEquity,7802.000,33633.000
PrepaidExpenseCurrent,305.000,305.000
RetainedEarningsAccumulatedDeficit,-3541.000,-4610.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6459.000,31290.000
