,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,2022000.000,1108000.000,2458000.000,1765000.000,2369000.000,2800000.000,2192000.000,3259000.000,2891000.000
AccountsReceivableNetCurrent,3237000.000,3284000.000,3619000.000,4062000.000,4514000.000,5149000.000,5782000.000,6076000.000,5602000.000
AccruedLiabilitiesAndOtherLiabilities,5094000.000,3338000.000,4214000.000,4574000.000,4951000.000,5283000.000,6351000.000,5984000.000,6056000.000
AccruedMarketingCostsCurrent,30000.000,,45000.000,61000.000,,24000.000,,,
AccruedProfessionalFeesCurrent,2092000.000,182000.000,373000.000,426000.000,582000.000,197000.000,246000.000,1107000.000,1026000.000
AccruedRentCurrent,261000.000,261000.000,261000.000,261000.000,261000.000,261000.000,261000.000,261000.000,261000.000
AccruedSalesCommissionCurrent,276000.000,156000.000,158000.000,241000.000,185000.000,163000.000,193000.000,131000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1350000.000,1789000.000,2241000.000,2725000.000,3223000.000,3610000.000,4108000.000,4605000.000,5117000.000
AdditionalPaidInCapitalCommonStock,147132000.000,147501000.000,147937000.000,148387000.000,149309000.000,179960000.000,180647000.000,181664000.000,182619000.000
AllowanceForDoubtfulAccountsReceivable,,,158000.000,,,,300000.000,,
Assets,85095000.000,73677000.000,66305000.000,54328000.000,46119000.000,68728000.000,60335000.000,56477000.000,47295000.000
AssetsCurrent,74933000.000,63573000.000,56020000.000,44283000.000,35992000.000,58930000.000,51140000.000,47482000.000,38315000.000
AssetsFairValueDisclosure,63769000.000,52738000.000,44750000.000,32779000.000,23810000.000,,,,24985000.000
CashAndCashEquivalentsAtCarryingValue,65755000.000,54035000.000,46296000.000,33864000.000,25456000.000,47709000.000,28300000.000,24958000.000,16795000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,26300000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,13305015.000,13305713.000,13392358.000,13401671.000,13444818.000,16905103.000,16950940.000,16971664.000,17041158.000
CommonStockSharesOutstanding,13305015.000,13305713.000,13392358.000,13401671.000,13444818.000,16905103.000,16950940.000,16971664.000,17041158.000
CommonStockValue,13000.000,13000.000,13000.000,13000.000,13000.000,14000.000,17000.000,17000.000,17000.000
