,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,445706.000,279778.000,250315.000,243900.000,289989.000,203470.000,263074.000
AdvancesFromFederalHomeLoanBanks,,,,,19000000.000,-31000000.000,19000000.000
Assets,175273982.000,185591331.000,146601367.000,158782087.000,157673409.000,171562829.000,174741177.000
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,,,0.003
AvailableForSaleSecurities,18551152.000,11122400.000,10677644.000,12516227.000,14256959.000,12296255.000,11713044.000
AvailableForSaleSecuritiesAmortizedCost,,,,,13744031.000,11890284.000,11247469.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,1216210.000,1206104.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,1028451.000,1018192.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,187759.000,187912.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,2024025.000,2017837.000,2270108.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,1420403.000,922475.000,861103.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,1016757.000,1021958.000,749248.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtSecurities,,,,,14037009.000,12206505.000,11520194.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,14256959.000,12296255.000,11713044.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-34786.000,-11813.000,9548.000
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,7177000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,-33134.000,-11625.000,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,-34786.000,-11813.000,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,-1652.000,-188.000,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,547714.000,417784.000,475123.000
Capital,,,,,19593000.000,20035000.000,20307.000
CapitalLeaseObligations,0.000,0.000,0.000,,,,
CapitalRequiredForCapitalAdequacy,,,,,10265000.000,11538000.000,12146.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,0.080,0.080,0.080
CapitalRequiredToBeWellCapitalized,,,,,12831000.000,14423000.000,15182.000
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,0.100,0.100,0.100
CapitalToRiskWeightedAssets,,,,,0.153,0.139,0.134
CashAndCashEquivalentsAtCarryingValue,45175816.000,51948774.000,20046156.000,24072059.000,8638931.000,6623952.000,5707051.000
CashAndCashEquivalentsFairValueDisclosure,,,,,8639000.000,6624000.000,5707000.000
CashAndDueFromBanks,1474545.000,1106519.000,778689.000,811618.000,695928.000,959574.000,1103974.000
CashCashEquivalentsAndFederalFundsSold,45175816.000,51948774.000,20046156.000,24072059.000,8638931.000,6623952.000,5707051.000
CommitmentsAndContingencies,,0.000,0.000,0.000,0.000,0.000,
CommonStockNoParValue,0.000,,,,,,
CommonStockSharesAuthorized,22500000.000,22500000.000,22500000.000,22500000.000,22500000.000,22500000.000,22500000.000
CommonStockSharesIssued,19714564.000,19714564.000,19714564.000,19714564.000,19714564.000,1971431.000,1971431.000
CommonStockSharesOutstanding,19714564.000,19714564.000,19714564.000,19714564.000,19714564.000,1971431.000,1971431.000
CommonStockValue,35706547.000,35756764.000,35806662.000,35855473.000,35904793.000,35954627.000,36004103.000
DeferredIncomeTaxLiabilities,,,,,,,335632.000
DeferredTaxAssetsGross,,,,,,,4625250.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000
DeferredTaxAssetsNet,,,,,,,4289618.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,2857894.000
DeferredTaxAssetsOther,,,,,,,22950.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,40412.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,58754.000
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,59000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,6154.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,202594.000
DeferredTaxAssetsValuationAllowance,,,,,,,4289618.000
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,,35706.000
DeferredTaxLiabilitiesOther,,,,,,,292.000
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,14802.000
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,,,,158296.000
Deposits,73662423.000,88143889.000,103962464.000,112815434.000,114070894.000,117227278.000,131542348.000
DepositsFairValueDisclosure,,,,,-114247000.000,-117401000.000,131727000.000
DepositsSavingsDeposits,33861595.000,35520226.000,38537916.000,36968728.000,37019178.000,37776563.000,42457581.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,593776.000,543917.000,492499.000
FederalFundsSoldAndSecuritiesBorrowedOrPurchasedUnderAgreementsToResellFairValueDisclosure,,,,,0.000,0.000,
