,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,37818000.000,46377000.000,57666000.000,51125000.000,62278000.000,59087000.000,64297000.000,65961000.000,65621000.000,58694000.000,73852000.000,94311000.000,74184000.000,84231000.000,85426000.000,112623000.000,111187000.000,130505000.000,123888000.000,137356000.000,139443000.000,148218000.000,149190000.000,207711000.000,194311000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3124000.000,-6710000.000,-11982000.000,-12231000.000,-11732000.000,-12777000.000,-13220000.000,-12482000.000,-11655000.000,-9876000.000,-9694000.000,-8941000.000,-8248000.000,-7689000.000,-7872000.000,-21914000.000,-80922000.000,-59885000.000,-59731000.000,-72884000.000,-51482000.000,-65340000.000,-60036000.000,-92903000.000,-86611000.000
AdditionalPaidInCapital,,,,,,,,1295916000.000,1470737000.000,1472961000.000,1615230000.000,1618054000.000,1732916000.000,1750809000.000,1752885000.000,1765381000.000,2248137000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,1053590000.000,1055389000.000,1054040000.000,1055256000.000,1277283000.000,1279029000.000,1280769000.000,,,,,,,,,,,2250894000.000,2591234000.000,2593827000.000,2595725000.000,2642281000.000,3623673000.000,3775336000.000,3777163000.000
Assets,1449088000.000,1678720000.000,1595689000.000,1621874000.000,2048462000.000,2038531000.000,2158399000.000,2178886000.000,2227196000.000,2254476000.000,2563150000.000,2904570000.000,3026592000.000,3190044000.000,3169140000.000,3747336000.000,3823049000.000,4226125000.000,5633323000.000,5609351000.000,5710395000.000,5117933000.000,6095337000.000,6418536000.000,6780730000.000
BilledContractReceivables,,1500000.000,1500000.000,,,,,,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,1079787000.000,,,,1079188000.000,,,,1578336000.000,,,,1848176000.000,,,,2675803000.000,,,,3550674000.000,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,188078000.000,211104000.000,261104000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,396500000.000,606500000.000,621490000.000,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,654922000.000,115000000.000,115000000.000,182982000.000,767696000.000,165700000.000,562633000.000,2022926000.000,2218869000.000,,109991000.000,213100000.000,1682409000.000,9004000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,,,,,,,317000.000,,,,6319000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,654922000.000,115000000.000,,,,,,,1833018000.000,,109991000.000,119838000.000,1489147000.000,
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,901400000.000,896900000.000,1279818000.000,1277923000.000,1270401000.000,1531874000.000,1566155000.000,1647567000.000,1637092000.000,1626490000.000,1615867000.000,1607024000.000,1639128000.000,1627898000.000,2442386000.000,2587912000.000,2571638000.000,1875751000.000,1884144000.000,2207625000.000,2192020000.000
CashAndCashEquivalentsAtCarryingValue,7010000.000,227906000.000,114368000.000,102726000.000,126500000.000,127639000.000,36163000.000,37311000.000,75675000.000,26072000.000,12124000.000,45979000.000,50309000.000,197023000.000,132812000.000,144541000.000,33548000.000,45904000.000,332235000.000,195541000.000,206410000.000,181561000.000,1094917000.000,83240000.000,446948000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000.000,150000000.000,150000000.000,150000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,110405.000,110571000.000,110647000.000,110786000.000,134524000.000,134591000.000,134657000.000,136335000.000,149141000.000,149314000.000,160880000.000,136335000.000,170213000.000,171551000.000,171626000.000,172743000.000,207731000.000,207804000.000,236656000.000,236744000.000,237242000.000,240341000.000,309792000.000,320514000.000,320801000.000
