,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,749386.000,,,,,,,,
AmortizationOfDebtDiscountPremium,49.000,49.000,,,49.000,,,,59.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,11277350.000,,,,13441711.000,,,,6570132.000
CashAndCashEquivalentsPeriodIncreaseDecrease,8758259.000,,,,-459777.000,,,,-390404.000
ConversionOfStockAmountConverted1,5400000.000,,,,,,,,
DepreciationAndAmortization,550.000,,,,12273.000,,,,15989.000
EarningsPerShareBasicAndDiluted,-0.030,-0.030,-0.030,-0.030,-0.040,-0.050,-0.050,-0.040,-0.060
GeneralAndAdministrativeExpense,516986.000,418932.000,531841.000,440321.000,479932.000,674569.000,598507.000,717054.000,940089.000
IncomeTaxesPaid,,,,,1300.000,,,,
IncreaseDecreaseInAccountsPayable,-125589.000,,,,90975.000,,,,281231.000
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,28687.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-28140.000,,,,-94072.000,,,,-265417.000
IncreaseDecreaseInOtherAccruedLiabilities,-97120.000,,,,-73016.000,,,,
IncreaseDecreaseInPrepaidExpensesOther,63512.000,,,,35490.000,,,,61183.000
IncreaseDecreaseInRestrictedCash,-4055.000,,,,,,,,
InterestExpense,1756.000,1756.000,1755.000,1755.000,1875.000,1882.000,1886.000,1951.000,1345.000
InterestPaid,,,,,,,,,12418.000
InvestmentIncomeInterest,1177.000,1022.000,1451.000,1112.000,2656.000,1274.000,3142.000,2296.000,2163.000
NetCashProvidedByUsedInFinancingActivities,12978711.000,,,,9250.000,,,,2322188.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,12978711.000,,,,9250.000,,,,2322188.000
NetCashProvidedByUsedInInvestingActivities,-3274994.000,,,,722908.000,,,,-894361.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3274994.000,,,,722908.000,,,,-894361.000
NetCashProvidedByUsedInOperatingActivities,-945458.000,,,,-1191935.000,,,,-1818231.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-945458.000,,,,-1191935.000,,,,-1818231.000
NetIncomeLoss,-781265.000,-867530.000,-1079256.000,-1150159.000,-1216300.000,-1527822.000,-1653729.000,-1677148.000,-2232110.000
NonoperatingIncomeExpense,-1519.000,-1311.000,-386.000,-693.000,732.000,-657.000,1207.000,296.000,759.000
OperatingExpenses,779746.000,866219.000,1078870.000,1149466.000,1217032.000,1527165.000,1654936.000,1677444.000,2232869.000
OperatingIncomeLoss,-779746.000,-866219.000,-1078870.000,-1149466.000,-1217032.000,-1527165.000,-1654936.000,-1677444.000,-2232869.000
OperatingLeasesRentExpenseNet,19015.000,26727.000,30904.000,30739.000,34396.000,40640.000,41343.000,54915.000,55215.000
OtherNonoperatingExpense,891.000,528.000,33.000,1.000,,,,,
PaymentsForProceedsFromInvestments,,,,,-4742000.000,,,,-4433000.000
PaymentsForProceedsFromOtherInvestingActivities,15207.000,,,,2152.000,,,,
PaymentsOfDebtIssuanceCosts,0.000,,,,,,,,
PaymentsToAcquireInvestments,,,,,4008518.000,,,,5327361.000
PaymentsToAcquireMarketableSecurities,3247509.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,12278.000,,,,8422.000,,,,
