,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,206096.000,,,,-22496.000,,,,5536.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,-293.000
CostOfRevenue,275536.000,150429.000,203185.000,235383.000,189522.000,,,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,,,,,
DebtInstrumentPeriodicPaymentPrincipal,,,,,10800.000,,,,
Depreciation,2662.000,,,,2655.000,142.000,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,-25850.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,-70392.000,,-293.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,-313149.000,-43321.000,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,-152511.000,-29216.000,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,160638.000,14105.000,,
EarningsPerShareBasic,,,,,-0.000,-0.000,-0.000,-0.010,-0.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.010,,,-0.000,,-0.000
GainsLossesOnSalesOfAssets,,,,,,-1275.000,,,
GeneralAndAdministrativeExpense,18246.000,16698.000,15168.000,16071.000,13922.000,1916.000,5952.000,-11440.000,390.000
GrossProfit,68388.000,36248.000,50018.000,-49693.000,41115.000,,,,
IncomeLossFromContinuingOperations,,,,,,-26643.000,-32363.000,,-8226.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-66247.000,-77541.000,-57266.000,-157451.000,-91664.000,-26643.000,-32363.000,11141.000,-8226.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,-226862.000,-70392.000,,-293.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,-112719.000,-34829.000,,-144.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,-114143.000,-35563.000,,-149.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,-0.000,-0.000,,-0.000
IncomeLossFromOperationsBeforeExtraordinaryItemsPerBasicAndDilutedShare,,,,,-0.000,-0.000,,,
IncomeTaxesPaid,0.000,,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,-297.000,,,,,,,,
IncreaseDecreaseInAccountsPayableTrade,-11000.000,,,,-1528.000,,,,1372.000
IncreaseDecreaseInAccountsReceivable,-22286.000,,,,17434.000,,,,
IncreaseDecreaseInAccountsReceivableRelatedParties,4682.000,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,40271.000,,,,683.000
IncreaseDecreaseInDepositOtherAssets,-25000.000,,,,,,,,
IncreaseDecreaseInInterestPayableNet,188.000,,,,,,,,
IncreaseDecreaseInInventories,79195.000,,,,21471.000,,,,
IncreaseDecreaseInOtherAccruedLiabilities,10912.000,,,,,,,,
IncreaseDecreaseInOtherReceivables,0.000,,,,,,,,
IncreaseDecreaseInPrepaidExpense,3518.000,,,,535.000,,,,
InterestExpenseLesseeAssetsUnderCapitalLease,275.000,229.000,183.000,135.000,86.000,,,,
InterestExpenseOther,2188.000,2187.000,2175.000,2287.000,2188.000,787.000,758.000,-583.000,788.000
InterestPaid,2275.000,,,,886.000,,,,
InventoryWriteDown,,,,,36747.000,,,,
InvestmentIncomeInterest,2.000,4.000,2.000,0.000,,,,,
LeaseAndRentalExpense,23734.000,24066.000,23870.000,23526.000,23676.000,300.000,300.000,-23076.000,300.000
NetCashProvidedByUsedInFinancingActivities,238519.000,,,,-11670.000,,,,12000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,238519.000,,,,-11670.000,,,,12000.000
NetCashProvidedByUsedInInvestingActivities,0.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-32423.000,,,,-10826.000,,,,-6464.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-32423.000,,,,-10826.000,,,,-6171.000
NetIncomeLoss,-62082.000,-55607.000,-44910.000,-93754.000,-74931.000,-140786.000,-67926.000,-32842.000,-8375.000
NetIncomeLossAttributableToNoncontrollingInterest,-4165.000,-21934.000,-12356.000,-63697.000,-16733.000,-112719.000,-34829.000,-7735.000,-144.000
NonoperatingIncomeExpense,-2461.000,-2412.000,-2356.000,-2422.000,-2274.000,-2062.000,-758.000,669.000,-788.000
OperatingExpenses,132174.000,111377.000,104928.000,105336.000,130505.000,24581.000,31605.000,-51587.000,7438.000
OperatingLeasesRentExpenseNet,,,,,22091.000,300.000,300.000,-21491.000,300.000
ProceedsFromCollectionOfOtherReceivables,0.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,240000.000,,,,,,,,12000.000
ProceedsFromOtherEquity,0.000,,,,,,,,
ProfessionalFees,47896.000,21791.000,19757.000,18224.000,49107.000,20814.000,,,
ProfitLoss,-66247.000,-77541.000,-57266.000,-157451.000,-91664.000,-253505.000,-102755.000,-40577.000,-8519.000
ProvisionForDoubtfulAccounts,0.000,,,,,,,,
RelatedPartyTransactionPurchasesFromRelatedParty,,,,,28596.000,,,,
RepaymentsOfLongTermCapitalLeaseObligations,1481.000,,,,1670.000,,,,
