,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,206194000.000,321163000.000,231524000.000
AccountsPayableOtherCurrent,10504000.000,14145000.000,8557000.000
AccountsPayableTradeCurrent,195690000.000,307018000.000,222967000.000
AccountsReceivableNetCurrent,274008000.000,377240000.000,315283000.000
AccruedLiabilitiesCurrent,14007000.000,22973000.000,21371000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,3705000.000,
AdditionalPaidInCapital,170832000.000,179198000.000,181840000.000
AllowanceForDoubtfulAccountsReceivable,,2574000.000,5700000.000
Assets,419720000.000,537596000.000,455267000.000
AssetsCurrent,403512000.000,516403000.000,432681000.000
CashAndCashEquivalentsAtCarryingValue,123968000.000,133400000.000,106573000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,,1095000000.000,
CommonStockValue,,0.000,0.000
DeferredIncomeTaxAssetsNet,1171000.000,1778000.000,1778000.000
DeferredTaxAssetsLiabilitiesNet,,1778000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,326000.000,
DeferredTaxAssetsOther,,1166000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,1774000.000,
DeferredTaxAssetsValuationAllowance,,326000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,1075000.000,
DeferredTaxLiabilitiesPrepaidExpenses,,484000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,2254000.000,
Liabilities,273986000.000,373216000.000,283336000.000
LiabilitiesAndStockholdersEquity,419720000.000,537596000.000,455267000.000
LiabilitiesCurrent,220922000.000,344136000.000,252895000.000
LoansPayableCurrent,721000.000,,
LongTermLineOfCredit,50847000.000,25847000.000,25847000.000
LongTermLoansPayable,485000.000,,
OperatingLeasesFutureMinimumPaymentsDue,34542000.000,36771000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,6594000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,6750000.000,5353000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,7089000.000,7258000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,7683000.000,7647000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,6206000.000,8216000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,6186000.000,1703000.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,628000.000,,
OtherAssetsNoncurrent,4492000.000,4636000.000,4751000.000
OtherLiabilitiesNoncurrent,1732000.000,3233000.000,4594000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,5536000.000,5763000.000,10825000.000
PropertyPlantAndEquipmentGross,,18484000.000,
PropertyPlantAndEquipmentNet,10545000.000,14779000.000,16057000.000
PurchaseObligationDueInNextTwelveMonths,,1000000.000,
RetainedEarningsAccumulatedDeficit,-25098000.000,-14818000.000,-9909000.000
StockholdersEquity,145734000.000,164380000.000,171931000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,145734000.000,164380000.000,171931000.000
TemporaryEquityParOrStatedValuePerShare,0.000,0.000,
TemporaryEquitySharesAuthorized,0.000,0.000,
TemporaryEquitySharesIssued,0.000,0.000,
TemporaryEquitySharesOutstanding,0.000,0.000,
UnrecognizedTaxBenefits,,1007000.000,
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,,2920000.000,
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary,358000.000,,
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary,1735000.000,1217000.000,8380000.000
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary,1216000.000,358000.000,8000000.000
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,4405000.000,4495000.000,33486000.000
UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,1096000.000,,17106000.000
