,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,29460.000,23100.000,33409.000,49714.000,79921.000,87176.000,103110.000,33096.000,35720.000,19397.000,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,,196597.000,235230.000,272243.000,276619.000,191527.000,311644.000,199904.000,295579.000,241413.000,205721.000,113966.000,83410.000,74553.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,53956.000,36570.000,42074.000,43134.000,21080.000,21403.000,21109.000,22202.000,20211.000,7629.000,8598.000,77178.000,41042.000
AccountsPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,2538.000,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,110082.000,129651.000,110461.000,196236.000,191799.000,315574.000,173323.000,298011.000,84145.000,34838.000,22328.000,58065.000,122677.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,2538.000,2538.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,9829.000,32589.000,60518.000,10366.000,29967.000,20466.000,56645.000,12267.000,15910.000,12339.000,14437.000,5944.000,28714.000
AccruedRentCurrent,,,,13500.000,16200.000,18900.000,21600.000,21600.000,,,,,,,,,,,,,,,
AccruedSalariesCurrent,,,,30000.000,37500.000,45000.000,52500.000,52500.000,7500.000,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,-2513.000,-6198.000,-9957.000,-13756.000,-18450.000,-27081.000,-31904.000,-34198.000,-36752.000,-28011.000,-31513.000,35014.000,7754.000
AdditionalPaidInCapital,,,,,,,,,,,79600.000,75587.000,102081.000,1656893.000,1833293.000,1843093.000,2251093.000,2251093.000,2251093.000,2251093.000,2324843.000,,
AdditionalPaidInCapitalCommonStock,3178550.000,3178550.000,3178550.000,3178550.000,3178550.000,3178550.000,3178550.000,3270942.000,3270942.000,3270942.000,,,,,,,,,,,,3192686.000,3192686.000
AdvancesToAffiliate,,,,,,,,,,,95000.000,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
Assets,57731.000,29166.000,15610.000,5524.000,3559.000,1594.000,968.000,11501.000,28701.000,25224.000,1228215.000,1387288.000,984814.000,545873.000,521210.000,524375.000,368628.000,435005.000,258879.000,210439.000,137131.000,767147.000,629386.000
