,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,345843.000,213204.000,268724.000,379482.000,1201398.000,388615.000,453612.000,500866.000,633061.000,650160.000,718510.000,735165.000,869924.000,821127.000,970215.000,929271.000,958387.000,920267.000,1078553.000,917367.000,997040.000,957616.000
AccountsPayableOtherCurrent,,,,197084.000,178672.000,148720.000,207941.000,225326.000,217070.000,191816.000,150299.000,152070.000,262540.000,196392.000,120398.000,122061.000,267472.000,293046.000,246278.000,203881.000,521454.000,44863.000
AccountsReceivableNetCurrent,458822.000,557523.000,526849.000,663724.000,448923.000,397221.000,443812.000,383778.000,351221.000,308748.000,225794.000,138967.000,214799.000,265986.000,200553.000,150053.000,296951.000,257148.000,318933.000,192720.000,239377.000,190599.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,56788.000,57520.000,45695.000,44499.000,44591.000,45067.000,44538.000,44624.000,44616.000,43524.000,43524.000,42900.000,41623.000,41482.000,48145.000,48565.000
AccrualForEnvironmentalLossContingencies,,,,,,,1140000.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,434139.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,53128.000,53590.000
AccumulatedCapitalizedInterestCosts,,,,200000.000,210000.000,248000.000,290000.000,345000.000,400000.000,435000.000,483000.000,548000.000,598000.000,650000.000,645252.000,152248.000,580000.000,631000.000,656451.000,698028.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-1281381.000,-1312692.000,-1341553.000,-1384650.000,-1421978.000,-1528620.000,-1508976.000,-1531771.000,-1568115.000,-1583285.000,-1605173.000,-1624606.000,-1591676.000,1431205.000,-1453648.000,-1426004.000,1434830.000,1329569.000,1359129.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,88803.000,131538.000,128848.000,130807.000,126477.000,124580.000,97050.000,89111.000,65825.000,119141.000,114454.000,92599.000,117010.000,114419.000,114738.000,178534.000,236115.000,221054.000,311333.000,321731.000,587508.000,533917.000
AdditionalPaidInCapitalCommonStock,427980.000,429230.000,430509.000,433082.000,434377.000,435629.000,436923.000,438216.000,439510.000,440775.000,442055.000,443349.000,440368.000,440368.000,440368.000,440368.000,440368.000,440368.000,440368.000,440368.000,440368.000,440368.000
AllowanceForDoubtfulAccountsReceivable,,,,42000.000,42000.000,,,,44000.000,,31000.000,31000.000,31000.000,31000.000,31020.000,30261.000,30000.000,30000.000,29000.000,29000.000,28000.000,28268.000
Assets,10363930.000,12211089.000,12908188.000,14067953.000,14160851.000,14205435.000,14769776.000,15632450.000,15850224.000,16160416.000,16598899.000,17407526.000,17118277.000,17146725.000,17233241.000,16755779.000,16897678.000,16923463.000,16657760.000,16441161.000,8363746.000,8323008.000
AssetsCurrent,1056199.000,812188.000,787992.000,919568.000,926591.000,814316.000,801752.000,569207.000,638342.000,559988.000,450623.000,326710.000,471425.000,455021.000,514718.000,417314.000,616991.000,531668.000,719779.000,527877.000,7780811.000,7755269.000
CapitalLeaseObligations,,,,299558.000,354409.000,355944.000,351846.000,352006.000,359227.000,349825.000,350548.000,354294.000,350491.000,351809.000,351806.000,351411.000,351114.000,351186.000,350724.000,341073.000,0.000,31401.000
CapitalLeaseObligationsCurrent,,,,,1056415.000,,,,,786000.000,324116.000,335418.000,-339756.000,430224.000,325462.000,540260.000,,,,,,
CapitalLeasedAssetsGross,,,,,,,,,,,1430000.000,1430000.000,1813892.000,,,,1737392.000,,,,1620982.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,1440000.000,1430000.000,1450000.000,1450000.000,1450000.000,1430000.000,1430000.000,,,1430000.000,,,,1430000.000,,,,1430000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,1433360.000,1342118.000,1253591.000,1175856.000,1085110.000,1000200.000,879761.000,787122.000,700070.000,598116.000,598658.000,409541.000,583906.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,93480.000,373414.000,280718.000,188282.000,95745.000,387174.000,282780.000,188909.000,95463.000,377758.000,378099.000,189019.000,368782.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,218120.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,373920.000,218740.000,219681.000,223001.000,223405.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,373920.000,374982.000,376596.000,382287.000,382980.000,225852.000,219940.000,220394.000,227750.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,373920.000,374982.000,376596.000,382287.000,382980.000,387174.000,377041.000,377819.000,381857.000,220359.000,220569.000,220522.000,215123.000,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,75503.000,59859.000,-44708.000,44749.000,21813.000,43646.000,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,711619.000,640211.000,553408.000,553909.000,387728.000,540260.000,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,565000.000,565000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,68551.000,32126.000,25438.000,33436.000,81135.000,44328.000,13547.000,8533.000,7793.000,20833.000,33345.000,5236.000,9606.000,14832.000,48745.000,84695.000,10300.000,42841.000,36542.000,43507.000,47597.000,42251.000
CommitmentsAndContingencies,,,,,,,,1253905.000,1267637.000,1258230.000,0.000,,0.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
