,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,570000.000,570000.000,570000.000,570000.000,570000.000,570000.000,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,570000.000,570000.000,570000.000,570000.000,570000.000,570000.000,570000.000,570000.000,570000.000,570000.000,570000.000,570000.000,570000.000,,,,,,,,,,12600.000,
AccountsPayableTrade,37460.000,,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,29140.000,336712.000,176051.000,177511.000,8476.000,54693.000,56686.000,12150.000,174453.000,188739.000,230178.000,362628.000,91265.000,200372.000,163131.000,172183.000,174924.000,212191.000,195076.000,194726.000,191397.000,369214.000,530442.000
AccountsReceivableGrossCurrent,140100.000,121745.000,471870.000,116458.000,526047.000,643649.000,616798.000,660669.000,939685.000,1148907.000,1566964.000,1111379.000,1264762.000,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,1614732.000,2100381.000,1813541.000,1918419.000,2740104.000,2847450.000,2340765.000,2108884.000,2324343.000,3060396.000,2807322.000
AccruedBonusesCurrent,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,
AccruedFeesAndOtherRevenueReceivable,,,,,,,,,,,-1193661.000,-797725.000,-506901.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,0.000,,146042.000,,7850.000,25459.000,30851.000,9851.000,45005.000,6983.000,8090.000,167999.000,42402.000,288268.000,57293.000
AccruedLiabilitiesCurrentAndNoncurrent,57500.000,0.000,66000.000,322.000,0.000,0.000,6000.000,43750.000,87500.000,0.000,12000.000,146042.000,,,,,,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,0.000,,,,,,,,,,,,,,,,,,
AccumulatedAmortizationOfOtherDeferredCosts,,,,,-246717.000,-278393.000,-310352.000,-342924.000,-375497.000,-408069.000,440641.000,482548.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-9999.000,-11381.000,-12763.000,-14170.000,-15577.000,-16984.000,18391.000,19760.000,,,17794.000,,,,22414.000,,,,25689.000,
AcquiredFiniteLivedIntangibleAssetAmount,,,,,930000.000,930000.000,930000.000,960368.000,968278.000,,,,,,,,,,,,,,,
AdditionalPaidInCapital,3658460.000,4942777.000,5125558.000,5245612.000,5303862.000,5353440.000,6164666.000,6164666.000,6203546.000,8449271.000,8726708.000,27155730.000,27304112.000,28398825.000,27595609.000,27720330.000,27806253.000,32075631.000,32185499.000,32631226.000,32911750.000,33623051.000,33747137.000,33876562.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,,,0.000,
Assets,3161960.000,2649597.000,2892487.000,2358016.000,2415266.000,2224373.000,2175404.000,2141841.000,2495962.000,2824116.000,4008020.000,6515322.000,6265475.000,6375567.000,7028806.000,6759196.000,6981962.000,12319712.000,12314280.000,11097757.000,10996243.000,11261405.000,11478759.000,10925237.000
AssetsCurrent,1724728.000,1337516.000,1550068.000,1027961.000,1110244.000,971171.000,969219.000,953399.000,1347836.000,1661935.000,2696978.000,5153914.000,4856429.000,4922869.000,5575447.000,5362663.000,5640673.000,11001309.000,11125638.000,9943581.000,9802939.000,10001740.000,10175863.000,9590668.000
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,1000000.000,1000000.000,,,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,,,,,,633401.000,,,,954057.000,,,,1106559.000,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,1197127.000,,,,1294527.000,,,,1458363.000,
CapitalizedComputerSoftwareNet,383116.000,438761.000,465498.000,466686.000,455935.000,419174.000,387215.000,354643.000,322070.000,351778.000,404986.000,439054.000,443385.000,493704.000,504643.000,462784.000,424075.000,414066.000,340470.000,308812.000,355618.000,376011.000,351804.000,391803.000
Cash,,,,,,,,,,486692.000,1118243.000,4030730.000,3549698.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,969765.000,1019315.000,959166.000,797503.000,527511.000,282630.000,284263.000,260394.000,352432.000,486692.000,1118243.000,4030730.000,3549698.000,3260094.000,3446973.000,3510823.000,3645878.000,8174409.000,8207565.000,7548261.000,7566783.000,7574638.000,7034647.000,6721265.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,13869202.000,14192496.000,14192496.000,14192496.000,14192496.000,14232496.000,14232496.000,14232496.000,14252496.000,14752496.000,14773496.000,23168337.000,23362377.000,23362377.000,22867319.000,22924819.000,22949819.000,29018425.000,29030925.000,29043425.000,29262944.000,29672132.000,29718867.000,29737617.000
CommonStockSharesOutstanding,,,,,,,,,,,,,,23362377.000,22867319.000,22924819.000,22949819.000,29018425.000,29030925.000,29043425.000,29262944.000,29672132.000,29718867.000,29737617.000
CommonStockValue,13969.000,14192.000,14192.000,14192.000,14192.000,14232.000,14232.000,14232.000,14252.000,14752.000,14773.000,23168.000,23362.000,23362.000,22867.000,22925.000,22950.000,29018.000,29031.000,29043.000,29263.000,29672.000,29719.000,29738.000
CompensatedAbsencesLiability,,,,,,,,,,0.000,,146042.000,,,,,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,,,,,,9000000.000,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,500000.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,166667.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
DeferredCompensationEquity,,,,,,,,,,233077.000,233942.000,454409.000,369929.000,5910.000,0.000,103125.000,18750.000,34500.000,13800.000,,,,,
DeferredRevenue,152610.000,140300.000,330605.000,203153.000,,311774.000,49252.000,80772.000,42620.000,13272.000,4252.000,168714.000,42908.000,,,,,,,,,,,
DeferredRevenueCurrent,,,,,,,,,,,,,,,120130.000,253438.000,336213.000,293112.000,227002.000,845226.000,667249.000,766107.000,386581.000,1329774.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,4711000.000,4747000.000,4706000.000,4742000.000,4622000.000,4618000.000,4665000.000,4996000.000,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,13856000.000,,13948000.000,13594000.000,13583000.000,13718000.000,,,,2982000.000,,,,3110000.000,,,,3766000.000,
DeferredTaxAssetsValuationAllowance,,,,,-4711000.000,-4747000.000,-4706000.000,-4742000.000,-4622000.000,-4618000.000,-4665000.000,4996000.000,,,2982000.000,,,,3110000.000,,,,3766000.000,
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,,,,,,,,,,,0.200,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,260285.000,,,,328042.000,,,,395801.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,,,,,,,,,,,,,,,65647.000,,,,67758.000,,,,67758.000,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,930000.000,930000.000,930000.000,,,930000.000,,,,930000.000,,,,930000.000,
