,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AdvertisingExpense,,,,,,,,,22233.000,33496.000,,,0.000,0.000
AmortizationOfIntangibleAssets,,,,,,,,,8295.000,9266.000,,,9266.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,66940.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-40.000,,,,27530.000,,,,-180171.000,,,,1575.000,
Depreciation,,,,,,,,,16012.000,16466.000,,,16639.000,16640.000
EarningsPerShareBasic,,,,,,-0.001,-0.000,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,-1.020,-0.140,-0.080,0.760,-0.030,-0.020
GeneralAndAdministrativeExpense,5862.000,5185.000,3860.000,3992.000,2120.000,17790.000,3114.000,522516.000,171892.000,174839.000,206154.000,94722.000,117536.000,119428.000
IncomeLossFromContinuingOperations,-5862.000,-5185.000,-3860.000,-3992.000,-2120.000,-17790.000,-3114.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-5862.000,-5185.000,-3860.000,-3992.000,-2120.000,-17790.000,-3114.000,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,-0.001,-0.000,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,-0.000,,,,,,,
IncreaseDecreaseInAccountsPayable,5822.000,,,,-350.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,139325.000,,,,133871.000,
IncreaseDecreaseInInterestPayableNet,254.000,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,-43845.000,,,,,
InterestIncomeExpenseNet,,,,,,,,,,1723.000,-62968.000,,88509.000,50155.000
InterestPaid,,,,,,,,,,,,,22583.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,,,2137.000,
LaborAndRelatedExpense,,,,,,,,,348283.000,291168.000,,,,
MarketingAndAdvertisingExpense,,,,,,,,,219979.000,207844.000,59494.000,56201.000,7544.000,2072.000
MarketingExpense,,,,,,,,,197745.000,174348.000,55989.000,42714.000,7544.000,2072.000
NetCashProvidedByUsedInFinancingActivities,15000.000,,,,30000.000,,,,663968.000,,,,376033.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,15000.000,,,,30000.000,,,,663968.000,,,,376033.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,-14354.000,,,,-2450.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,-14354.000,,,,-2450.000,
NetCashProvidedByUsedInOperatingActivities,-40.000,,,,-2470.000,,,,-829785.000,,,,-372008.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-40.000,,,,-2470.000,,,,-829785.000,,,,-372008.000,
NetIncomeLoss,-5862.000,-5185.000,-3860.000,-3992.000,-2120.000,-17790.000,-3114.000,-3640135.000,-939619.000,-975604.000,-832818.000,-1033072.000,-549946.000,-465988.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,-110909.000,80320.000,12044.000,68586.000,5051.000,4222.000
OperatingExpenses,,,,,,,,,1061539.000,916678.000,804743.000,871975.000,487809.000,426153.000
OperatingIncomeLoss,-5862.000,-5185.000,-3860.000,-3992.000,,-17790.000,-3114.000,,-1050528.000,-897007.000,-781894.000,-855390.000,-486719.000,-423428.000
OperatingLeasesRentExpenseNet,,,,,,,,,7873.000,26704.000,,,22172.000,
PaymentsOfStockIssuanceCosts,,,,,,,,,,,,,10134.000,
PaymentsToAcquireIntangibleAssets,,,,,,,,,11210.000,,,,2450.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,3144.000,,,,,
ProceedsFromConvertibleDebt,,,,,,,,,,,,,-58133.000,
ProceedsFromIssuanceOfCommonStock,15000.000,,,,,,,,,,,,444300.000,
ProceedsFromNotesPayable,,,,,,,,,100000.000,,,,,
ProceedsFromWarrantExercises,,,,,,,,,60000.000,,,,,
ProfessionalFees,,,,,,,,,321385.000,242827.000,116515.000,-148718.000,99858.000,65359.000
ProfitLoss,,,,,,,,,-1050528.000,-895284.000,-844862.000,-1040480.000,-554997.000,-470210.000
Revenues,,,,,,,,,11011.000,19671.000,22849.000,16585.000,1090.000,2725.000
SalariesAndWages,,,,,,,,,,,422580.000,,144176.000,66529.000
SalesRevenueNet,,,,,,,,,11011.000,19671.000,22849.000,16585.000,1090.000,2725.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,,,,3126.000,,,,,
StockIssuedDuringPeriodSharesIssuedForCash,,,,,,,,,7648.000,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,,,,,,,12566.000,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,7648.000,,,,2137.000,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,,,,,7789625.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,4734100.000,4734100.000,4734100.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,917746.000,7104068.000,10374962.000,-10524427.000,16882252.000,22992635.000
