,2011-02-22,2011-05-04,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcceleratedShareRepurchasesSettlementPaymentOrReceipt,,,,,300000000.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,1194103000.000,1241633000.000,1341718000.000,1110108000.000,911977000.000,1153750000.000,1333489000.000,1205248000.000,1214322000.000,1382785000.000,1503699000.000,1155114000.000,1271539000.000,1221934000.000,891413000.000,721535000.000,694914000.000,620568000.000,615982000.000,522317000.000,697833000.000,711817000.000,874731000.000,703278000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,20500000.000,7400000.000,10100000.000,9400000.000,8000000.000,11800000.000,12200000.000,11500000.000,11100000.000,13100000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,90681000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2637978000.000,2690104000.000,2733601000.000,2794183000.000,2855863000.000,2914496000.000,2974651000.000,3039265000.000,3105646000.000,3173366000.000,3238652000.000,1802704000.000,1866627000.000,1931713000.000,1940210000.000,2017041000.000,2099187000.000,2178687000.000,2156471000.000,2234807000.000,2326984000.000,2416476000.000,2507094000.000,2600776000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,1223000.000,1001000.000,987000.000,1211000.000,1107000.000,1197000.000,1034000.000,972000.000,1240000.000,800000.000,857000.000,781000.000,744000.000,851000.000,955000.000,0.000,0.000,0.000,0.000,,,,0.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,2760000.000,-35653000.000,-55367000.000,-22538000.000,-43452000.000,-72602000.000,-55030000.000,-53861000.000,-36064000.000,-35853000.000,-43168000.000,-38258000.000,-43468000.000,-40289000.000,-37349000.000,-42371000.000,-40254000.000,-43473000.000,-42699000.000,-49617000.000,-74358000.000,-70833000.000,-52155000.000,-39006000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,135249000.000,139921000.000,-151741000.000,-157518000.000,-163295000.000,169071000.000,162802000.000,170264000.000,177146000.000,184439000.000,79676000.000,72436000.000,70403000.000,68218000.000,99959000.000,97521000.000,95080000.000,92639000.000,84543000.000,82990000.000,81438000.000,79885000.000,101236000.000,99195000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-131266000.000,-174573000.000,-206121000.000,-178845000.000,-205640000.000,-240476000.000,-216798000.000,-223153000.000,-211970000.000,-219492000.000,-121987000.000,-109913000.000,-113127000.000,-107656000.000,-136353000.000,-139892000.000,-135334000.000,-136112000.000,-127242000.000,-134614000.000,-159246000.000,-154351000.000,-154350000.000,-139062000.000
AdditionalCollateralAggregateFairValue,,,16300000.000,3100000.000,5900000.000,6800000.000,3100000.000,3300000.000,2600000.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,,,1396042000.000,1404087000.000,1418414000.000,1317489000.000,1326204000.000,1337045000.000,1324698000.000,1267735000.000,1278213000.000,1404086000.000,1433600000.000,1377023000.000,1503582000.000,1515158000.000,1541583000.000,1537166000.000,1564316000.000,1477631000.000,1378444000.000,1327551000.000,1294583000.000,1264041000.000,1234314000.000,1232069000.000
Assets,,,13036333000.000,13171124000.000,13696635000.000,14252076000.000,13817191000.000,15364307000.000,15855275000.000,15446219000.000,15842274000.000,17610343000.000,17707558000.000,13653134000.000,14384538000.000,14312196000.000,15304560000.000,15533073000.000,15651180000.000,15508298000.000,15446111000.000,15501149000.000,15822900000.000,15982035000.000,16138751000.000,16067558000.000
AssetsCurrent,,,2529261000.000,2312043000.000,2318812000.000,2609275000.000,1807319000.000,2956030000.000,2764660000.000,1949663000.000,1889589000.000,2882024000.000,2370802000.000,1656327000.000,2059655000.000,1712787000.000,1307244000.000,1321949000.000,1263796000.000,952790000.000,975210000.000,991021000.000,1281188000.000,1369291000.000,1429684000.000,1378447000.000
AssetsNeededForImmediateSettlementAggregateFairValue,,,16300000.000,3100000.000,,,,,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,74136000.000,,,,,,,,,,,,36737000.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,74136000.000,0.000,0.000,0.000,0.000,,,,,146122000.000,57356000.000,58080000.000,16717000.000,20691000.000,15354000.000,16619000.000,205000.000,381000.000,702000.000,658000.000,551000.000,0.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,,,32713000.000,30100000.000,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,,,,,,,304889000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,,,,,,,103000000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,,,,,,,,212889000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,,,,,,,92000000.000,,,,,,,,,,,,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,,,,,,,,,,,,,162913000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,,,,,987860000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,,,,,13839000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,,,,3369000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,,,,,,,9132000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,,,,,,8621000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,,,,,,,,1553000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,,,,10174000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,814773000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,961520000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,,,,,,,,,,,,,,,,,800934000.000,,,,,,,,,
Cash,,,432200000.000,,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,477573000.000,148407000.000,65953000.000,781192000.000,114920000.000,978825000.000,583618000.000,143947000.000,33681000.000,779524000.000,149313000.000,210227000.000,358560000.000,151403000.000,172812000.000,239411000.000,226193000.000,38371000.000,97619000.000,137219000.000,180854000.000,237410000.000,248875000.000,310808000.000
CashFlowHedgesDerivativeInstrumentsAtFairValueNet,,,,,,,,22800000.000,,,,,,,,,,,,,,,,,,
CollateralAlreadyPostedAggregateFairValue,,,,,5900000.000,6800000.000,3100000.000,3300000.000,2600000.000,,,,,,,,,,,,,,,,,
CommodityContractAssetCurrent,,,,,,,,,,,75570000.000,94404000.000,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,,300000000.000,300000000.000,300000000.000,300000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000
CommonStockSharesIssued,,,122891704.000,122895643.000,122904924.000,,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000,245811180.000
CommonStockSharesOutstanding,,,103526104.000,102982759.000,103254980.000,103922403.000,205041894.000,204598717.000,204935043.000,206088765.000,206190506.000,206273200.000,206618877.000,207865891.000,207999517.000,208193467.000,208322247.000,208760251.000,208976736.000,209273336.000,209731028.000,210098753.000,210418903.000,210517586.000,210681661.000,210906018.000
CommonStockValue,,,1229000.000,1229000.000,1229000.000,1229000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000,2458000.000
CreditDerivativeCurrentFairValue,,,66289000.000,80533000.000,,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,6514047000.000,,,,7756180000.000,,,,7194573000.000,,,,8486820000.000,8834673000.000,8832669000.000,8830704000.000,9489057000.000,9667559000.000
DebtInstrumentFaceAmount,,,,,,350000000.000,350000000.000,350000000.000,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,-10346000.000,,,,-14878000.000,,,,15889000.000,,,,14616000.000,,,,74492000.000,75046000.000,,,,
