,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableCurrent,20000000.000,17484000.000,20502000.000,17742000.000,29170000.000,58924000.000,49485000.000,83351000.000,67900000.000,52917000.000,66054000.000,54585000.000,32623000.000,34275000.000,40272000.000,25803000.000,15779000.000,14870000.000,13604000.000,8922000.000,12079000.000,8654000.000,9021000.000
AccountsReceivableGross,,,,,,,76341000.000,,,,99577000.000,,,,84051000.000,,,,47104000.000,,,,21173000.000
AccountsReceivableNet,,,,,,,61833000.000,,,,98690000.000,,,,80448000.000,,,,47060000.000,,,,20169000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,113000.000,,,,50000.000
AccruedLiabilitiesCurrent,2667000.000,3806000.000,2610000.000,2832000.000,3195000.000,4312000.000,5161000.000,4165000.000,4403000.000,4298000.000,3699000.000,3588000.000,3107000.000,4247000.000,5187000.000,5512000.000,2384000.000,2817000.000,777000.000,1629000.000,2474000.000,3510000.000,10032000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,164885000.000,,,,187052000.000,,,,213351000.000,,,,236804000.000,,,,251288000.000
AdditionalPaidInCapital,91508000.000,91781000.000,91933000.000,92002000.000,91945000.000,92147000.000,92512000.000,92640000.000,92769000.000,92836000.000,93125000.000,93382000.000,93625000.000,93864000.000,93828000.000,94220000.000,94857000.000,95496000.000,96194000.000,96718000.000,97520000.000,98256000.000,98813000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,14508000.000,,,800000.000,887000.000,900000.000,900000.000,200000.000,3603000.000,0.000,0.000,0.000,44000.000,97000.000,385498.000,623425.000,1004000.000
Assets,368338000.000,375151000.000,395935000.000,376379000.000,397538000.000,412458000.000,403495000.000,457364000.000,436779000.000,426176000.000,426234000.000,408459000.000,379814000.000,391207000.000,397943000.000,374339000.000,357546000.000,339296000.000,316923000.000,339168000.000,342031000.000,337212000.000,322408000.000
AssetsCurrent,155315000.000,157959000.000,177913000.000,149840000.000,173951000.000,184966000.000,173604000.000,229393000.000,198320000.000,188996000.000,201996000.000,173126000.000,147208000.000,159967000.000,172495000.000,153289000.000,141084000.000,127267000.000,115869000.000,118990000.000,125584000.000,123255000.000,113360000.000
AssetsHeldForSaleLongLived,,,,,,,,,13527000.000,13527000.000,14527000.000,13527000.000,13527000.000,,,,,,,,,,
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,,,,,13500000.000,,13500000.000,13500000.000,13500000.000,10300000.000,10300000.000,10300000.000,,,,,,0.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,4805000.000,0.000,0.000,0.000,0.000
BilledContractReceivables,,,,,,,683486000.000,,,,1041447000.000,,,,787936000.000,,,,439694000.000,,,,244935000.000
BillingsInExcessOfCostCurrent,30544000.000,36785000.000,49363000.000,23075000.000,27217000.000,13881000.000,28498000.000,39419000.000,39973000.000,42299000.000,35006000.000,28617000.000,19561000.000,19820000.000,18766000.000,13208000.000,9228000.000,5272000.000,7081000.000,7685000.000,7328000.000,7154000.000,3977000.000
BuildingsAndImprovementsGross,,,,,,,60729000.000,,,,62515000.000,,,,63837000.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,32073000.000,61192000.000,55287000.000,42697000.000,30590000.000,26366000.000,24888000.000,12254000.000,29718000.000,21791000.000,36569000.000,23178000.000,31367000.000,26707000.000,36085000.000,50115000.000,53384000.000,45301000.000,34828000.000,39202000.000,50065000.000,55642000.000,51167000.000
CommonStockNoParValue,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
