,2011-12-31,2012-12-31,2014-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-186000.000,-268000.000,-56000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,7000.000,8000.000,33000.000
AdvertisingExpense,417000.000,514000.000,433000.000
AllocatedShareBasedCompensationExpense,,1000.000,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,392000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,17725000.000,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,56000.000,
AllowanceForLoanAndLeaseLossesWriteOffs,,-11334000.000,2513000.000
AmortizationOfDeferredPropertyTaxes,,,250000.000
AmortizationOfIntangibleAssets,34000.000,20000.000,0.000
AmortizationOfMortgageServicingRightsMSRs,,-323000.000,195000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,94000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,150000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,56000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,86000.000,0.000,1428000.000
AvailableForSaleSecuritiesGrossRealizedGains,,86000.000,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,2062000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,150000.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,2002000.000
BankOwnedLifeInsuranceIncome,308000.000,299000.000,261000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3806000.000,5160000.000,-15434000.000
CommonStockDividendsPerShareDeclared,0.120,0.090,
ComprehensiveIncomeNetOfTax,1628000.000,-15048000.000,2352000.000
CurrentIncomeTaxExpenseBenefit,,-2327000.000,-13000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,,30000.000
DeferredIncomeTaxExpenseBenefit,-152000.000,2475000.000,0.000
DefinedBenefitPlanBenefitsPaid,,33000.000,4000.000
DefinedBenefitPlanContributionsByEmployer,,33000.000,4000.000
DefinedBenefitPlanContributionsByPlanParticipants,,373000.000,0.000
DefinedBenefitPlanInterestCost,,87000.000,4000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,243000.000,265000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.750,0.750
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.060,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.060
DepreciationAndAmortization,,718000.000,768000.000
DividendsCommonStock,-614000.000,599000.000,
EarningsPerShareBasicAndDiluted,0.330,-2.310,0.150
EarningsPerShareDiluted,,,0.150
EffectiveIncomeTaxRateContinuingOperations,,-0.010,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,
EmployeeStockOwnershipPlanESOPCompensationExpense,,231000.000,252000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,272000.000,
FederalDepositInsuranceCorporationPremiumExpense,634000.000,674000.000,781000.000
FeesAndCommissionsDepositorAccounts,893000.000,815000.000,711000.000
FeesAndCommissionsMortgageBanking,1854000.000,2642000.000,
FeesAndCommissionsMortgageBankingAndServicing,,,145000.000
FeesAndCommissionsOther,851000.000,1014000.000,299000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,602000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,602000.000
ForeclosedRealEstateExpense,278000.000,524000.000,436000.000
GainLossOnDispositionOfAssets,0.000,0.000,
GainLossOnInvestments,,0.000,
GainLossOnSaleOfInvestments,,,1428000.000
GainLossOnSaleOfLoansAndLeases,,,247000.000
GainLossOnSaleOfMortgageLoans,1342000.000,2017000.000,598000.000
GainLossOnSalesOfLoansNet,,,570000.000
GainsLossesOnSalesOfAssets,,,370000.000
GainsLossesOnSalesOfOtherRealEstate,-30000.000,40000.000,-35000.000
HeldToMaturitySecuritiesUnrecognizedHoldingGains,,,212000.000
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,,,20000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,35143000.000,10380000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,948000.000,313000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,28523000.000,
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,731000.000,
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,6620000.000,
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,217000.000,
ImpairmentOfInvestments,,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3344000.000,-15100000.000,988000.000
IncomeTaxExpenseBenefit,1140000.000,148000.000,-13000.000
