,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,6283000.000,5200000.000,5363000.000,4215000.000,6493000.000,4974000.000
AccountsReceivableNetCurrent,7263000.000,4941000.000,6488000.000,5979000.000,7139000.000,5388000.000
AccruedLiabilitiesCurrent,4382000.000,5137000.000,5400000.000,7187000.000,5806000.000,5980000.000
AccruedRentCurrent,,,,,840000.000,855000.000
AccruedVacationCurrentAndNoncurrent,,,,,2289000.000,2317000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,31133000.000,34056000.000
AdditionalPaidInCapital,290062000.000,291467000.000,293777000.000,295834000.000,298597000.000,300652000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,44000.000,,,44000.000
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,,91000.000,
Assets,168365000.000,147196000.000,130203000.000,113274000.000,95183000.000,80820000.000
AssetsCurrent,138815000.000,114491000.000,95165000.000,77858000.000,59765000.000,48295000.000
AvailableForSaleSecurities,,,,,,0.000
BusinessAcquisitionSharePrice,,,,,,3.150
CapitalizedComputerSoftwareGross,,,,,2631000.000,2631000.000
CashAndCashEquivalentsAtCarryingValue,82757000.000,64911000.000,77074000.000,47120000.000,39258000.000,34715000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,33060500.000,33100920.000,33409638.000,33704334.000,34272657.000,34457289.000
CommonStockSharesOutstanding,33060500.000,33100920.000,33409638.000,33704334.000,34272657.000,34457289.000
CommonStockValue,33000.000,33000.000,33000.000,34000.000,34000.000,34000.000
ConstructionInProgressGross,,,,,8900000.000,7725000.000
ConvertibleNotesPayableCurrent,,,,,,6000000.000
DeferredRentCreditNoncurrent,3935000.000,3736000.000,3539000.000,3334000.000,3117000.000,2899000.000
DeferredRevenueCurrent,7077000.000,6929000.000,10026000.000,11159000.000,9783000.000,9089000.000
EmployeeRelatedLiabilitiesCurrent,,,,,903000.000,2036000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,12700000.000,9200000.000
FurnitureAndFixturesGross,,,,,575000.000,575000.000
InterestPayableCurrentAndNoncurrent,,,,,3058000.000,2477000.000
InventoryFinishedGoods,,,,,1299000.000,1433000.000
InventoryNet,4290000.000,3268000.000,4121000.000,6900000.000,7628000.000,6764000.000
InventoryRawMaterials,,,,,2256000.000,2505000.000
InventoryWorkInProcess,,,,,4073000.000,2826000.000
LeaseholdImprovementsGross,,,,,11094000.000,11095000.000
Liabilities,45537000.000,44570000.000,47589000.000,48834000.000,46807000.000,48378000.000
LiabilitiesAndStockholdersEquity,168365000.000,147196000.000,130203000.000,113274000.000,95183000.000,80820000.000
LiabilitiesCurrent,21004000.000,22423000.000,27888000.000,45500000.000,43690000.000,45479000.000
LongTermDebt,,,,,25391000.000,22542000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,11202000.000,11202000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,8295000.000,8295000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,5894000.000,3045000.000
LongTermNotesPayable,20598000.000,18411000.000,16162000.000,,,
MachineryAndEquipmentGross,,,,,31551000.000,32811000.000
NotesPayableCurrent,3262000.000,5157000.000,7099000.000,22939000.000,21608000.000,19436000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,12776000.000,11585000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,1726000.000,699000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,2065000.000,2065000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,3020000.000,3020000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,2940000.000,2940000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,3025000.000,2861000.000
OtherAccruedLiabilitiesCurrent,,,,,900000.000,729000.000
OtherAssetsCurrent,73000.000,359000.000,341000.000,153000.000,77000.000,95000.000
OtherAssetsNoncurrent,900000.000,890000.000,1446000.000,1415000.000,1196000.000,1132000.000
PreferredStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesOutstanding,,,,,0.000,0.000
PrepaidExpenseCurrent,775000.000,810000.000,1141000.000,1708000.000,1663000.000,1333000.000
PropertyPlantAndEquipmentGross,,,,,65355000.000,65449000.000
PropertyPlantAndEquipmentNet,28650000.000,31815000.000,33592000.000,34001000.000,34222000.000,31393000.000
RestructuringReserve,,,,,874000.000,43000.000
RetainedEarningsAccumulatedDeficit,-167267000.000,-188874000.000,-211196000.000,-231428000.000,-250255000.000,-268244000.000
ShortTermInvestments,43657000.000,40202000.000,6000000.000,15998000.000,4000000.000,
StockholdersEquity,122828000.000,102626000.000,82614000.000,64440000.000,48376000.000,32442000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,122828000.000,102626000.000,82614000.000,64440000.000,48376000.000,32442000.000
TemporaryEquityParOrStatedValuePerShare,0.001,0.001,,,,
TemporaryEquitySharesAuthorized,5000000.000,5000000.000,,,,
TemporaryEquitySharesIssued,,0.000,,,,
TemporaryEquitySharesOutstanding,0.000,0.000,,,,
WarrantsAndRightsOutstanding,,,,,725000.000,629000.000
