,2012-02-29,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-09-30,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,,,,250.000,,,,450.000,,,,650.000
AdvertisingExpense,,,,,,55.000,0.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-795.000,,,,7981.000,15204.000,,-1396.000,,,,760.000,,,,48073.000
DepreciationAndAmortization,,,,,,,,,50.000,,,,50.000,50.000,50.000,50.000,50.000
EarningsPerShareBasicAndDiluted,,0.000,-0.000,0.000,0.000,0.000,-0.000,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,0.000,-0.010
EffectiveIncomeTaxRateContinuingOperations,,0.340,,,,0.340,0.340,,0.340,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000,,,,0.000,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,5.601,,,,1.728,,,,2.938
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.025,,,,0.023,,,,0.016
GeneralAndAdministrativeExpense,,45.000,45.000,45.000,195.000,40933.000,45194.000,91688.000,57020.000,60594.000,60284.000,68729.000,58624.000,55287.000,57610.000,59693.000,56131.000
GoodwillImpairmentLossNetOfTax,,,,,,,,,,,,,,,,,14320.000
IncomeLossFromContinuingOperations,-750.000,-545.000,-923.000,-972.000,-2697.000,-57682.000,-78121.000,-115566.000,-156467.000,-110408.000,-238486.000,,,,,,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,,,-116363.000,-157780.000,-112052.000,-240421.000,-150233.000,-85460.000,-145421.000,-109270.000,-120510.000,-161125.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,4202.000,15322.000,,-7979.000,,,,-2198.000,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,-78.000,-340.000,,1313.000,,,,-2413.000,,,,3142.000
IncreaseDecreaseInAccruedLiabilities,,-250.000,,,,,,,,,,,,,,,
IncreaseDecreaseInAccruedSalaries,,,,,,33461.000,45000.000,,,,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,,63000.000,,,,63000.000,,,,63000.000
IncreaseDecreaseInPrepaidExpense,,,,,,2000.000,-609.000,,,,,,,,,,
InterestExpense,,,,,,78.000,340.000,797.000,1313.000,1644.000,1935.000,2219.000,2413.000,2575.000,2764.000,2894.000,3142.000
InterestExpenseOther,,,,,,,,,,,,,,,,,5006.000
LegalFees,,,,,,,,,,,,,11580.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,31000.000,32394.000,,50000.000,,,,21000.000,,,,78500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,31000.000,32394.000,,50000.000,,,,21000.000,,,,78500.000
NetCashProvidedByUsedInInvestingActivities,,,,,,1000.000,,,,,,,-925.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,1000.000,,,,,,,-925.000,,,,
NetCashProvidedByUsedInOperatingActivities,,-795.000,,,,-22019.000,-17190.000,,-51396.000,,,,-19315.000,,,,-30427.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-795.000,,,,-22019.000,-17190.000,,-51396.000,,,,-19315.000,,,,-30427.000
NetIncomeLoss,-750.000,-545.000,-923.000,-972.000,-2697.000,-57760.000,-78461.000,-116363.000,-157780.000,-112052.000,-240421.000,-150233.000,-85460.000,-145421.000,-109270.000,-120510.000,-161125.000
OperatingExpenses,750.000,545.000,923.000,972.000,,57682.000,78121.000,115566.000,156467.000,110408.000,238486.000,148014.000,94987.000,143516.000,106506.000,118517.000,152977.000
OperatingIncomeLoss,,,,,,,,,,,,,-83047.000,-142846.000,-106506.000,-117616.000,-152977.000
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,4959.000,,,,7530.000
PaymentsToAcquireIntangibleAssets,,,,,,,,,,,,,925.000,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,1000.000,,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,22394.000,,,,,,,,,,
ProceedsFromNotesPayable,,,,,,30000.000,10000.000,,,,,,,,,,53000.000
ProceedsFromRelatedPartyDebt,,,,,,,,,50000.000,,,,21000.000,,,,25500.000
ProceedsFromSaleOfIntangibleAssets,,,,,,-1000.000,,,,,,,,,,,
ProfessionalFees,750.000,500.000,878.000,927.000,2502.000,12648.000,30790.000,15378.000,85161.000,25999.000,166571.000,76030.000,21595.000,77659.000,42389.000,44384.000,87060.000
ProfitLoss,,-545.000,,,,,-674659.000,,,,,,,,,,
ResearchAndDevelopmentExpense,,,,,,4047.000,2137.000,8500.000,14286.000,23815.000,11631.000,3255.000,14768.000,10570.000,6507.000,120.000,9786.000
Revenues,,,,,,,,,,,,,11940.000,670.000,,,
SalesRevenueNet,,,,,,,,,,,,,11940.000,670.000,,,
ShareBasedCompensation,,,,,,0.000,0.000,,50000.000,,,,2880.000,40800.000,18676.000,18380.000,59500.000
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,,,,,,,,,,50000000.000,,,,50000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,,,50024505.000,,,,50007530.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,15746269.000,16025513.000,16142420.000,16402506.000,16416950.000,16453850.000,-32803364.000,16696588.000,16979819.000,17020019.000,-33745524.000,17366065.000
