,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,329000.000,327000.000,658000.000,869000.000,393000.000,1187000.000,78000.000,1527000.000,2109000.000,1459000.000,953000.000,1011000.000,513000.000,772000.000,3177000.000,2121000.000,2282000.000,1790000.000,2453000.000,2581000.000,2759000.000,2526000.000,1871000.000,2647000.000,2277000.000
AccruedProfessionalFeesCurrent,,,,,,,243000.000,,,,263000.000,,,,355000.000,,,,644000.000,,,,381000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,18000.000,20000.000,19000.000,8000.000,-5000.000,-3000.000,38000.000,17000.000,,9000.000,-3000.000,4000.000,-7000.000,-9000.000,-7000.000,-5000.000,-5000.000,-2000.000,-11000.000,2000.000,1000.000,-5000.000,-22000.000,-18000.000,-9000.000
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,602755000.000,609744000.000
AdditionalPaidInCapitalCommonStock,427663000.000,428192000.000,429142000.000,429742000.000,430748000.000,451007000.000,457011000.000,457803000.000,459120000.000,466727000.000,473509000.000,520022000.000,521889000.000,524992000.000,536499000.000,548616000.000,557953000.000,559847000.000,570309000.000,572257000.000,573496000.000,574615000.000,599632000.000,,
Assets,50426000.000,43675000.000,45869000.000,36915000.000,31042000.000,78367000.000,73017000.000,62293000.000,50634000.000,46555000.000,40525000.000,71829000.000,59713000.000,46051000.000,44246000.000,41302000.000,40740000.000,31316000.000,47002000.000,40728000.000,33960000.000,25098000.000,43234000.000,35891000.000,24919000.000
AssetsCurrent,50272000.000,43533000.000,45665000.000,36731000.000,30876000.000,78211000.000,72932000.000,62225000.000,50580000.000,46512000.000,40492000.000,71755000.000,59676000.000,45998000.000,44204000.000,41271000.000,40721000.000,31299000.000,46988000.000,40717000.000,33952000.000,25092000.000,43231000.000,35890000.000,23523000.000
AvailableForSaleSecurities,,,,,,,,,48631000.000,38222000.000,30755000.000,45605000.000,50096000.000,35319000.000,30327000.000,27594000.000,27608000.000,24606000.000,39347000.000,,29853000.000,21796000.000,38283000.000,31352000.000,18108000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,0.000,,,,,,,3000.000,1000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,9000.000,7000.000,6000.000,5000.000,2000.000,11000.000,,2000.000,5000.000,22000.000,18000.000,9000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,29134000.000,75647000.000,70646000.000,59056000.000,48632000.000,38213000.000,30758000.000,45601000.000,50103000.000,35328000.000,30334000.000,27600000.000,27613000.000,24608000.000,39358000.000,,29852000.000,21800000.000,38305000.000,31370000.000,18117000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,9000.000,7000.000,,5000.000,2000.000,11000.000,0.000,2000.000,5000.000,22000.000,18000.000,9000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,9198000.000,,,,13559000.000,,20979000.000,18806000.000,11782000.000,,9772000.000,7554000.000,11649000.000,,7816000.000,7305000.000,30145000.000,22047000.000,11288000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,29129000.000,75644000.000,70684000.000,59073000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,8000.000,22000.000,6000.000,8000.000,,,,,,,,,,,,,,,,,
