,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,2707000.000,17903000.000,2596000.000,2398000.000,1625000.000,,,,
AmortizationOfFinancingCosts,795000.000,,,,1200000.000,1500000.000,1800000.000,2000000.000,1900000.000
AmortizationOfIntangibleAssets,3763000.000,,,,265000.000,155000.000,342000.000,139000.000,140000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,500000.000,300000.000,,800000.000
AssetImpairmentCharges,4500000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-67414000.000,,,,-5049000.000,,,,53891000.000
ComprehensiveIncomeNetOfTax,,,,,,,17125000.000,,13174000.000
CostOfGoodsAndServicesSold,438000.000,476000.000,470000.000,378000.000,422000.000,3716000.000,6468000.000,12579000.000,18665000.000
CostsAndExpenses,58232000.000,88473000.000,76857000.000,71734000.000,111848000.000,71430000.000,74559000.000,79863000.000,84168000.000
DepreciationAndAmortization,4208000.000,,,,9103000.000,,,,14162000.000
DerivativeInstrumentsGainRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTesting,,,,,,,258000.000,,
DerivativeInstrumentsGainRecognizedInOtherComprehensiveIncomeEffectivePortion,,,,,,,715000.000,,
DerivativeLossOnDerivative,,,,,,,,,276000.000
EarningsPerShareBasic,0.120,0.130,0.000,-0.130,-0.290,0.120,0.150,0.190,0.120
EarningsPerShareDiluted,0.110,0.120,0.000,-0.110,-0.290,0.110,0.150,0.190,0.110
EffectiveIncomeTaxRateContinuingOperations,-0.173,-0.194,0.129,,-0.051,-0.182,0.070,,-0.204
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,393000.000,,,,
GeneralAndAdministrativeExpense,18630000.000,31364000.000,21954000.000,20716000.000,22920000.000,18064000.000,19022000.000,21796000.000,20579000.000
GoodwillAndIntangibleAssetImpairment,,,,,36601000.000,,,,
ImpairmentOfIntangibleAssetsExcludingGoodwill,4506000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-51127000.000,-75128000.000,-57760000.000,-59513000.000,-100413000.000,-44248000.000,-42224000.000,-48219000.000,-46051000.000
IncomeTaxExpenseBenefit,8848000.000,14577000.000,-7448000.000,-6240000.000,5149000.000,8055000.000,-2959000.000,-2812000.000,9401000.000
IncreaseDecreaseInAccountsPayable,29000.000,,,,-455000.000,,,,296000.000
IncreaseDecreaseInAccountsPayableRelatedParties,-308000.000,,,,-1019000.000,,,,345000.000
IncreaseDecreaseInAccountsReceivable,1537000.000,,,,3389000.000,,,,4481000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,20271000.000,,,,-1715000.000,,,,6473000.000
IncreaseDecreaseInDeferredRevenue,1489000.000,,,,1058000.000,,,,2109000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-469000.000,,,,4330000.000,,,,-1763000.000
IncreaseDecreaseInInventories,-2000.000,,,,899000.000,,,,2115000.000
