,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,343000000.000,357000000.000,293000000.000,282000000.000,337000000.000,392000000.000,324000000.000,297000000.000,398000000.000,399000000.000,350000000.000,383000000.000,388000000.000,451000000.000
AccountsReceivableNetCurrent,,,482000000.000,544000000.000,432000000.000,446000000.000,471000000.000,608000000.000,541000000.000,490000000.000,700000000.000,941000000.000,862000000.000,789000000.000,777000000.000,999000000.000
AccruedSalariesCurrent,,,,,,,69000000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,286000000.000,,,,427000000.000,,,,586000000.000,,,,807000000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,60000000.000,118000000.000,58000000.000,55000000.000,-15000000.000,16000000.000,-71000000.000,-26000000.000,28000000.000,103000000.000,91000000.000,108000000.000,0.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-21000000.000,0.000,0.000,0.000,0.000,,,0.000,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-3000000.000,-3000000.000,-3000000.000,-114000000.000,114000000.000,116000000.000,116000000.000,-119000000.000,119000000.000,119000000.000,119000000.000,-109000000.000,109000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,389000000.000,422000000.000,461000000.000,183000000.000,13000000.000,-24000000.000,32000000.000,-4000000.000,-45000000.000,-119000000.000,-244000000.000,-290000000.000,-345000000.000,-320000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,359000000.000,464000000.000,582000000.000,244000000.000,-46000000.000,-153000000.000,-68000000.000,-191000000.000,-188000000.000,-208000000.000,-258000000.000,-316000000.000,-344000000.000,-427000000.000
AdditionalPaidInCapital,9.000,9.000,9794000000.000,9835000000.000,9872000000.000,9909000000.000,9938000000.000,9983000000.000,10017000000.000,10057000000.000,12295000000.000,12334000000.000,12376000000.000,12415000000.000,11306000000.000,11351000000.000
AllowanceForDoubtfulAccountsReceivable,,,1000000.000,,,,1000000.000,,,,2000000.000,,,,7000000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,2000000.000,2000000.000,2000000.000,1000000.000,0.000,5000000.000,2000000.000,8000000.000
Assets,10.000,1329010.000,64818000000.000,65921000000.000,68482000000.000,67286000000.000,68279000000.000,66428000000.000,63104000000.000,65856000000.000,77987000000.000,79160000000.000,75224000000.000,76296000000.000,82003000000.000,79463000000.000
AssetsCurrent,10.000,10.000,44259000000.000,45254000000.000,50191000000.000,49378000000.000,50245000000.000,48486000000.000,45133000000.000,48052000000.000,53313000000.000,54554000000.000,50630000000.000,51844000000.000,57133000000.000,55073000000.000
AssetsFairValueDisclosure,,,461000000.000,488000000.000,583000000.000,894000000.000,780000000.000,769000000.000,806000000.000,714000000.000,777000000.000,829000000.000,954000000.000,943000000.000,955000000.000,553000000.000
AssetsNet,,,12615000000.000,,,,12557000000.000,,,,14875000000.000,,,,15790000000.000,
