,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31
AccountsPayableAndAccruedLiabilities,,,,,,21381.000,10940.000
AccountsPayableAndAccruedLiabilitiesCurrent,29722.000,50315.000,28036.000,20445.000,17467.000,,
AccountsReceivableNet,,,,,,8350.000,8754.000
AccountsReceivableNetCurrent,15801.000,14526.000,10880.000,11122.000,14909.000,,
AdditionalPaidInCapital,,,,744551.000,744549.000,744549.000,744525.000
AdditionalPaidInCapitalCommonStock,761204.000,759165.000,748377.000,,,,
AssetRetirementObligationsNoncurrent,2866.000,2936.000,3006.000,8626.000,8831.000,9036.000,9241.000
Assets,608620.000,586885.000,536187.000,365963.000,353932.000,310694.000,325406.000
AssetsCurrent,196866.000,146969.000,114813.000,84345.000,65303.000,16919.000,32729.000
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments,,,,3.550,,,
Cash,,,,,,2990.000,21547.000
CashAndCashEquivalentsAtCarryingValue,172386.000,126766.000,99888.000,61289.000,41470.000,2990.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,54227000.000,54227000.000,54227000.000,54227000.000,54227000.000,54227000.000,54227000.000
CommonStockSharesOutstanding,54227000.000,54227000.000,54227000.000,,54227000.000,54227000.000,54227000.000
CommonStockValue,54227.000,54227.000,54227.000,54227.000,54227.000,54227.000,54227.000
DeferredTaxAssetsNet,,,,0.000,,,
DeferredTaxLiabilityNotRecognizedCumulativeAmountOfTemporaryDifference,,,,-44300.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,-461886.000,-471142.000,-518439.000,-528616.000
DueToRelatedPartiesCurrent,,,,,,,35089.000
Liabilities,32588.000,53251.000,31042.000,29071.000,26298.000,30417.000,55270.000
LiabilitiesAndStockholdersEquity,608620.000,586885.000,536187.000,365963.000,353932.000,310694.000,325406.000
LiabilitiesCurrent,29722.000,50315.000,28036.000,20445.000,17467.000,21381.000,46029.000
LiabilitiesNoncurrent,2866.000,2936.000,3006.000,8626.000,8831.000,9036.000,9241.000
OilAndGasPropertyFullCostMethodNet,411754.000,439916.000,421374.000,281618.000,288629.000,293775.000,292677.000
OperatingLossCarryforwards,,,,278400.000,,,
PrepaidExpense,,,,,,5579.000,2428.000
PrepaidExpenseCurrent,8679.000,5677.000,4045.000,11934.000,8924.000,,
RetainedEarningsAccumulatedDeficit,-239399.000,-279758.000,-297459.000,,,,
StockholdersEquity,576032.000,533634.000,505145.000,336892.000,327634.000,280277.000,270136.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,576032.000,533634.000,505145.000,336892.000,327634.000,280277.000,270136.000
ValuationAllowanceAmount,,,,-94700.000,,,
