,2011-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrentAndNoncurrent,11944000.000,11487000.000,,,,,,18720000.000,31043000.000,47898000.000,51814000.000,59253000.000,69516000.000,115308000.000,75881000.000,78854000.000,89093000.000,76921000.000,74282000.000,72749000.000
AccruedLiabilitiesCurrentAndNoncurrent,36232000.000,37224000.000,,,,,,65881000.000,70056000.000,93642000.000,85366000.000,74290000.000,85267000.000,95636000.000,70324000.000,71576000.000,73855000.000,82012000.000,79790000.000,71798000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4586000.000,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,48867000.000,,,,,,,311599000.000,312479000.000,313356000.000,408969000.000,408791000.000,410597000.000,412074000.000,413810000.000,414226000.000,415344000.000,416736000.000,419099000.000,419395000.000
Assets,611152000.000,529557000.000,,,,,,1183552000.000,1189896000.000,1653649000.000,1674427000.000,1728433000.000,1839799000.000,1992738000.000,1923450000.000,1979035000.000,2056890000.000,2083930000.000,1998151000.000,2018596000.000
CashAndCashEquivalentsAtCarryingValue,34590000.000,74445000.000,,,,,,151029000.000,102781000.000,35119000.000,52771000.000,29450000.000,60645000.000,26379000.000,50203000.000,35798000.000,39764000.000,40710000.000,42612000.000,39508000.000
CashAndCashEquivalentsFairValueDisclosure,,74445000.000,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,,,,,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,3000.000,,,,190000000.000,190000000.000,,190000000.000,,,,,,,,,,,,
CommonStockSharesOutstanding,1000.000,,,,,,31436167.000,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,940101000.000,,,,1105776000.000,,,,1080650000.000,
DebtInstrumentFaceAmount,,,,,,,,425000000.000,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,5800000.000,5900000.000,5900000.000,6000000.000,6000000.000,,,,,
DeferredFinanceCostsNet,10619000.000,1992000.000,,,,,,12058000.000,12075000.000,25975000.000,15988000.000,15773000.000,15088000.000,15466000.000,,12700000.000,12100000.000,11400000.000,,13500000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,95580000.000,93457000.000,91853000.000,91055000.000,88039000.000,88361000.000,89825000.000,89487000.000,79726000.000,79631000.000,79846000.000,79728000.000,75751000.000,75946000.000
DeferredTaxAssetsNet,,,8571000.000,,,,115378000.000,,,,107510000.000,,,,94489000.000,,,,93295000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,113314000.000,,,,3545000.000,,,,1776000.000,,,,4430000.000,,,,3172000.000,
DeferredTaxAssetsOther,,,318000.000,,,,817000.000,,,,1556000.000,,,,1378000.000,,,,694000.000,
DeferredTaxAssetsStateTaxes,,,4000.000,,,,309000.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,2698000.000,,,,1384000.000,1400000.000,1400000.000,1400000.000,1384000.000,1400000.000,1400000.000,1400000.000,1384000.000,1400000.000,1400000.000,1400000.000,1384000.000,1400000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,987000.000,,,,5430000.000,,,,9130000.000,,,,9124000.000,,,,9161000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,73947000.000,,,,79454000.000,,,,65063000.000,,,,58991000.000,,,,53806000.000,
DeferredTaxAssetsValuationAllowance,,222400000.000,200048000.000,120000000.000,117000000.000,117000000.000,3959000.000,3573000.000,3195000.000,3211000.000,1626000.000,1567000.000,1584000.000,597000.000,0.000,0.000,0.000,0.000,0.000,0.000
DeferredTaxLiabilities,,,8571000.000,,,,19798000.000,,,,19471000.000,,,,14763000.000,,,,17544000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,,,,,1541000.000,
DeferredTaxLiabilitiesOther,,,,,,,793000.000,,,,1190000.000,,,,-4095000.000,,,,478000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,2000000.000,,,,3500000.000,,,,1900000.000,,,,8000000.000,,,,7000000.000,
EquityMethodInvestments,,,,,,,,,,,,,,,5413000.000,6414000.000,7274000.000,8414000.000,7282000.000,7326000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,8229000.000,8726000.000,8900000.000,9420000.000,9623000.000,10085000.000,10130000.000,4640000.000,4640000.000,4640000.000,4640000.000,4640000.000,4640000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,629000.000,1725000.000,,,,,,,,1000000.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,1651000.000,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,1244000.000,1651000.000,,,,1386000.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,912000.000,1244000.000,,,,1380000.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,17077000.000,,,,11340000.000,,,,,
FiniteLivedIntangibleAssetsNet,,4436000.000,4620000.000,,,,2766000.000,2148000.000,1651000.000,7377000.000,7657000.000,7454000.000,6993000.000,6948000.000,6700000.000,,,,6700000.000,
Goodwill,,14209000.000,14200000.000,,,,,14209000.000,14209000.000,63128000.000,60887000.000,60887000.000,60887000.000,66902000.000,66902000.000,66902000.000,66902000.000,66902000.000,66902000.000,66902000.000
IntangibleAssetsNetExcludingGoodwill,,4436000.000,,,,,,,,,,7454000.000,6993000.000,6948000.000,,6700000.000,6700000.000,6700000.000,,6700000.000
InventoryRealEstate,493537000.000,369146000.000,,,,,,862218000.000,931186000.000,1378432000.000,1404639000.000,1477805000.000,1552251000.000,1733399000.000,1675106000.000,1753315000.000,1828847000.000,1856034000.000,1771998000.000,1793633000.000
Liabilities,610256000.000,415496000.000,,,,,,719697000.000,717737000.000,1183247000.000,1077281000.000,1129270000.000,1220958000.000,1354430000.000,1251981000.000,1265427000.000,1330118000.000,1344617000.000,1234722000.000,1270040000.000
LiabilitiesAndStockholdersEquity,611152000.000,529557000.000,,,,,,1183552000.000,1189896000.000,1653649000.000,1674427000.000,1728433000.000,1839799000.000,1992738000.000,1923450000.000,1979035000.000,2056890000.000,2083930000.000,1998151000.000,2018596000.000
LongTermDebt,,321877000.000,338248000.000,347269000.000,376631000.000,360471000.000,,622136000.000,616638000.000,1041707000.000,934952000.000,995727000.000,1066175000.000,1143486000.000,1114247000.000,,1167170000.000,1185684000.000,1087993000.000,1125493000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,325000000.000,325000000.000,325000000.000,325000000.000,,,,,725000000.000,,,,350000000.000,,,,350000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,0.000,,,,,547000.000,,,,15378000.000,,,,50805000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,0.000,,,,,150000000.000,,,,425000000.000,,,,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,13194000.000,31671000.000,19233000.000,,,,,0.000,,,,150000000.000,,,,425000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,13248000.000,7313000.000,18198000.000,14476000.000,,,,,43689000.000,,,,13262000.000,,,,199403000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,1762000.000,1762000.000,1762000.000,,,,,15716000.000,,,,160607000.000,,,,62785000.000,
MinorityInterest,9478000.000,11786000.000,,,,,,27239000.000,22378000.000,14105000.000,27231000.000,22741000.000,28336000.000,34244000.000,39374000.000,72077000.000,69563000.000,67643000.000,66343000.000,61174000.000
NotesPayable,25341000.000,10961000.000,,,,,,41120000.000,35906000.000,41264000.000,39235000.000,96921000.000,169281000.000,197538000.000,175181000.000,185817000.000,239390000.000,259342000.000,155768000.000,186277000.000
