,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,2712000.000,3194000.000,2267000.000,4484000.000,2994000.000,2762000.000,2659000.000,2975000.000,2084000.000,1974000.000,1922000.000,1988000.000,1869000.000,1786000.000,1730000.000,1976000.000
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,,,,426000.000,554000.000,215000.000,,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,426000.000,554000.000,215000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,5188000.000,,,,5656000.000,,,,5917000.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-806000.000,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,828000.000,1014000.000,1270000.000,1581000.000,1411000.000,1048000.000,-394000.000,-801000.000,-1488000.000,-959000.000,-467000.000,-513000.000,-283000.000,-21000.000,-372000.000,-322000.000
AdditionalPaidInCapital,,,,60374000.000,83834000.000,132846000.000,132868000.000,134821000.000,138050000.000,138067000.000,138084000.000,138096000.000,138096000.000,138114000.000,138121000.000,138128000.000
AdditionalPaidInCapitalCommonStock,55358000.000,55365000.000,55401000.000,,,,,,,,,,,,,
AdvancesFromFederalHomeLoanBanks,18750000.000,18722000.000,20209000.000,20209000.000,20176000.000,20171000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,17500000.000,17500000.000,11500000.000,16500000.000,
Assets,615264000.000,607944000.000,585833000.000,551551000.000,565057000.000,520898000.000,522433000.000,514547000.000,507289000.000,496774000.000,494639000.000,510484000.000,488584000.000,491081000.000,501856000.000,505254000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,,,,,944000.000,,,,,
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,,,,,,,,,,711000.000,0.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,81906000.000,87281000.000,84642000.000,80470000.000,,,,,,
AvailableForSaleSecurities,63796000.000,63892000.000,78768000.000,88838000.000,83985000.000,91262000.000,83234000.000,88203000.000,84771000.000,81123000.000,82168000.000,82425000.000,77633000.000,73306000.000,73235000.000,67375000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,1608000.000,1528000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,435000.000,244000.000
AvailableForSaleSecuritiesAmortizedCost,,,,84960000.000,80429000.000,88166000.000,,,,,80986000.000,81399000.000,76339000.000,71702000.000,72062000.000,66091000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,347000.000,201000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,435000.000,245000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,9139000.000,8110000.000,16916000.000,27982000.000,31470000.000,33679000.000,24874000.000,21614000.000,28289000.000,21875000.000,15284000.000,20502000.000,15129000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,88000.000,44000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,9139000.000,8110000.000,16916000.000,27982000.000,28769000.000,28548000.000,14829000.000,5869000.000,13242000.000,8448000.000,2203000.000,9102000.000,6159000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,0.000,2701000.000,5131000.000,10045000.000,15745000.000,15047000.000,13427000.000,13081000.000,11400000.000,8970000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,6106000.000,5686000.000,3564000.000,4041000.000,5342000.000,5069000.000,4437000.000,3978000.000,3897000.000,3797000.000,4435000.000,4350000.000,4253000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,6306000.000,5864000.000,3682000.000,4084000.000,5410000.000,5096000.000,4472000.000,4026000.000,3952000.000,3856000.000,4542000.000,4430000.000,4330000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,2256000.000,2674000.000,2776000.000,2773000.000,2770000.000,2767000.000,2889000.000,2386000.000,2383000.000,1900000.000,1897000.000,2494000.000,1988000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,2368000.000,2816000.000,2937000.000,2871000.000,2897000.000,2894000.000,3011000.000,2487000.000,2469000.000,1969000.000,1964000.000,2540000.000,2027000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,20685000.000,20572000.000,18994000.000,18350000.000,11523000.000,11306000.000,11136000.000,10931000.000,10561000.000,10382000.000,9234000.000,9095000.000,7917000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,22255000.000,22132000.000,20356000.000,19226000.000,11893000.000,11578000.000,11555000.000,11444000.000,11167000.000,10983000.000,9785000.000,9619000.000,8324000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,0.000,0.000,0.000,0.000,500000.000,500000.000,500000.000,500000.000,0.000,503000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,0.000,0.000,0.000,0.000,512000.000,508000.000,504000.000,501000.000,0.000,509000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,83234000.000,88203000.000,84771000.000,81123000.000,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,88838000.000,83985000.000,91262000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,35000.000,29000.000,105000.000,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,14666000.000,,,,7242000.000,,,,6840000.000,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,35000.000,29000.000,105000.000,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,35000.000,29000.000,105000.000,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,3913000.000,3585000.000,3201000.000,,,,,,,,,,
BankOwnedLifeInsurance,9404000.000,9477000.000,9622000.000,9741000.000,9797000.000,9840000.000,9862000.000,12899000.000,12956000.000,13010000.000,13053000.000,11813000.000,11857000.000,11905000.000,11938000.000,11984000.000
BuildingsAndImprovementsGross,,,,,4448000.000,,,,,,,,,,,
BusinessAcquisitionSharePrice,,,,,,,,,,,,,,,,16.500
Capital,,,,27572000.000,52194000.000,52449000.000,,,,,,,,,,
CapitalToRiskWeightedAssets,,,,0.063,0.130,0.133,,,0.080,,,,,,,
CashAndCashEquivalentsFairValueDisclosure,,,,13661000.000,72079000.000,23961000.000,,,,,,,,,,
CashAndDueFromBanks,12612000.000,10960000.000,12093000.000,12208000.000,14587000.000,13745000.000,16256000.000,15384000.000,16799000.000,16155000.000,23585000.000,27980000.000,23778000.000,28901000.000,27583000.000,24538000.000
CashCashEquivalentsAndFederalFundsSold,24313000.000,22972000.000,23136000.000,13661000.000,72079000.000,23961000.000,42799000.000,35926000.000,40325000.000,23563000.000,30130000.000,54244000.000,24372000.000,33088000.000,29555000.000,26410000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYield,,,,14552000.000,11827000.000,9989000.000,9120000.000,8326000.000,8993000.000,8708000.000,6798000.000,6362000.000,6329000.000,6098000.000,5882000.000,5184000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesCarryingAmountNet,,,,99819000.000,93124000.000,87064000.000,78233000.000,73010000.000,67358000.000,65093000.000,60439000.000,56719000.000,55431000.000,53488000.000,50314000.000,47557000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesOutstandingBalance,,,,109727000.000,101490000.000,93705000.000,84059000.000,78173000.000,72259000.000,69807000.000,64524000.000,60332000.000,58839000.000,56680000.000,53343000.000,50360000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,,
CommonStockSharesAuthorized,8000000.000,8000000.000,40000000.000,40000000.000,40000000.000,400000000.000,400000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,,,,
CommonStockSharesIssued,5889822.000,5889822.000,5889822.000,5890880.000,5890880.000,53530880.000,53531627.000,,,,,,,,,
CommonStockSharesOutstanding,5889822.000,5889822.000,5889822.000,5890880.000,5890880.000,53530880.000,53531627.000,,,,,,,,,
CommonStockValue,59000.000,59000.000,59000.000,59000.000,59000.000,535000.000,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,2905000.000,,,,1229000.000,,,,1413000.000,,,
DeferredTaxAssetsDerivativeInstruments,,,,,487000.000,,,,288000.000,,,,273000.000,,,
DeferredTaxAssetsGross,,,,,32749000.000,,,,32590000.000,,,,31815000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,0.000,,,,0.000,,,
DeferredTaxAssetsNet,8088000.000,9126000.000,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,16076000.000,,,,19010000.000,,,,19231000.000,,,
DeferredTaxAssetsOther,,,,,433000.000,,,,482000.000,,,,490000.000,,,
DeferredTaxAssetsOtherLossCarryforwards,,,,,4503000.000,,,,4318000.000,,,,4034000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,804000.000,,,,804000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,6734000.000,,,,5435000.000,,,,5410000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,29844000.000,,,,31361000.000,,,,30402000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,474000.000,,,,319000.000,,,,214000.000,,,
DeferredTaxLiabilitiesOther,,,,,64000.000,,,,49000.000,,,,82000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,233000.000,,,,74000.000,,,
DepositLiabilitiesReclassifiedAsLoansReceivable1,,,,156000.000,188000.000,201000.000,76000.000,185000.000,37000.000,49000.000,77000.000,39000.000,78000.000,69000.000,61000.000,
Deposits,521233000.000,511754000.000,513513000.000,493205000.000,490021000.000,446235000.000,449254000.000,440354000.000,434966000.000,423979000.000,420870000.000,438365000.000,415756000.000,423132000.000,426188000.000,433032000.000
DepositsFairValueDisclosure,,,,499055000.000,494211000.000,448405000.000,,,,,,,,,,
DerivativeAmountOfHedgedItem,,,,,,,,,4636000.000,,,,4983000.000,5191000.000,4900000.000,5200000.000
DerivativeBasisSpreadOnVariableRate,,,,0.037,,,,,,,,,,,,
DerivativeFairValueOfDerivativeLiability,,,,,,,871000.000,873000.000,765000.000,,,,725000.000,,,
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,1344000.000,1294000.000,1197000.000,,,,,,,,,,
DerivativeSwaptionInterestRate,,,,0.075,,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,2000000.000,2200000.000,3000000.000,4000000.000,2200000.000,2200000.000,2200000.000,2200000.000,0.000,,,,0.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,59000.000,,,,,,,,,,,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,0.000,,,,,,,,
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,0.000,0.000,,,0.000,0.000,,,,,,
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,,,,,,,0.000,,,,,,,,
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,,,,0.000,0.000,,,0.000,0.000,,,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisSubordinatedDebtObligations,,,,8541000.000,8277000.000,8239000.000,4924000.000,4857000.000,,4723000.000,4859000.000,4760000.000,,,,
FederalFundsPurchased,,,,,,,,,,,,,,,,0.000
