,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AmortizationOfDebtDiscountPremium,,,-80000000.000,-24000000.000,0.000
AmortizationOfFinancingCosts,6000000.000,5000000.000,-52000000.000,-17000000.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3000000.000,378000000.000,-182000000.000,915000000.000,-803000000.000
CashDividendsPaidToParentCompany,,950000000.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,434000000.000,462000000.000,-301000000.000,-401000000.000,-304000000.000
CurrentFederalTaxExpenseBenefit,,25000000.000,-115000000.000,-104000000.000,-88000000.000
CurrentIncomeTaxExpenseBenefit,,,,,-88000000.000
CurrentStateAndLocalTaxExpenseBenefit,,4000000.000,1000000.000,0.000,0.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,5000000.000,28000000.000,,
DebtorReorganizationItemsDebtorInPossessionFacilityFinancingCosts,,,,94000000.000,28000000.000
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,,,,-89000000.000
DeferredFederalIncomeTaxExpenseBenefit,,-2000000.000,-55000000.000,-52000000.000,0.000
DeferredIncomeTaxExpenseBenefit,-2000000.000,-2000000.000,-55000000.000,-51000000.000,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,1000000.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,0.375,0.279,0.181,0.122
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350
EquityMethodInvestmentDividendsOrDistributions,116000000.000,147000000.000,213000000.000,202000000.000,322000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,204000000.000,72000000.000,-606000000.000,-858000000.000,-721000000.000
IncomeLossFromEquityMethodInvestments,286000000.000,270000000.000,335000000.000,349000000.000,334000000.000
IncomeTaxExpenseBenefit,73000000.000,27000000.000,-169000000.000,-155000000.000,-88000000.000
IncomeTaxExpenseBenefitContinuingOperations,,27000000.000,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,72000000.000,203000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,25000000.000,-212000000.000,-300000000.000,-252000000.000
IncomeTaxReconciliationNondeductibleExpense,,,38000000.000,43000000.000,-82000000.000
IncomeTaxReconciliationOtherAdjustments,,2000000.000,5000000.000,2000000.000,0.000
IncomeTaxesPaid,,180000000.000,,0.000,0.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-120000000.000,1000000.000,0.000,
IncreaseDecreaseInInterestPayableNet,,,,16000000.000,0.000
IncreaseDecreaseInOperatingAssets,12000000.000,2000000.000,5000000.000,2000000.000,0.000
IncreaseDecreaseInOperatingLiabilities,58000000.000,4000000.000,-101000000.000,-84000000.000,-36000000.000
InterestExpense,348000000.000,526000000.000,760000000.000,441000000.000,469000000.000
InterestExpenseDebt,,434000000.000,630000000.000,,
InterestPaidNet,,352000000.000,-619000000.000,-376000000.000,-526000000.000
InvestmentIncomeInterestAndDividend,552000000.000,598000000.000,284000000.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,0.000,1260000000.000,-434000000.000,1158000000.000,-509000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,1260000000.000,-434000000.000,1158000000.000,-509000000.000
NetCashProvidedByUsedInInvestingActivities,0.000,-680000000.000,680000000.000,0.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,-680000000.000,680000000.000,0.000,0.000
NetCashProvidedByUsedInOperatingActivities,3000000.000,-202000000.000,-428000000.000,-243000000.000,-294000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3000000.000,-202000000.000,-428000000.000,-243000000.000,-294000000.000
NetIncomeLoss,417000000.000,,,,
NotesIssued1,,,-173000000.000,0.000,0.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,40000000.000,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,21000000.000,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,145000000.000,0.000,0.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,78000000.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossNetOfTax,,147000000.000,-199000000.000,-47000000.000,-5000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,17000000.000,,,,
OtherNoncashIncomeExpense,,,,-3000000.000,-5000000.000
OtherNonoperatingExpense,,,110000000.000,128000000.000,173000000.000
PaymentsOfDistributionsToAffiliates,0.000,950000000.000,680000000.000,0.000,0.000
PaymentsOfFinancingCosts,0.000,43000000.000,6000000.000,0.000,
ProceedsFromIncomeTaxRefunds,,,5000000.000,,
ProceedsFromIssuanceOfLongTermDebt,,2253000000.000,0.000,0.000,
ProceedsFromIssuanceOfSecuredDebt,,,,3564000000.000,0.000
ProceedsFromPaymentsForOtherFinancingActivities,,,,,0.000
ProfitLoss,417000000.000,315000000.000,-102000000.000,-354000000.000,-299000000.000
ReorganizationItems,,,,267000000.000,73000000.000
RepaymentsOfLongTermDebtAndCapitalSecurities,,,,2312000000.000,481000000.000
SellingGeneralAndAdministrativeExpense,,,20000000.000,22000000.000,6000000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,425000000.000
ValuationAllowancesAndReservesAdjustments,,,,,222000000.000
