,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2535000.000,,,,1424000.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,1499000.000,,,,,,
AmortizationOfFinancingCosts,,,,,152000.000,,
AmortizationOfFinancingCostsAndDiscounts,85000.000,59000.000,62000.000,167000.000,,,
AssetImpairmentCharges,0.000,,,,0.000,,
BusinessAcquisitionProFormaEarningsPerShareBasic,-0.180,,,,0.120,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,-0.180,,,,0.120,,
BusinessAcquisitionsProFormaNetIncomeLoss,-4510000.000,,,,3403000.000,,
BusinessAcquisitionsProFormaRevenue,45176000.000,,,,65142000.000,,
BusinessCombinationAcquisitionRelatedCosts,604000.000,2315000.000,1453000.000,2409000.000,614000.000,411000.000,383000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,3476000.000,,,,,,
CashAcquiredFromAcquisition,73000.000,,,,28000.000,,
DepreciationAndAmortization,2303000.000,3392000.000,4380000.000,4502000.000,4717000.000,4700000.000,4743000.000
EarningsPerShareBasic,-0.190,0.040,0.140,-0.190,0.120,0.460,0.060
EarningsPerShareDiluted,-0.190,0.040,0.140,-0.190,0.120,0.450,0.060
EffectiveIncomeTaxRateContinuingOperations,0.420,,,,0.450,,
FairValueAdjustmentOfWarrants,-1385000.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,40000000.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySales,9995000.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,783000.000,,,,5214000.000,,
FeesAndCommissions,18369000.000,26932000.000,34759000.000,42821000.000,40417000.000,40483000.000,37967000.000
FinitelivedIntangibleAssetsAcquired1,10100000.000,,,,10100000.000,,
GainLossOnDispositionOfAssets1,,,7000.000,,,,
GoodwillAcquiredDuringPeriod,5591000.000,,,,4893000.000,,
GoodwillImpairmentLoss,0.000,,,,0.000,,
GoodwillPurchaseAccountingAdjustments,,,,,569000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-8153000.000,1345000.000,5178000.000,1236000.000,6297000.000,4180000.000,3102000.000
IncomeLossFromEquityMethodInvestments,0.000,,,,,,
IncomeTaxExpenseBenefit,-3352000.000,288000.000,1331000.000,6604000.000,2859000.000,-10007000.000,1188000.000
IncomeTaxesPaid,,,,,3532000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,8359000.000,,,,3608000.000,,
IncreaseDecreaseInAccountsReceivable,521000.000,,,,383000.000,,
IncreaseDecreaseInAccountsReceivableRelatedParties,1752000.000,,,,-6418000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-14948000.000,,,,-673000.000,,
IncreaseDecreaseInDeferredRevenue,,,,,-1031000.000,,
IncreaseDecreaseInInsuranceSettlementsReceivable,-625000.000,,,,-1179000.000,,
IncreaseDecreaseInNotesPayableRelatedParties,1747000.000,,,,85000.000,,
IncreaseDecreaseInNotesReceivableRelatedParties,0.000,,,,,,
IncreaseDecreaseInOtherCurrentAssets,592000.000,,,,721000.000,,
IncreaseDecreaseInRestrictedCash,4854000.000,,,,3731000.000,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,403000.000,1138000.000,,630000.000,737000.000,789000.000
InsuranceCommissions,8889000.000,8494000.000,8173000.000,10323000.000,13136000.000,10991000.000,11865000.000
InterestExpense,1173000.000,546000.000,806000.000,1019000.000,1412000.000,1376000.000,1555000.000
InterestPaid,,,,,1235000.000,,
LaborAndRelatedExpense,14468000.000,17765000.000,21549000.000,23846000.000,23640000.000,22341000.000,23449000.000
ManagementFeeExpense,0.000,,,,,,
NetCashProvidedByUsedInContinuingOperations,7054000.000,,,,3402000.000,,
NetCashProvidedByUsedInFinancingActivities,19081000.000,,,,-5302000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,19081000.000,,,,-5302000.000,,
NetCashProvidedByUsedInInvestingActivities,-12964000.000,,,,-9950000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-12964000.000,,,,-9950000.000,,
NetCashProvidedByUsedInOperatingActivities,937000.000,,,,18654000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,937000.000,,,,18654000.000,,
NetIncomeLoss,-4816000.000,1020000.000,3788000.000,-5367000.000,3401000.000,14159000.000,1876000.000
NetIncomeLossAttributableToNoncontrollingInterest,15000.000,37000.000,59000.000,-1000.000,37000.000,28000.000,38000.000
NetIncomeLossAttributableToParentDiluted,,1020000.000,3788000.000,,3401000.000,14159000.000,1876000.000
