,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndOtherAccruedLiabilities,4037000.000,4521000.000,3722000.000,3193000.000,3951000.000,6701000.000,4952000.000,4972000.000,5262000.000,5107000.000,5504000.000,5492000.000,5068000.000,5711000.000,4718000.000,6319000.000,5182000.000,5485000.000,5153000.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,,39000.000,25000.000
AccruedInvestmentIncomeReceivable,421000.000,498000.000,474000.000,668000.000,538000.000,941000.000,557000.000,717000.000,511000.000,775000.000,509000.000,788000.000,631000.000,735000.000,426000.000,775000.000,363000.000,597000.000,282000.000
AccruedLiabilitiesFairValueDisclosure,,,,,,,,,75000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,4984000.000,,,,5447000.000,,,,6152000.000,,,,6608000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,435000.000,278000.000,-298000.000,537000.000,691000.000,600000.000,303000.000,-4861000.000,-4845000.000,-7229000.000,-5244000.000,-2530000.000,-2455000.000,-1546000.000,-329000.000,-1607000.000,-489000.000,-468000.000,-31000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-298000.000,537000.000,691000.000,600000.000,303000.000,-4861000.000,-4845000.000,-7229000.000,-5244000.000,-2530000.000,-2455000.000,-1546000.000,-329000.000,1607000.000,489000.000,-468000.000,31000.000
AdditionalPaidInCapitalCommonStock,43870000.000,43866000.000,65812000.000,64288000.000,64282000.000,65772000.000,63227000.000,57226000.000,57232000.000,57215000.000,56795000.000,55781000.000,55820000.000,55827000.000,55921000.000,56485000.000,56698000.000,56757000.000,56817000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,1772000.000,2464000.000,1654000.000,970000.000,1669000.000,2331000.000,1480000.000,952000.000,1671000.000,2357000.000,1551000.000,1072000.000,1703000.000,2651000.000,1661000.000,1035000.000,1734000.000,2494000.000,1609000.000
AdvancesFromFederalHomeLoanBanks,,,,,,24314000.000,,,,19261000.000,,,,14851000.000,,,,12578000.000,
Assets,600516000.000,616304000.000,639424000.000,634161000.000,633434000.000,631982000.000,620250000.000,598294000.000,591741000.000,587110000.000,584253000.000,581043000.000,572833000.000,571237000.000,572702000.000,580992000.000,576563000.000,572000000.000,561908000.000
AvailableForSaleSecurities,90748000.000,121042000.000,,,,,,164450000.000,164483000.000,153942000.000,140702000.000,144123000.000,144289000.000,126999000.000,138735000.000,116191000.000,96568000.000,91220000.000,76915000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,94000.000,101000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,804000.000,121000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,195284000.000,167322000.000,171999000.000,172005000.000,165018000.000,148863000.000,148258000.000,148110000.000,129298000.000,139305000.000,118632000.000,97359000.000,91930000.000,76935000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,,41376000.000,65363000.000,67213000.000,72205000.000,81848000.000,43333000.000,75666000.000,,20505000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,33882000.000,29444000.000,55166000.000,42941000.000,22842000.000,61012000.000,37013000.000,,45676000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,,,,87840000.000,53298000.000,25721000.000,19973000.000,4982000.000,34960000.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,195284000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,,145210000.000,,,,,,,,,,,26552000.000,,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,,,,10701000.000,,,,,,,,,,,,,690000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,,,11175000.000,,,,,,,,,,,24977000.000,,40544000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,,28198000.000,,,,,,,,,,,45830000.000,,35701000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,,,,,,,,,,163098000.000,148105000.000,148100000.000,,129298000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,,,12991000.000,19626000.000,,5953000.000,,25749000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,,,,,,1920000.000,758000.000,158000.000,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,155432000.000,170047000.000,191039000.000,195963000.000,167583000.000,,,,,,,,,,,,
