,2011-09-30,2012-03-31,2012-09-30,2013-06-30
AccretionExpense,,0.000,,
AdjustmentForAmortization,1329.000,0.000,0.000,0.000
AssetImpairmentCharges,,,,0.000
CashAcquiredFromAcquisition,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-12515.000,,
ComprehensiveIncomeNetOfTax,-476072.000,-14100.000,-134960.000,-33571.000
EarningsPerShareBasic,0.000,,,
EarningsPerShareBasicAndDiluted,,0.000,0.000,0.000
GainsLossesOnExtinguishmentOfDebt,,0.000,0.000,0.000
GeneralAndAdministrativeExpense,42050.000,7285.000,6580.000,16659.000
IncomeLossFromContinuingOperations,-110252.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-18650.000,-110390.000,-33571.000
IncomeTaxExpenseBenefit,,0.000,0.000,0.000
IncomeTaxesPaidNet,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,6135.000,,
IncreaseDecreaseInDueToAffiliatesCurrent,,0.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,0.000,,
InterestAndDebtExpense,,,-135.000,
InterestExpense,-46748.000,135.000,,-112.000
InterestPaid,,0.000,,
LeaseAndRentalExpense,,,,601.000
NetCashProvidedByUsedInFinancingActivities,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,,
NetCashProvidedByUsedInInvestingActivities,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,-12515.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-12515.000,,
NetIncomeLoss,,-18650.000,,-33571.000
NonoperatingIncomeExpense,-46748.000,135.000,-92535.000,
OperatingExpenses,-63504.000,-18785.000,,
OperatingIncomeLoss,,,-17855.000,-33459.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,-365820.000,4550.000,-24570.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,,0.000
OtherComprehensiveIncomeReclassificationAdjustmentForWriteDownOfSecuritiesIncludedInNetIncomeNetOfTax,,-44853.000,0.000,
OtherNonoperatingIncomeExpense,,,,-112.000
PaymentsToAcquireIntangibleAssets,,0.000,,
ProceedsFromContributionsFromAffiliates,,0.000,,
ProceedsFromIssuanceOfCommonStock,,0.000,,
ProfessionalFees,20125.000,11500.000,11275.000,16800.000
ProfitLoss,-110252.000,-18650.000,-110390.000,
Revenues,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000
ShareBasedCompensation,,0.000,,
WeightedAverageNumberOfSharesOutstandingBasic,141839880.000,,,198358676.000
