,2012-02-29,2012-05-31,2012-08-31,2012-11-30
AdditionalPaidInCapital,2887.000,5489.000,6094.000,6744.000
Assets,0.000,,,
Cash,0.000,,,
CashEquivalentsAtCarryingValue,0.000,,,
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,-5490.000,,-6745.000
DueFromAffiliates,2888.000,,,
Liabilities,0.000,,,
LiabilitiesAndStockholdersEquity,0.000,,,
PreferredStockParOrStatedValuePerShare,0.000,,,
RetainedEarningsAccumulatedDeficit,-2888.000,,-6095.000,
StockholdersEquity,0.000,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0.000,,,
