,2011-06-26,2011-09-25,2011-12-25,2012-03-25,2012-09-23
AccountsPayableCurrent,808000.000,1031000.000,1053000.000,1285000.000,933000.000
AccountsReceivableNetCurrent,,,,,888000.000
AccruedLiabilitiesCurrent,539000.000,369000.000,646000.000,438000.000,939000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,311000.000
AdditionalPaidInCapital,79626000.000,79731000.000,79757000.000,79907000.000,80191000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,92000.000
Assets,1515000.000,1352000.000,1332000.000,1171000.000,997000.000
AssetsCurrent,1420000.000,1293000.000,1281000.000,1128000.000,969000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,340000.000,,,,
BilledContractReceivables,,,,,483000.000
BorrowedFunds,,,,,792000.000
BuildingsAndImprovementsGross,,,,,5000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,3000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,3000.000
CashAndCashEquivalentsAtCarryingValue,48000.000,182000.000,152000.000,114000.000,44000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000
CommonStockSharesIssued,43509594.000,44506045.000,44506054.000,45006054.000,47306054.000
CommonStockSharesOutstanding,43509594.000,44506045.000,44506054.000,45006054.000,47306054.000
CommonStockValue,4000.000,4000.000,4000.000,5000.000,5000.000
DebtCurrent,,,,,792000.000
DeferredRevenueCurrent,57000.000,57000.000,,,
FurnitureAndFixturesGross,,,,,11000.000
Liabilities,1904000.000,1952000.000,2185000.000,2209000.000,2664000.000
LiabilitiesAndStockholdersEquity,1515000.000,1352000.000,1332000.000,1171000.000,997000.000
LiabilitiesCurrent,1894000.000,1946000.000,2181000.000,2209000.000,2664000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,15000.000,13000.000,7000.000,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,10000.000,,,,
LinesOfCreditCurrent,0.000,,,,
LongTermDebtCurrent,475000.000,476000.000,475000.000,486000.000,
LongTermDebtNoncurrent,,6000.000,4000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,34000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,90000.000
OperatingLossCarryforwards,,,,,55000000.000
OtherAssetsNoncurrent,47000.000,19000.000,19000.000,19000.000,19000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,,,0.000
PreferredStockValue,0.000,,,,
PrepaidExpenseAndOtherAssetsCurrent,33000.000,38000.000,29000.000,29000.000,37000.000
PropertyPlantAndEquipmentGross,,,,,320000.000
PropertyPlantAndEquipmentNet,48000.000,40000.000,32000.000,24000.000,9000.000
ReceivablesNetCurrent,999000.000,1073000.000,1100000.000,985000.000,888000.000
RetainedEarningsAccumulatedDeficit,-80019000.000,-80335000.000,-80614000.000,-80950000.000,-81863000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,1975043.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.120
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,2960380.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.150
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,0.000
StockholdersEquity,-389000.000,-600000.000,-853000.000,-1038000.000,-1667000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-389000.000,-600000.000,-853000.000,-1038000.000,-1667000.000
UnbilledContractsReceivable,,,,,497000.000
