,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,4180000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3223000.000,9235000.000
AllocatedShareBasedCompensationExpense,3223000.000,9235000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3165566.000,3450200.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,0.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,166000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,96433000.000,-56430000.000
ComprehensiveIncomeNetOfTax,-46360000.000,-82634000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,33000.000,200000.000
Depreciation,,1200000.000
DepreciationDepletionAndAmortization,873000.000,1235000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,0.000,
DividendsCommonStock,,0.000
EarningsPerShareBasicAndDiluted,-3.950,-2.480
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.306,-0.411
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.051
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,-0.014,-0.083
GainLossOnSaleOfPropertyPlantEquipment,-33000.000,
GeneralAndAdministrativeExpense,9671000.000,21915000.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-70103000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-82468000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-12365000.000
IncomeTaxExpenseBenefit,,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,16700000.000,34000000.000
IncreaseDecreaseInAccountsPayableRelatedParties,-14000.000,
IncreaseDecreaseInAccountsPayableTrade,2705000.000,1066000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,1395000.000,2725000.000
IncreaseDecreaseInOtherAccruedLiabilities,2834000.000,1794000.000
IncreaseDecreaseInOtherCurrentAssets,-22000.000,512000.000
IncreaseDecreaseInOtherCurrentLiabilities,19000.000,23000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,-25000.000,-60000.000
IncreaseDecreaseInPrepaidExpense,87000.000,761000.000
IncreaseDecreaseInRestrictedCash,0.000,
InvestmentIncomeInterest,33000.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,4492000.000,
MarketableSecuritiesUnrealizedGainLoss,,-166000.000
NetCashProvidedByUsedInFinancingActivities,128316000.000,118145000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,128316000.000,118145000.000
NetCashProvidedByUsedInInvestingActivities,-993000.000,-106852000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-993000.000,-106852000.000
NetCashProvidedByUsedInOperatingActivities,-30890000.000,-67723000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-30890000.000,-67723000.000
NetIncomeLoss,-46360000.000,-82468000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-50540000.000,-82468000.000
OperatingExpenses,46393000.000,83127000.000
OperatingIncomeLoss,-46393000.000,-83127000.000
OperatingLeasesIncomeStatementSubleaseRevenue,33000.000,
OperatingLeasesRentExpenseMinimumRentals,971000.000,1272000.000
OperatingLeasesRentExpenseNet,961000.000,1272000.000
OperatingLeasesRentExpenseSubleaseRentals1,10000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-166000.000
PaymentsToAcquireMarketableSecurities,,105500000.000
PaymentsToAcquirePropertyPlantAndEquipment,993000.000,1352000.000
ProceedsFromIssuanceOfCommonStock,126230000.000,116995000.000
ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,0.000,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,2108000.000,
ProceedsFromStockOptionsExercised,45000.000,1240000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,65000.000,
ResearchAndDevelopmentExpense,36657000.000,61212000.000
ShareBasedCompensation,3223000.000,9235000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,427000.000,2400000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,417812.000,388534.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,2.400,15.050
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,1611581.000,1246575.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,8.560,11.740
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,0.500,1.510
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,11.540,17.140
ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedDividendRate,0.000,0.000
ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedVolatilityRate,,0.780
ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodRiskFreeInterestRate,,0.017
StockIssuedDuringPeriodSharesStockOptionsExercised,89549.000,147126.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,106341000.000,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,1018000.000
StockIssuedDuringPeriodValueIssuedForServices,4492000.000,
StockIssuedDuringPeriodValueNewIssues,126230000.000,116995000.000
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,330000.000,678000.000
StockIssuedDuringPeriodValueStockOptionsExercised,45000.000,222000.000
TemporaryEquityAccretionToRedemptionValue,4180000.000,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,0.000,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,371000.000,4291000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,12806697.000,33207382.000
