,2011-07-31,2012-01-31,2012-04-30,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AdditionsToNoncurrentAssets,,,,25426169.000,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,,,,,,,,,,,,,0.000,
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,,24759.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,,,,,,,,,,,,,,-68670.000,19276.000,-18536.000,7340.000,-44599.000,19840.000
AvailableForSaleSecuritiesGrossRealizedGains,,58873.000,327157.000,-364227.000,,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,238718.000,,-441163.000,,,,3785410.000,,,,-850942.000,,,,-382006.000,,,,-300357.000,
ComprehensiveIncomeNetOfTax,-73256.000,564762.000,271683.000,651438.000,3895.000,-2185818.000,-882135.000,-1791763.000,217983.000,27671.000,-773059.000,-2553517.000,27089.000,-5330113.000,-4139515.000,882385.000,1632284.000,-1288110.000,-1296422.000,-1730214.000,316697.000
CostOfGoodsAndServicesSold,14170.000,64364.000,129037.000,25796.000,40748.000,46181.000,41764.000,,,,,,,,,,,,,,
CostOfRevenue,14764.000,,129037.000,-25796.000,,46181.000,,103692.000,132251.000,56398.000,124128.000,113517.000,32674.000,79157.000,514519.000,172414.000,122227.000,126155.000,209622.000,131702.000,174648.000
CurrentForeignTaxExpenseBenefit,,,,,,,,,,,,,,,,33549.000,,,,,
DebtInstrumentInterestRateDuringPeriod,,,,0.066,,,,,,,,0.066,,,,,,,,,
DeferredForeignIncomeTaxExpenseBenefit,,,,,,,,,,,,0.000,,,,-1599.000,,,,-1556.000,
Depreciation,,13787.000,,15208.000,15647.000,17680.000,496853.000,173811.000,172877.000,176811.000,172634.000,160040.000,152338.000,149178.000,129201.000,125226.000,130928.000,132579.000,140188.000,121235.000,120560.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ForeignCurrencyTransactionGainLossUnrealized,,17049.000,,4025.000,,,,101311.000,,,,17405.000,,,,-10308.000,,,,35749.000,
GainLossOnDispositionOfAssets,,,,,,,,,,,,,,0.000,,,,,,1207.000,
GainLossOnSaleOfPropertyPlantEquipment,,1421.000,23.000,0.000,,,,,,-1921.000,,,,,,,,,,,
GeneralAndAdministrativeExpense,280680.000,304572.000,312417.000,483594.000,258210.000,398622.000,849742.000,461045.000,779610.000,456000.000,148478.000,613445.000,633464.000,318434.000,-519218.000,129945.000,141065.000,125593.000,229792.000,111472.000,168058.000
GoodwillImpairmentLoss,,,53646.000,,,,,,,,,,,,,,,,,,
GrossProfit,285805.000,184032.000,485691.000,1673874.000,26922.000,31176.000,68821.000,97968.000,751810.000,558851.000,482515.000,423893.000,463849.000,425600.000,-133466.000,240335.000,313212.000,310307.000,152455.000,194874.000,124548.000
IncomeLossAttributableToParent,,,,,,,,,-309720.000,-199831.000,,-494847.000,-445479.000,-109729.000,-504445.000,-135255.000,-115522.000,-208546.000,-407028.000,-153426.000,-273286.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,-519274.000,-443333.000,-107959.000,114073.000,-116696.000,-66028.000,-51823.000,-423437.000,-131821.000,-267832.000
IncomeTaxExpenseBenefit,64721.000,11709.000,107657.000,276989.000,62702.000,-28993.000,-146894.000,4754.000,4504.000,98.000,638.000,0.000,0.000,0.000,636941.000,31950.000,50751.000,168167.000,2670.000,38701.000,17394.000
IncomeTaxesPaid,,,,46063.000,,,,0.000,,,,43300.000,,,,26517.000,,,,94575.000,
IncreaseDecreaseDueFromOtherRelatedParties,,,,,,,,1700618.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,-7092.000,,-4317.000,,,,-2972.000,,,,-2726.000,,,,0.000,,,,-14971.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-30779.000,,-2281.000,,,,-214263.000,,,,-25881.000,,,,-51266.000,,,,4462.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,2726.000,,,,,,,,,,,,,,,,,,,
