,2011-09-30
AccountsPayableCurrent,235757.000
AccruedLiabilitiesCurrent,1171750.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,53116.000
AdditionalPaidInCapital,16536703.000
Assets,172103.000
AssetsCurrent,36095.000
Cash,95.000
CashAndCashEquivalentsAtCarryingValue,95.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,75000000000.000
CommonStockSharesIssued,180533679.000
CommonStockSharesOutstanding,180533679.000
CommonStockSharesSubscriptions,-156300.000
CommonStockValue,180534.000
DerivativeLiabilitiesCurrent,237506.000
DueToOfficersOrStockholdersCurrent,101337.000
DueToOtherRelatedPartiesClassifiedCurrent,58423.000
InterestPayableCurrent,2265538.000
Liabilities,6101727.000
LiabilitiesAndStockholdersEquity,172103.000
LiabilitiesCurrent,6101727.000
LongTermInvestments,135000.000
MinorityInterest,-9168.000
NotesPayableCurrent,565750.000
NotesPayableRelatedPartiesClassifiedCurrent,1189416.000
OtherNotesPayableCurrent,76250.000
PrepaidExpenseCurrent,36000.000
PropertyPlantAndEquipmentGross,54124.000
PropertyPlantAndEquipmentNet,1008.000
RetainedEarningsAccumulatedDeficit,-22491415.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-5929624.000
