,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,1674000.000,826000.000,1774000.000,675000.000,1572000.000,1676000.000
AccountsReceivableNetCurrent,1953000.000,2121000.000,1950000.000,1525000.000,2000000.000,1290000.000
AccruedLiabilitiesCurrent,7094000.000,9589000.000,7054000.000,5941000.000,6044000.000,5408000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,165000.000,
AccruedProfessionalFeesCurrent,,,,,923000.000,426000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1146000.000,1252000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,0.000,0.000,0.000,,,
AdditionalPaidInCapitalCommonStock,278701000.000,281617000.000,282668000.000,283456000.000,284138000.000,287576000.000
AllowanceForDoubtfulAccountsReceivable,,,,,0.000,0.000
Assets,39099000.000,41623000.000,15859000.000,12353000.000,11937000.000,11729000.000
AssetsCurrent,36953000.000,39318000.000,13935000.000,10539000.000,10228000.000,10333000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,2458000.000,0.000,0.000,,,
CashAndCashEquivalentsAtCarryingValue,28395000.000,33981000.000,10668000.000,7754000.000,7084000.000,8156000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,25000000.000
CommonStockSharesOutstanding,47198000.000,47985000.000,48063000.000,48108000.000,48108000.000,7191000.000
CommonStockValue,5000.000,5000.000,5000.000,5000.000,5000.000,1000.000
DeferredRevenueCurrent,0.000,0.000,0.000,,,
DeferredRevenueNoncurrent,464000.000,456000.000,,,497000.000,485000.000
EmployeeRelatedLiabilitiesCurrent,,,,,299000.000,267000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,319000.000,368000.000
FiniteLivedIntangibleAssetsGross,,,,,1308000.000,1308000.000
FiniteLivedIntangibleAssetsNet,,,,,989000.000,940000.000
IntangibleAssetsNetExcludingGoodwill,1190000.000,1140000.000,1089000.000,1039000.000,989000.000,940000.000
InventoryFinishedGoods,,,,,194000.000,192000.000
InventoryNet,980000.000,941000.000,264000.000,187000.000,239000.000,251000.000
InventoryWorkInProcess,,,,,45000.000,59000.000
Liabilities,,,9318000.000,7141000.000,8242000.000,9069000.000
LiabilitiesAndStockholdersEquity,39099000.000,41623000.000,15859000.000,12353000.000,11937000.000,11729000.000
LiabilitiesCurrent,,25415000.000,8828000.000,6616000.000,7616000.000,7084000.000
LitigationReserveNoncurrent,,,,,,1500000.000
LongTermDebtCurrent,,15000000.000,,,,
OtherAccruedLiabilitiesCurrent,,,,,577000.000,766000.000
OtherAssetsCurrent,3167000.000,2225000.000,1003000.000,1023000.000,855000.000,586000.000
OtherAssetsMiscellaneousCurrent,,,,,279000.000,348000.000
OtherAssetsNoncurrent,,,,,,43000.000
OtherLiabilitiesNoncurrent,,,490000.000,525000.000,626000.000,485000.000
PostconfirmationAdditionalPaidInCapital,,,,,100000.000,100000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,,,,0.000,0.000
PreferredStockSharesOutstanding,0.000,,,,0.000,0.000
PreferredStockValue,0.000,,,,,
PrepaidExpenseCurrent,,,,,489000.000,238000.000
PropertyPlantAndEquipmentGross,,,,,1665000.000,1665000.000
PropertyPlantAndEquipmentNet,956000.000,965000.000,634000.000,574000.000,519000.000,413000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,50000.000,50000.000,50000.000,50000.000,50000.000
RestrictedCashAndCashEquivalentsNoncurrent,,200000.000,201000.000,201000.000,201000.000,
RetainedEarningsAccumulatedDeficit,-248839000.000,-265870000.000,-276132000.000,-278249000.000,-280448000.000,-284917000.000
StockholdersEquity,29867000.000,15752000.000,6541000.000,5212000.000,3695000.000,2660000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,6541000.000,5212000.000,3695000.000,2660000.000
