,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28
AccountsPayableAndOtherAccruedLiabilitiesCurrent,19983000.000,16919000.000,,19770000.000,22058000.000,19010000.000,,19303000.000,20867000.000,5853000.000
AccountsPayableCurrent,,,8237000.000,,,,14489000.000,,,
AccountsReceivableGrossCurrent,31097000.000,30635000.000,,33126000.000,32979000.000,30343000.000,,34741000.000,33956000.000,12268000.000
AccountsReceivableNetCurrent,30051000.000,29507000.000,29110000.000,32173000.000,32271000.000,29650000.000,32877000.000,34106000.000,33354000.000,12060000.000
AccruedIncomeTaxesCurrent,2266000.000,1167000.000,712000.000,267000.000,1313000.000,1299000.000,567000.000,178000.000,823000.000,211000.000
AccruedLiabilitiesCurrent,,,10868000.000,,,,11910000.000,,,
AccruedMarketingCostsCurrent,,,2300000.000,,,,2500000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,92422000.000,93331000.000,94227000.000,95103000.000,96318000.000,97647000.000,98525000.000,99475000.000,100677000.000,5750000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-110000.000,,,,-57000.000,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,-16562000.000,,,,-17749000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-2046000.000,,,,-2046000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-12432000.000,-12628000.000,-18718000.000,-18553000.000,-18593000.000,-18289000.000,-19852000.000,-20536000.000,-18940000.000,-16073000.000
AdditionalPaidInCapitalCommonStock,28332000.000,28682000.000,29178000.000,30439000.000,30518000.000,30899000.000,32309000.000,33249000.000,33741000.000,36073000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1046000.000,1128000.000,,953000.000,708000.000,693000.000,,635000.000,602000.000,208000.000
Assets,149600000.000,146723000.000,155415000.000,149706000.000,157238000.000,153152000.000,161339000.000,152285000.000,160164000.000,132106000.000
AssetsCurrent,97373000.000,95629000.000,103743000.000,99176000.000,106982000.000,101816000.000,109733000.000,101740000.000,110675000.000,99525000.000
AssetsFairValueDisclosure,,,10459000.000,1389000.000,1804000.000,1014000.000,1189000.000,420000.000,282000.000,56294000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,44939000.000
