,2011-07-01,2011-09-30,2012-03-30,2012-06-29,2012-09-28,2013-03-29,2013-06-28,2013-09-27,2014-03-28,2014-06-27,2014-09-26,2015-04-03,2015-07-03,2015-10-02,2015-12-31,2016-04-01,2016-07-01,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,1000000.000,1200000.000,,,,,,1246000.000,1553000.000,659000.000,961000.000,892000.000,1342000.000,1055000.000,988000.000,908000.000,1469000.000
AmortizationOfAcquiredIntangibleAssets,,,,,,2236000.000,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,987000.000,874000.000,662000.000,663000.000,663000.000,3487000.000,2960000.000,3115000.000,3045000.000,4490000.000,2843000.000,1889000.000,1852000.000,1852000.000,2018000.000,2108000.000,1979000.000,2066000.000,2098000.000,2849000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,424000.000,373000.000,570000.000,37000.000,87000.000,,,,,,,,193000.000,144000.000,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,0.070,0.030,0.080,0.090,0.110,0.150,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,0.070,0.030,0.080,0.090,0.110,0.150,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,2383000.000,1027000.000,2881000.000,3237000.000,3825000.000,5342000.000,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,84206000.000,85307000.000,85484000.000,90164000.000,96905000.000,94656000.000,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,1066000.000,21000.000,113000.000,790000.000,548000.000,538000.000,,,282000.000,,246000.000,1733000.000,,,800000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,,,,,,,,,,,,,,,,26409000.000
BusinessExitCosts1,,,,,,,,,,,,,,46000.000,,,,,,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,17000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-4477000.000,,,-29451000.000,,,-29239000.000,,,-3604000.000,,,,7933000.000,,,,11906000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,-617000.000,,,,,,,1498000.000,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,-1299000.000,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,2704000.000,3898000.000,-344000.000,-2663000.000,-734000.000,5184000.000,984000.000,1681000.000,1115000.000,-331000.000,23147000.000,5461000.000,4964000.000,2420000.000,2802000.000,7245000.000,651000.000,35897000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,18000.000,8000.000,19000.000,36000.000,18000.000,-12000.000,7000.000,3000.000,,,,,,,,,,22000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,2722000.000,3906000.000,-325000.000,-2627000.000,-716000.000,5172000.000,991000.000,1684000.000,1115000.000,-331000.000,23147000.000,5461000.000,4964000.000,,,,,35919000.000
CostOfGoodsSold,56377000.000,52349000.000,46035000.000,39712000.000,40667000.000,49951000.000,50808000.000,49693000.000,47028000.000,58254000.000,54973000.000,54608000.000,,,,,,,,
CostOfGoodsSoldAmortization,,,,,,,,,,,1614000.000,1119000.000,1174000.000,1175000.000,1244000.000,1184000.000,985000.000,994000.000,1001000.000,1641000.000
CostOfRevenue,,,,,,,,,,,,,55149000.000,52361000.000,,53424000.000,56238000.000,56617000.000,56027000.000,62880000.000
DebtInstrumentPeriodicPaymentPrincipal,,,,,,,,,1900000.000,,,1900000.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,-1990000.000,,,-103000.000,,,,108000.000,,,,-1607000.000
DepreciationAndAmortization,,,,,,,,,,6322000.000,6344000.000,,,,,5229000.000,,,,6482000.000
DepreciationDepletionAndAmortization,,,3800000.000,,,5482000.000,,,4829000.000,,,4762000.000,4623000.000,4703000.000,6108000.000,5831000.000,4938000.000,5164000.000,5040000.000,6482000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,-311000.000,-281000.000,,,-321000.000,,,,,,,,,
