,2011-06-25,2011-12-24,2012-03-24,2012-06-23,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28
AllocatedShareBasedCompensationExpense,,,,331000.000,341000.000,331000.000,330000.000,346000.000,358000.000,385000.000,393000.000,382000.000,365000.000,274000.000
AmortizationOfIntangibleAssets,,,,100000.000,100000.000,100000.000,200000.000,229000.000,231000.000,233000.000,230000.000,233000.000,158000.000,176000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,221000.000,,,,203000.000
AssetImpairmentCharges,8608000.000,,,,,,,,,,,,,434000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,13015000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,,,,,,,,,,,581000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,165000.000,,,,-150000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,-857000.000,
CommonStockDividendsPerShareDeclared,0.210,0.210,0.210,0.210,0.210,0.210,0.210,0.210,0.210,0.210,0.210,0.210,0.210,0.210
ComprehensiveIncomeNetOfTax,,,,,2420000.000,,1756000.000,,2695000.000,-3370000.000,1175000.000,7623000.000,1713000.000,-16821000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,452000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,-16369000.000
CostOfGoodsAndServicesSold,47174000.000,47338000.000,50190000.000,45864000.000,48756000.000,49774000.000,49315000.000,59317000.000,54904000.000,50420000.000,54335000.000,57694000.000,49006000.000,51102000.000
DeferredIncomeTaxExpenseBenefit,,313000.000,,,,,,,,,,,,
Depreciation,,,,,,,,,5213000.000,,,,5028000.000,
DepreciationDepletionAndAmortization,,5968000.000,,,5833000.000,,,,,,,,,
DividendsCash,,,,,,,,,,,,,2408000.000,
EarningsPerShareBasic,-0.260,0.120,0.040,0.130,0.210,0.030,0.150,0.610,0.230,-0.300,0.100,0.660,0.160,-1.370
EarningsPerShareDiluted,-0.260,0.120,0.040,0.130,0.210,0.030,0.150,0.590,0.230,-0.300,0.100,0.650,0.160,-1.370
EffectiveIncomeTaxRateContinuingOperations,,,,,0.370,,,,0.380,,,,0.432,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,0.350,,,,0.350,
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,,,,,0.027,,,,0.037,,,,0.046,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,0.006,,,,0.005,,,,0.007,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,0.041,,,,0.038,,,,0.026,
EmbeddedDerivativeGainOnEmbeddedDerivative,,,,,,,,,,,,,-108000.000,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,120000.000,117000.000,117000.000,122000.000,127000.000,137000.000,140000.000,133000.000,135000.000,96000.000
GainLossOnForeignCurrencyCashFlowHedgeIneffectiveness,,,,,,,,,,,2000.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,587000.000,,,,,,,,,,,,
GrossProfit,14720000.000,15598000.000,12198000.000,13032000.000,16000000.000,12004000.000,14828000.000,24925000.000,17892000.000,11023000.000,13330000.000,23695000.000,17488000.000,9478000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-5324000.000,2300000.000,688000.000,2501000.000,3842000.000,532000.000,2690000.000,10748000.000,4269000.000,-4277000.000,1904000.000,12297000.000,3164000.000,-17265000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,1796000.000,-15556000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,0.160,-1.370
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,0.160,-1.370
IncomeTaxExpenseBenefit,-2195000.000,846000.000,248000.000,937000.000,1422000.000,196000.000,1009000.000,3963000.000,1622000.000,-907000.000,731000.000,4019000.000,1368000.000,-1709000.000
IncomeTaxReconciliationDeductionsQualifiedProductionActivities,,,,,104000.000,,,,159000.000,,,,147000.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,1345000.000,,,,1494000.000,,,,1107000.000,
IncomeTaxReconciliationOtherAdjustments,,,,,23000.000,,,,21000.000,,,,23000.000,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,158000.000,,,,164000.000,,,,83000.000,
IncreaseDecreaseInAccountsAndOtherReceivables,,-2493000.000,,,-3215000.000,,,,-5178000.000,,,,829000.000,
IncreaseDecreaseInAccountsPayable,,-294000.000,,,-474000.000,,,,-2313000.000,,,,-545000.000,
IncreaseDecreaseInAccruedTaxesPayable,,-317000.000,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,,,-2168000.000,,,,-1018000.000,,,,1442000.000,
IncreaseDecreaseInInventories,,2263000.000,,,-349000.000,,,,-295000.000,,,,3232000.000,
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,445000.000,,,114000.000,,,,-136000.000,,,,373000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,,-543000.000,,,-367000.000,,,,2052000.000,,,,1074000.000,
InterestIncomeExpenseNonoperatingNet,-194000.000,-260000.000,-193000.000,-246000.000,-190000.000,-191000.000,-325000.000,-97000.000,-175000.000,-108000.000,-207000.000,-62000.000,-137000.000,-691000.000
NetCashProvidedByUsedInContinuingOperations,,-32000.000,,,83000.000,,,,89000.000,,,,,
NetCashProvidedByUsedInFinancingActivities,,-5521000.000,,,-7602000.000,,,,1405000.000,,,,-2732000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-5521000.000,,,-7602000.000,,,,1405000.000,,,,-2732000.000,
NetCashProvidedByUsedInInvestingActivities,,-1798000.000,,,-2249000.000,,,,-10830000.000,,,,-1899000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-1798000.000,,,-2249000.000,,,,-10830000.000,,,,-1899000.000,
NetCashProvidedByUsedInOperatingActivities,,7287000.000,,,9934000.000,,,,9514000.000,,,,3774000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,7287000.000,,,9934000.000,,,,9514000.000,,,,3774000.000,
NetIncomeLoss,,,,,,,,,,,,,,-15507000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,,-49000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,1454000.000,440000.000,1564000.000,2420000.000,336000.000,1681000.000,6785000.000,2647000.000,-3370000.000,1173000.000,7334000.000,1796000.000,
NoncontrollingInterestIncreaseFromBusinessCombination,,,,,,,,,,,,,3975000.000,
OperatingIncomeLoss,-5130000.000,1973000.000,881000.000,2747000.000,4032000.000,723000.000,3015000.000,10845000.000,4444000.000,-4169000.000,2111000.000,12359000.000,3301000.000,-16574000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,,,,,,75000.000,,,,,,-11000.000,
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,,,,,,1007000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,75000.000,,48000.000,,2000.000,,-83000.000,-813000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,,,,-63000.000,175000.000
OtherNonoperatingIncome,,587000.000,,,,,,,,,,,,
PaymentsForRestructuring,,,,,,,,,242000.000,,,,131000.000,
PaymentsOfDividendsCommonStock,,2566000.000,,,2421000.000,,,,2416000.000,,,,2408000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,,,482000.000,
PaymentsToAcquireInvestments,,,,,,,,,4409000.000,,,,59000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,1148000.000,,,1505000.000,,,,6095000.000,,,,908000.000,
PaymentsToAcquireShortTermInvestments,,117000.000,,,1000.000,,,,,,,,,
ProceedsFromLifeInsurancePolicies,,,,,,,,,387000.000,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,8000.000,,,,,
ProceedsFromRepaymentsOfDebt,,-2955000.000,,,-5181000.000,,,,,,,,,
ProceedsFromSaleOfOtherPropertyPlantAndEquipment,,587000.000,,,,,,,,,,,,
ProfitLoss,-3129000.000,,,,,,,,,,,,,-15556000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,-48000.000,,,,9000.000,-19000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,,,,,,,650000.000,
RepaymentsOfOtherLongTermDebt,,,,,,,,,6339000.000,,,,-326000.000,
RestructuringReserveSettledWithCash,,,,,355000.000,,,,,,,,,
Revenues,61894000.000,62936000.000,62388000.000,58896000.000,64756000.000,61778000.000,64143000.000,84242000.000,72796000.000,61443000.000,67665000.000,81389000.000,66494000.000,60580000.000
SalesRevenueNet,61894000.000,62936000.000,62388000.000,58896000.000,64756000.000,61778000.000,64143000.000,84242000.000,72796000.000,61443000.000,67665000.000,81389000.000,66494000.000,60580000.000
SellingGeneralAndAdministrativeExpense,11242000.000,13625000.000,11317000.000,10285000.000,11968000.000,11281000.000,11813000.000,14080000.000,13448000.000,13322000.000,11219000.000,11336000.000,14187000.000,25618000.000
ShareBasedCompensation,,422000.000,,,341000.000,331000.000,330000.000,346000.000,358000.000,385000.000,393000.000,382000.000,365000.000,274000.000
StockholdersEquityOther,,,,,,,,,,,,,-86000.000,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,75000.000,103000.000,110000.000,140000.000,-199000.000,230000.000,,159000.000,,135000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,12026000.000,11424000.000,11405000.000,11382000.000,-22780000.000,11515000.000,11314000.000,11470000.000,-22813000.000,11410000.000,11335000.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,11951000.000,11321000.000,11295000.000,11242000.000,-22581000.000,11285000.000,11314000.000,11311000.000,-22633000.000,11275000.000,11335000.000
