,2012-01-31,2012-04-30,2012-10-31,2013-04-30
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,28024.000,
AmortizationOfDebtDiscountPremium,,,-46071.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-6.000,
CostsAndExpenses,,,,166294.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,9274.000,
DeferredCompensationArrangementWithIndividualCompensationExpense,,,54992.000,
DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,,,1800.000,
Depreciation,,,0.000,
DepreciationDepletionAndAmortization,,,-138.000,
EarningsPerShareBasicAndDiluted,-0.030,-0.020,-0.014,-0.020
GainLossOnSaleOfDerivatives,,,,-154258.000
GeneralAndAdministrativeExpense,,,,166294.000
IncomeLossFromContinuingOperations,,,,-166294.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,-388173.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-197422.000,-134760.000,-194488.000,
IncomeTaxesPaid,,,,0.000
IncreaseDecreaseInAccountsPayable,,,1000.000,
IncreaseDecreaseInAccruedLiabilities,,,-64660.000,
InterestExpense,53017.000,24992.000,46846.000,
InterestPaidNet,,,,-67621.000
NetCashProvidedByUsedInFinancingActivities,,,30000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,30000.000,
NetCashProvidedByUsedInOperatingActivities,,,-30006.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-30006.000,
NetIncomeLoss,-197422.000,-134760.000,-194488.000,-388173.000
OperatingExpenses,144405.000,109768.000,147642.000,
OperatingIncomeLoss,-144405.000,-109768.000,-147642.000,
OperatingLeasesRentExpenseNet,,,0.000,
OtherNoncashIncomeExpense,,,,0.000
OtherNonrecurringIncomeExpense,53017.000,24992.000,46846.000,
ProceedsFromConvertibleDebt,,,30000.000,
ProfitLoss,-197422.000,-134760.000,-194488.000,
Revenues,,,,0.000
SalesRevenueNet,,,,0.000
SellingGeneralAndAdministrativeExpense,144405.000,109768.000,147642.000,
ShareBasedCompensation,,,-54615.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,26115.000,
StockIssuedDuringPeriodValueConversionOfUnits,,,26115.000,
StockIssuedDuringPeriodValueIssuedForServices,,,2250.000,
StockIssuedDuringPeriodValueShareBasedCompensationForfeited,,,7126.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,13793110.000,
