,2011-03-31,2012-06-30,2012-09-30,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentOfWarrantsGrantedForServices,,,,,,,,,,,279000.000,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,464000.000,,377000.000,365000.000,372000.000,371000.000,376000.000,351000.000,300000.000,300000.000,270000.000
AmortizationOfDebtDiscountPremium,,,,,,,540000.000,2694000.000,,,,,,,825000.000,809000.000,,
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,,,1409000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,1117000.000,,770000.000,,,,
AmortizationOfIntangibleAssets,,,,,,2000.000,2000.000,2000.000,1000.000,1000.000,1000.000,1000.000,4000.000,,,,,
AmortizationOfLeasedAsset,,,,,,6000.000,5000.000,5000.000,4000.000,6000.000,6000.000,6000.000,7000.000,6000.000,6000.000,6000.000,7000.000,3000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,9300000.000,,,,23800000.000,,,,1600000.000,,,,
CapitalLeaseObligationsIncurred,,,,,,29000.000,,,,14000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-18.000,,-1009000.000,,,,-1778000.000,,,,-2435000.000,,,,-1280000.000
CashPeriodIncreaseDecrease,-11907.000,,,,,,,,,,,,,,,,,
ConversionOfStockAmountIssued1,,,,,,,,,,,,,,,,,,60000.000
ConversionOfStockSharesConverted1,,,,,,,,,,,,,,,,,,24000.000
ConversionOfStockSharesIssued1,,,,,,,,,,,,,,,,,,60000.000
CostOfGoodsAndServicesSold,,,,,,,803000.000,44000.000,,,,,,,,,,
CostOfGoodsSold,,,,,,,803000.000,44000.000,,,,,,,,,,
CostOfRevenue,,,0.000,,,,,,,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,,,0.000,,,,,,,,,,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,25.000,,,,,,,,,,,,,
DebtInstrumentRedemptionPricePercentageOfPrincipalAmountRedeemed,,,,,,,,,,,,,,1.150,,,,
Depreciation,,,,,,58000.000,58000.000,55000.000,62000.000,,93000.000,119000.000,,129000.000,132000.000,131000.000,136000.000,127000.000
DepreciationDepletionAndAmortization,,,,,,60000.000,,,,60000.000,,,,132000.000,,,,127000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,835000.000,719000.000,1570000.000,970000.000,
DerivativeGainOnDerivative,,,,,,,130000.000,1618000.000,,,,,,,,,,
DerivativeLossOnDerivative,,,,,,,,,,,-209000.000,-50000.000,,,,,,
