,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,335878000.000,351356000.000,448667000.000,522003000.000,471921000.000,472804000.000,497604000.000,507982000.000,463886000.000,461415000.000,512182000.000,514580000.000,506584000.000,504009000.000,610725000.000,531973000.000,532388000.000,442153000.000,331958000.000,271394000.000,221625000.000,171359000.000,197479000.000,241616000.000,270739000.000
AccountsPayableRelatedPartiesCurrent,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,1188000.000,3452000.000,1280000000.000,981000000.000,1320000000.000,1666000.000,1764000000.000
AccountsReceivableFromSecuritization,,,,0.000,,,,37846000.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,481229000.000,433626000.000,503076000.000,462812000.000,463258000.000,416838000.000,457057000.000,428328000.000,408350000.000,347367000.000,436388000.000,332574000.000,355606000.000,275431000.000,299939000.000,259817000.000,226991000.000,173240000.000,237896000.000,200508000.000,165941000.000,153977000.000,163955000.000,220222000.000,215329000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,50869000.000,,,,36172000.000,,,,26305000.000,,,,17951000.000,,,,15172000.000,,,,20679000.000,
AccruedBonusesCurrent,,,,37947000.000,,,,28744000.000,,,,30371000.000,,,,49533000.000,,,,8349000.000,,,,19497000.000,
AccruedBonusesCurrentAndNoncurrent,,,,,,,,,,,,,,,,36272000.000,,,,7714000.000,,,,,
AccruedIncomeTaxes,,,,75633000.000,,,,34219000.000,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,75633000.000,50313000.000,35065000.000,0.000,34219000.000,0.000,0.000,87965000.000,0.000,,,,,,,,,,5459000.000,5485000.000,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,,,78391000.000,,,,59025000.000,
AccruedLiabilitiesCurrent,,,,770070000.000,,,,,,,,,,,,,,,,,,,,,
AccruedReclamationCostsCurrent,,,,20180000.000,,,,20582000.000,,,,9552000.000,,,,9339000.000,,,,2772000.000,,,,0.000,
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,52456000.000,,,,40297000.000,,,,44657000.000,
AccruedSalariesCurrent,,,,65775000.000,,,,64000000.000,,,,38953000.000,,,,,,,,,,,,,
