,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,1381403.000,,,,
AdvertisingExpense,,,,0.000,0.000,,
AmortizationOfDebtDiscountPremium,,,,,22099.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3980.000,,-4957.000,,
CostsAndExpenses,1233247.000,1758038.000,2230795.000,389997.000,365855.000,887181.000,461152.000
Depreciation,,,,,38450.000,38450.000,36373.000
DepreciationAndAmortization,31084.000,32480.000,39790.000,37757.000,38450.000,38450.000,36373.000
DepreciationDepletionAndAmortization,,,39790.000,,38450.000,,
EarningsPerShareBasic,,,,,,-0.030,
EarningsPerShareBasicAndDiluted,-0.040,-0.060,-0.070,-0.010,-0.010,,-0.010
EarningsPerShareDiluted,,,,,,-0.030,
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,,212150.000,,
EmbeddedDerivativeLossOnEmbeddedDerivative,,,,,49369.000,,
FairValueAssumptionsExpectedDividendRate,,,,,0.000,,
FairValueAssumptionsExpectedVolatilityRate,,,,,3.000,,
FairValueAssumptionsRiskFreeInterestRate,,,,,0.001,,
GainLossOnDerivativeInstrumentsNetPretax,,,,-18922.000,261519.000,-456544.000,-41761.000
GainLossRelatedToLitigationSettlement,,,-1757182.000,0.000,,,
GainsLossesOnExtinguishmentOfDebt,4794.000,,,0.000,,344250.000,
ImpairmentOfIntangibleAssetsFinitelived,,,,0.000,,,
ImpairmentOfOilAndGasProperties,24121.000,,,0.000,,405000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-500035.000,-259226.000,-1172828.000,-640155.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1227432.000,-2013045.000,-2448884.000,,,,
IncomeTaxExpenseBenefit,,,,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,249536.000,,196378.000,,
IncreaseDecreaseInAccountsReceivable,,,-15213.000,,,,
IncreaseDecreaseInDepositOtherAssets,,,1000.000,,-2650.000,,
IncreaseDecreaseInOtherOperatingAssets,,,87.000,,-86.000,,
InterestExpense,20883.000,288408.000,229747.000,-91204.000,-124866.000,-144937.000,137331.000
InvestmentIncomeInterest,86.000,88.000,87.000,87.000,87.000,87.000,89.000
NetCashProvidedByUsedInFinancingActivities,,,143887.000,,38414.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,143887.000,,38414.000,,
NetCashProvidedByUsedInOperatingActivities,,,-139907.000,,-43371.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-139907.000,,-43371.000,,
NetIncomeLoss,-1227432.000,-2013045.000,-2448884.000,-500035.000,-259226.000,-1172828.000,-640155.000
NonoperatingIncomeExpense,,,,,,,-179003.000
OperatingIncomeLoss,-1233247.000,-1758038.000,-2230795.000,-389997.000,-365855.000,-887181.000,-461152.000
OtherNonoperatingIncome,21818.000,33313.000,11572.000,0.000,,,
PaidInKindInterest,,,,,46539.000,,
ProceedsFromIssuanceOfCommonStock,,,148000.000,,12500.000,,
ProceedsFromOtherDebt,,,14000.000,,25927.000,,
ProceedsFromRepaymentsOfBankOverdrafts,,,,,987.000,,
RepaymentsOfNotesPayable,,,441.000,,,,
RepaymentsOfOtherDebt,,,17672.000,,1000.000,,
Revenues,,,,0.000,,,
SalesRevenueNet,,,,0.000,,,
SellingGeneralAndAdministrativeExpense,1178042.000,1725558.000,433823.000,352240.000,327405.000,443731.000,424779.000
ShareBasedCompensation,,,70923.000,,24658.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,,,40625.000,121875.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,31980.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,42745828.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,35823734.000,39026103.000,,47719261.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,42745828.000,
