,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,43177.000,7367.000,8751.000,6179.000,35907.000,44958.000,127354.000,213816.000,244826.000,215609.000,273555.000,204264.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,194333.000,247410.000,319299.000,413183.000
AccountsPayableRelatedPartiesCurrent,1447.000,128.000,62.000,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,3583.000,7824.000,7028.000,7137.000,3232.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,6000.000,,6000.000,6000.000,6000.000,6000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-14664.000,-15256.000,-16830.000,-19012.000,-21312.000,-23487.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-20943.000,-23427.000,-23920.000,-22572.000,1558.000,8565.000,3577.000,5125.000,3514.000,2502.000,1580.000,1580.000
AdditionalPaidInCapital,1115513.000,1258473.000,1562093.000,1931744.000,1929972.000,2567698.000,2608298.000,3409798.000,3565859.000,3565859.000,3767011.000,3912396.000
Assets,164074.000,275577.000,389534.000,288373.000,147689.000,590528.000,254933.000,845357.000,835353.000,642582.000,639653.000,452817.000
AssetsCurrent,136539.000,248808.000,150899.000,68861.000,4768.000,407298.000,194973.000,690787.000,541606.000,398632.000,428153.000,253411.000
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,-95230.000,-130280.000,-140198.000
Cash,129830.000,91528.000,43521.000,2489.000,3453.000,380996.000,83989.000,470433.000,4918.000,4406.000,41428.000,9972.000
CashAndCashEquivalentsAtCarryingValue,,,,,3453.000,380996.000,83989.000,470433.000,4918.000,4406.000,41428.000,9972.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,14100000.000,14300000.000,15050000.000,15050000.000,15050000.000,32050000.000,32050000.000,34821574.000,35148456.000,35148456.000,35148456.000,37116184.000
CommonStockSharesOutstanding,14100000.000,14300000.000,15050000.000,15050000.000,15050000.000,32050000.000,32050000.000,34821574.000,35148456.000,35148456.000,35148456.000,37116184.000
CommonStockSharesSubscriptions,,74000.000,,,,,,,,,,
CommonStockValue,14100.000,14300.000,15050.000,15050.000,15050.000,32050.000,32050.000,34822.000,35148.000,35148.000,37116.000,37116.000
ConvertibleNotesPayable,,,,,72500.000,30000.000,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,42500.000,,,
DeferredCreditsAndOtherLiabilitiesCurrent,,,,,,,998.000,998.000,,,,
DeferredTaxAssetsGross,,,,,352552.000,,,,835186.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,2386246.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,-835186.000,,,
DepositsAssets,2300.000,2300.000,2300.000,2300.000,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,989220.000,1055264.000,1172502.000,1643886.000,-1979565.000,-2092743.000,2574143.000,2981618.000,3763752.000,4033229.000,4408120.000,
DueToRelatedParties,,,,,,0.000,,,,,,
DueToRelatedPartiesCurrent,,,,1858.000,72267.000,,7969.000,14500.000,254500.000,254500.000,124500.000,133000.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,7969.000,10000.000,,,,
EquityFairValueDisclosure,,,,,,,3333.000,4881.000,,,,
IndefiniteLivedIntangibleAssets,,,,,,,46513.000,46513.000,46513.000,46513.000,46513.000,46513.000
IntangibleAssetsNetExcludingGoodwill,17540.000,17540.000,230172.000,211800.000,137480.000,118700.000,46513.000,108635.000,218427.000,170812.000,135763.000,125844.000
InventoryFinishedGoods,,,,,,,,,211708.000,212240.000,216413.000,126342.000
InventoryNet,,,,,,,,170498.000,330941.000,310686.000,280775.000,190714.000
InventoryRawMaterials,,,,,,,,,119233.000,98446.000,64362.000,64362.000
Liabilities,,,,,,44958.000,155151.000,243430.000,805784.000,833519.000,992458.000,955205.000
LiabilitiesAndStockholdersEquity,164074.000,275577.000,389534.000,288373.000,147689.000,590528.000,254933.000,845357.000,835353.000,642582.000,639653.000,452817.000
LiabilitiesCurrent,44624.000,7495.000,8813.000,8037.000,108174.000,44958.000,155151.000,243430.000,698284.000,833519.000,992458.000,955205.000
LiabilitiesNoncurrent,,,,,,,,,107500.000,,,
MarketableSecurities,,,,,,8322.000,3333.000,4881.000,3120.000,2108.000,1185.000,1185.000
MarketableSecuritiesCurrent,6709.000,4226.000,3732.000,5080.000,1315.000,8322.000,3333.000,4881.000,3120.000,2108.000,1185.000,1185.000
NotesPayable,,,,,,,18830.000,14116.000,4625.000,,20604.000,
NotesPayableCurrent,,,,,,,18830.000,14116.000,4625.000,,20604.000,9991.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,21750.000,62253.000,318577.000,293939.000,293939.000,250157.000,228260.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,10875.000,21750.000,87582.000,87582.000,87582.000,87588.000,87588.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,43884.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,10875.000,10875.000,74891.000,43884.000,43884.000,43884.000,43884.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,21750.000,21750.000,87582.000,74891.000,74891.000,74891.000,74891.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,10875.000,24638.000,87582.000,87582.000,43794.000,21897.000
OperatingLossCarryforwards,,,,,1007291.000,,,,,,,
OtherAssetsCurrent,,,,,,,638.000,,,,,
OtherIndefiniteLivedIntangibleAssets,,,,,,,,,171914.000,124299.000,89250.000,79331.000
OtherIntangibleAssetsNet,,,,,,46513.000,,62122.000,,219529.000,219529.000,219529.000
OtherLiabilities,,,,,,,,,107500.000,116000.000,124500.000,133000.000
OtherLiabilitiesCurrent,,,,,,,,,,116000.000,254500.000,194767.000
PrepaidExpenseCurrent,,153054.000,103646.000,61292.000,,17980.000,107013.000,41392.000,21031.000,14661.000,37879.000,48308.000
PropertyPlantAndEquipmentGross,,,,,,,,,55263.000,,,
PropertyPlantAndEquipmentNet,7695.000,6929.000,6163.000,5412.000,3141.000,3197.000,5055.000,21087.000,38433.000,36251.000,38850.000,36675.000
RestrictedCashAndCashEquivalents,,,,,,,,,173772.000,59743.000,59749.000,
