,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,691000.000,805000.000,906000.000,1005000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,845000.000,758000.000,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,259000.000,,,,,
AllocatedShareBasedCompensationExpense,,,,,,1005000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,1066000.000,10000.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,3939000.000,1318000.000,0.000,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,605000.000,530000.000,,0.000,
BusinessCombinationAcquisitionRelatedCosts,,2407000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-14472000.000,34220000.000,-17975000.000,-33724000.000,-7625000.000,11843000.000
CommonStockDividendsPerShareCashPaid,,,,,,0.000
CommonStockDividendsPerShareDeclared,,,,,,0.000
ComprehensiveIncomeNetOfTax,,4524000.000,4636000.000,-9456000.000,-2431000.000,30222000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-2896000.000,-2909000.000,-6712000.000,776000.000,13392000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,3608000.000,1628000.000,1727000.000,-16168000.000,-1655000.000,43614000.000
CostOfRealEstateSales,,,,,,157174000.000
CostsAndExpensesRelatedParty,,,,,,1950000.000
DefinedContributionPlanCostRecognized,,338000.000,310000.000,322000.000,322000.000,324000.000
DepreciationAndAmortization,738000.000,2004000.000,7094000.000,15576000.000,20695000.000,23180000.000
DepreciationDepletionAndAmortization,963000.000,2753000.000,8713000.000,17535000.000,22957000.000,25994000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,3340000.000,6042000.000,16409000.000,37067000.000,43219000.000,43262000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,1346000.000,792000.000,769000.000,,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,1400000.000,0.000,12679000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,15467000.000
EarningsPerShareBasic,,0.320,0.350,-0.660,-0.170,2.230
EarningsPerShareBasicAndDiluted,0.450,0.320,0.350,-0.660,-0.170,2.230
EarningsPerShareDiluted,,0.320,0.350,-0.660,-0.170,2.230
EquityMethodInvestmentDividendsOrDistributions,,,175000.000,8000.000,0.000,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,5481000.000,,0.000,386000.000
FairValueOfAssetsAcquired,,,,28615000.000,,
FinancingInterestExpense,2112000.000,4729000.000,12487000.000,20670000.000,24177000.000,23878000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,156000.000,1066000.000,,,
GainLossFromComponentsExcludedFromAssessmentOfCashFlowHedgeEffectivenessNet,,,0.000,0.000,0.000,0.000
GainLossOnCashFlowHedgeIneffectivenessNet,,,0.000,0.000,0.000,0.000
GainLossOnSaleOfProperties,,,,,15005000.000,46477000.000
GainLossOnSalesOfLoansNet,,3192000.000,,,,
GainsLossesOnExtinguishmentOfDebt,-2138000.000,,,,,-4547000.000
GeneralAndAdministrativeExpense,6149000.000,7161000.000,7448000.000,6324000.000,6683000.000,8536000.000
ImpairmentOfRealEstate,,,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperations,5028000.000,3638000.000,4244000.000,-10854000.000,-2388000.000,16950000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3578000.000,758000.000,1320000.000,-17566000.000,-1605000.000,32479000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.350,0.260,0.300,-0.760,-0.170,1.210
IncomeLossFromContinuingOperationsPerBasicShare,,,0.300,-0.760,-0.170,1.210
IncomeLossFromDiscontinuedOperationsNetOfTax,1346000.000,792000.000,769000.000,1400000.000,0.000,-2788000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,1346000.000,792000.000,769000.000,1400000.000,0.000,14339000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.100,0.060,0.050,0.100,0.000,1.020
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,0.050,0.100,0.000,1.020
IncomeLossFromEquityMethodInvestments,350000.000,829000.000,198000.000,19000.000,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,19000.000,0.000,
IncomeTaxExpenseBenefit,,,,,,700000.000
IncomeTaxesPaidNet,8000.000,,133000.000,,131000.000,1264000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,375000.000,2835000.000,1460000.000,7416000.000,1739000.000,4897000.000
IncreaseDecreaseInCustomerAdvancesAndDeposits,,,,,,-6190000.000
IncreaseDecreaseInDeferredCharges,926000.000,11300000.000,519000.000,,0.000,
IncreaseDecreaseInDeferredRentReceivables,54000.000,,,,,
IncreaseDecreaseInInterestAndDividendsReceivable,410000.000,-174000.000,-183000.000,-273000.000,-17000.000,2380000.000
