,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,123601000.000,115859000.000,142156000.000,173991000.000,140084000.000,149441000.000,163607000.000,172855000.000,165660000.000,205758000.000,205246000.000,219354000.000,222556000.000,283768000.000,261603000.000,299774000.000,263223000.000,321232000.000,277279000.000,249239000.000,287638000.000,341940000.000,348733000.000
AccountsPayableRelatedPartiesCurrent,27241000.000,32552000.000,29698000.000,51470000.000,47900000.000,37203000.000,40469000.000,50448000.000,42500000.000,48150000.000,42198000.000,48969000.000,45145000.000,57154000.000,51922000.000,59015000.000,55886000.000,59217000.000,45357000.000,39152000.000,38290000.000,54278000.000,50407000.000
AccountsReceivableNetCurrent,87810000.000,80100000.000,100980000.000,102014000.000,112787000.000,118912000.000,122339000.000,149340000.000,134056000.000,161174000.000,182028000.000,212738000.000,194370000.000,258784000.000,221561000.000,322594000.000,297078000.000,314176000.000,285705000.000,288941000.000,328267000.000,366885000.000,391334000.000
AccountsReceivableRelatedPartiesCurrent,499000.000,315000.000,953000.000,1036000.000,522000.000,618000.000,1316000.000,974000.000,1077000.000,417000.000,469000.000,621000.000,2416000.000,1138000.000,4602000.000,13186000.000,11974000.000,6484000.000,6034000.000,4678000.000,7251000.000,12378000.000,7614000.000
AccruedIncomeTaxesCurrent,975000.000,756000.000,1322000.000,2754000.000,3634000.000,2799000.000,3723000.000,6049000.000,7274000.000,7747000.000,12782000.000,11414000.000,21248000.000,12977000.000,8337000.000,14111000.000,11045000.000,8417000.000,9291000.000,5172000.000,6029000.000,1048000.000,1646000.000
AccruedLiabilitiesCurrent,25173000.000,27638000.000,28927000.000,30401000.000,31290000.000,32015000.000,33070000.000,34122000.000,31650000.000,35929000.000,32372000.000,37564000.000,35704000.000,42929000.000,44391000.000,46743000.000,50169000.000,56170000.000,54132000.000,55618000.000,60843000.000,74331000.000,70893000.000
AccruedMarketingCostsCurrent,,,,,,,,4016000.000,3967000.000,3952000.000,4095000.000,4387000.000,4586000.000,5024000.000,5428000.000,5690000.000,6465000.000,7300000.000,7782000.000,7300000.000,7399000.000,7594000.000,7832000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,26925000.000,28840000.000,30768000.000,32670000.000,34376000.000,35732000.000,37060000.000,38689000.000,39990000.000,41732000.000,43661000.000,45717000.000,46798000.000,49534000.000,52229000.000,55662000.000,59012000.000,62487000.000,66338000.000,70313000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-109000.000,-109000.000,-109000.000,-76000.000,-72000.000,-52000.000,-61000.000,-69000.000,-65000.000,-70000.000,-74000.000,-63000.000,-66000.000,-79000.000,-74000.000,-80000.000,-98000.000,-96000.000,-92000.000,-85000.000,-76000.000,-83000.000,-70000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1035000.000,1031000.000,1212000.000,1106000.000,1147000.000,1071000.000,1732000.000,1966000.000,1403000.000,1662000.000,1808000.000,1922000.000,1461000.000,1280000.000,1495000.000,1628000.000,1438000.000,2226000.000,2468000.000,2721000.000,2839000.000,2771000.000,2957000.000
Assets,488179000.000,499997000.000,548118000.000,589103000.000,566545000.000,583567000.000,608052000.000,632257000.000,635799000.000,708731000.000,750541000.000,796325000.000,828275000.000,935041000.000,960961000.000,1089809000.000,1081987000.000,1192638000.000,1181113000.000,1165600000.000,1220581000.000,1349856000.000,1404456000.000
AssetsCurrent,388864000.000,394698000.000,440054000.000,481912000.000,458052000.000,475495000.000,499805000.000,523192000.000,524222000.000,567583000.000,610845000.000,654081000.000,685102000.000,781742000.000,795252000.000,914415000.000,898242000.000,999648000.000,983611000.000,938002000.000,989371000.000,1113808000.000,1156707000.000
CapitalLeaseObligationsCurrent,,,,36000.000,,,,75000.000,,,,80000.000,,,,165000.000,,,,227000.000,,,
CapitalLeaseObligationsNoncurrent,,,,22000.000,,,,28000.000,,,,259000.000,,,,475000.000,,,,524000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,64000.000,,,,125000.000,,,,388000.000,,,,716000.000,,,,822000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,38000.000,,,,37000.000,,,,103000.000,,,,200000.000,,,,261000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,1000.000,,,,15000.000,,,,30000.000,,,,27000.000,,,,38000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,3000.000,,,,22000.000,,,,66000.000,,,,128000.000,,,,94000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,6000.000,,,,24000.000,,,,90000.000,,,,167000.000,,,,195000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,16000.000,,,,27000.000,,,,99000.000,,,,194000.000,,,,234000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,6000.000,,,,22000.000,,,,49000.000,,,,76000.000,,,,71000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,58000.000,,,,103000.000,,,,339000.000,,,,640000.000,,,,751000.000,,,
CapitalizedComputerSoftwareGross,,,,,4827000.000,5070000.000,5126000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,92280000.000,102377000.000,88861000.000,80826000.000,58323000.000,88398000.000,93974000.000,93038000.000,111458000.000,89883000.000,101714000.000,96872000.000,117512000.000,83201000.000,109245000.000,95442000.000,110894000.000,169892000.000,176406000.000,180964000.000,146696000.000,128752000.000,107779000.000
CommonStockIncludingAdditionalPaidInCapital,125425000.000,129552000.000,139851000.000,143806000.000,146861000.000,150870000.000,154579000.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,40899835.000,41098223.000,41917242.000,42034416.000,42228994.000,42514990.000,42663276.000,42744500.000,43151300.000,43588516.000,44977675.000,45739936.000,46132106.000,46900380.000,47682302.000,47873744.000,48022874.000,48175592.000,48835128.000,48999717.000,49312816.000,49627204.000,50012020.000
CommonStocksIncludingAdditionalPaidInCapital,,,,,,,,157712000.000,162255000.000,168755000.000,188931000.000,199062000.000,207442000.000,222971000.000,240436000.000,247081000.000,252426000.000,257776000.000,271950000.000,277339000.000,284090000.000,291275000.000,299256000.000
CostMethodInvestments,,,,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,750000.000,1411000.000,1411000.000,1411000.000,1411000.000,1411000.000,1411000.000,1411000.000,1411000.000,1411000.000,8124000.000
CustomerDepositsCurrent,,,,,,,,,,,,4185000.000,4800000.000,5454000.000,7102000.000,6314000.000,4611000.000,6949000.000,6255000.000,6265000.000,7385000.000,8521000.000,8778000.000
DebtAndCapitalLeaseObligations,,,,32815000.000,38105000.000,37128000.000,35978000.000,,,,,,,,,,,,,,,,
DebtCurrent,,,,,,29195000.000,28745000.000,28638000.000,13699000.000,37208000.000,42130000.000,42554000.000,34446000.000,33459000.000,44836000.000,93479000.000,94574000.000,94233000.000,93795000.000,53589000.000,60983000.000,92443000.000,113260000.000
DebtInstrumentFairValue,,,,,,,,35171000.000,,,,,,,,,,,,,,,
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,34749000.000,42341000.000,46563000.000,46287000.000,37479000.000,35792000.000,46469000.000,94412000.000,94807000.000,94233000.000,93795000.000,93589000.000,98560000.000,127520000.000,145837000.000
DeferredCosts,,,,,,,,,,,,,,,,1490000.000,,,,3498000.000,3604000.000,2893000.000,2742000.000
