,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-169000.000,,,,-138000.000,,,,-417000.000,,,,-539000.000,,,,-553000.000
AccretionExpense,,,,,7000.000,,,,6000.000,,,,0.000,,,,
AdjustmentOfWarrantsGrantedForServices,277000.000,,,,,,,,,,,,,,,,
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,88000.000,,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,,,,,,,,,,,,,511000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,484000.000,,,,123000.000,,,,226000.000,,,,248000.000,,,,328000.000
AmortizationOfDeferredLoanOriginationFeesNet,72000.000,,,,6000.000,,,,26000.000,,,,-87000.000,,,,-27000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,,,0.000,,,,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,,,121000.000,,,,1521000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,,,121000.000,,,,1521000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,0.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,21000.000,,,,0.000,,,,
BankOwnedLifeInsuranceIncome,36000.000,,,,36000.000,,,,32000.000,,,,142000.000,,,,151000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,0.060,0.040,0.910,0.260,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,0.060,0.030,0.910,0.250,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,1271000.000,803000.000,15208000.000,-743000.000,,,,,,,,,,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,,,,,,,1920000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,2616000.000,,,,970000.000,,,,-810000.000,,,,-1567000.000,,,,-3485000.000
ComprehensiveIncomeNetOfTax,1386000.000,104000.000,15172000.000,-1015000.000,960000.000,1751000.000,1744000.000,1859000.000,2633000.000,1108000.000,3585000.000,2740000.000,3320000.000,4050000.000,3390000.000,-1868000.000,4427000.000
CurrentIncomeTaxExpenseBenefit,,,,,618000.000,,,,-351000.000,,,,96000.000,,,,58000.000
DeferredIncomeTaxExpenseBenefit,-324000.000,,,,-387000.000,,,,1218000.000,,,,793000.000,,,,308000.000
DepreciationDepletionAndAmortization,286000.000,,,,290000.000,,,,321000.000,,,,336000.000,,,,297000.000
DividendsPreferredStock,260000.000,,,,91000.000,,,,,,,,,,,,
