,2012-05-31,2013-05-31,2014-06-30,2015-06-30
AccretionExpense,44000.000,150000.000,267000.000,131000.000
AccretionOfDiscount,,2677000.000,6763000.000,17869000.000
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,1603000.000,,,
AdjustmentsToAdditionalPaidInCapitalOther,,4457000.000,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,529000.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,1101000.000,249000.000,2395000.000,2395.000
AmortizationOfDebtDiscountPremium,1350000.000,,,
AmortizationOfFinancingCostsAndDiscounts,,1029000.000,1449000.000,857000.000
AssetImpairmentCharges,,,,31021000.000
AssetRetirementObligationAccretionExpense,44000.000,150000.000,267000.000,131000.000
AssetRetirementObligationLiabilitiesIncurred,,22000.000,75000.000,
AssetRetirementObligationLiabilitiesSettled,,-54000.000,-2000.000,-36000.000
AssetRetirementObligationRevisionOfEstimate,,296000.000,385000.000,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,682000.000,,
CashAcquiredFromAcquisition,,279000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,47000.000,944000.000,1226000.000,-739000.000
CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,,32395000.000,,
CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,,17132000.000,,
CostsIncurredAssetRetirementObligationIncurred,,300000.000,500000.000,0.000
CostsIncurredDevelopmentCosts,,7134000.000,17101000.000,8392000.000
CostsIncurredExplorationCosts,,849000.000,1193000.000,1569000.000
CostsIncurredOilAndGasPropertyAcquisitionExplorationAndDevelopmentActivities,,57510000.000,18294000.000,9961000.000
DebtInstrumentConvertibleBeneficialConversionFeature,1603000.000,,,
DecreaseDueToSalesOfMineralsInPlace,,-1087000.000,,-25891000.000
DeferredIncomeTaxExpenseBenefit,,,44000.000,-41000.000
DepreciationDepletionAndAmortization,5149000.000,4515000.000,9694000.000,36538000.000
DepreciationNonproduction,5149000.000,,,
DerivativeGainLossOnDerivativeNet,,496000.000,,
DerivativeGainOnDerivative,,49000.000,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves10PercentAnnualDiscountForEstimatedTimingOfCashFlows,,-53377000.000,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureCashInflows,,229688000.000,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureDevelopmentCosts1,,-37279000.000,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureIncomeTaxExpense1,,-23027000.000,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureNetCashFlows,,110513000.000,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureProductionCosts1,,-58869000.000,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesStandardizedMeasure,,57136000.000,,
EarningsPerShareBasic,,-0.120,-0.700,
EarningsPerShareBasicAndDiluted,-0.170,-0.120,-0.700,-2.700
EarningsPerShareDiluted,,-0.120,-0.700,
ExplorationExpense,265000.000,849000.000,1193000.000,1569000.000
ExtensionsDiscoveriesAdditionsAndImprovedRecoveryLessRelatedCosts,,,21859000.000,2018000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,-503000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,-2100000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,12000.000,,
GainLossOnDerivativeInstrumentsNetPretax,-763000.000,279000.000,-544000.000,574000.000
GainLossOnSaleOfNotesReceivable,-2725000.000,,,
GainLossOnSaleOfOtherAssets,,,,-85000.000
GainOnDerivativeInstrumentsPretax,,49000.000,,
GasGatheringTransportationMarketingAndProcessingCosts,170000.000,104000.000,183000.000,195000.000
GeneralAndAdministrativeExpense,6165000.000,7822000.000,8584000.000,6935000.000
ImpairmentOfOilAndGasProperties,,400000.000,,31000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-12432000.000,-11520000.000,-8951000.000,-43074000.000
IncomeLossFromEquityMethodInvestments,-316000.000,-332000.000,,
IncomeTaxExpenseBenefit,0.000,,44000.000,-44000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,3791000.000,2366000.000,16224000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-4149000.000,-3044000.000,-14687000.000
IncomeTaxReconciliationNondeductibleExpense,,626000.000,1217000.000,148000.000
IncomeTaxReconciliationOtherAdjustments,,,-311000.000,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-268000.000,-184000.000,-1729000.000
IncreaseDecreaseInAccountsAndOtherReceivables,73000.000,2531000.000,-21000.000,-697000.000
IncreaseDecreaseInAccountsPayable,1474000.000,-3692000.000,-5268000.000,-3517000.000
IncreaseDecreaseInAccountsPayableRelatedParties,9000.000,-12000.000,,
