,2016-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,28421000.000,
AmortizationOfFinancingCostsAndDiscounts,,3628000.000
AmortizationOfIntangibleAssets,24925000.000,41700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,30157000.000,32296000.000
AssetImpairmentCharges,0.000,0.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,-324000.000
BusinessExitCosts1,0.000,4000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-4991000.000
CommonStockDividendsPerShareDeclared,,0.180
ComprehensiveIncomeNetOfTax,50092000.000,-32584000.000
CostsAndExpenses,173156000.000,211109000.000
DeferredIncomeTaxesAndTaxCredits,,736000.000
Depreciation,4622000.000,5472000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,1697000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,-0.050,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,-0.050,
EarningsPerShareBasic,0.550,-0.290
EarningsPerShareDiluted,0.540,-0.290
EffectOfExchangeRateOnCashAndCashEquivalents,,888000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,934000.000,563000.000
GainLossRelatedToLitigationSettlement,,-12906000.000
GainsLossesOnExtinguishmentOfDebt,0.000,-108000.000
GainsLossesOnRestructuringOfDebt,,-929000.000
GoodwillAcquiredDuringPeriod,,1357000.000
GoodwillForeignCurrencyTranslationGainLoss,,216000.000
IncomeLossFromContinuingOperations,54439000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-29006000.000,-29094000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.600,
IncomeLossFromContinuingOperationsPerDilutedShare,0.590,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-4517000.000,
IncomeTaxExpenseBenefit,-83445000.000,5567000.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,-88138000.000,-152000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-34884000.000
IncreaseDecreaseInAccountsReceivable,,27997000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,282000.000
