,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,1123000.000,,,,2759000.000,,,,1702000.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,1001000.000,,,,967000.000,,,,447000.000,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,10025000.000,,,,5047000.000,,,,1925000.000,
AllocatedShareBasedCompensationExpense,,,,,,,3473000.000,3498000.000,,2149000.000,1753000.000
AmortizationOfDebtDiscountPremium,,1911000.000,,,,1586000.000,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,948000.000,,,,3073000.000,
AmortizationOfIntangibleAssets,,,48000.000,52000.000,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,13349000.000,13708000.000,,15020000.000,17810000.000,19012000.000,-27561000.000,51850000.000,57687000.000
AssetsFairValueAdjustment,,,,,,,,,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,20589000.000,,,,-29776000.000,,,,-20891000.000,
ComprehensiveIncomeNetOfTax,,-16822000.000,-22967000.000,-26952000.000,-29694000.000,-31335000.000,-38494000.000,-43068000.000,-234554000.000,-30594000.000,-24444000.000
CostOfRevenue,,,,,,5408000.000,15088000.000,19452000.000,17209000.000,9434000.000,5278000.000
DebtInstrumentIncreaseAccruedInterest,,,1000000.000,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,,166000.000,178000.000,,173000.000,,,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,,,306000.000,190000.000,,,
Depreciation,,,,,,1500000.000,3000000.000,3000000.000,,,
DepreciationAndAmortization,598000.000,683000.000,697000.000,849000.000,823000.000,1593000.000,,,,824000.000,
EffectiveIncomeTaxRateContinuingOperations,,,0.000,0.000,,0.000,,,,0.000,0.000
