,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-985000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4146000.000
BusinessCombinationAcquisitionRelatedCosts,-17298000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3161000.000
ComprehensiveIncomeNetOfTax,76527000.000
CostOfGoodsSold,365337000.000
DebtInstrumentConvertibleInterestExpense,3695000.000
DeferredIncomeTaxExpenseBenefit,16209000.000
DepreciationDepletionAndAmortization,38750000.000
EarningsPerShareBasic,3.410
EarningsPerShareDiluted,3.390
EffectOfExchangeRateOnCashAndCashEquivalents,-4671000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,740000.000
GainLossOnDispositionOfProperty,-382000.000
GainLossOnSaleOfSecuritiesNet,630000.000
GainsLossesOnExtinguishmentOfDebt,0.000
GoodwillImpairmentLoss,7797000.000
GrossProfit,206645000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,127956000.000
IncomeTaxExpenseBenefit,44068000.000
IncomeTaxesPaid,-23685000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,8702000.000
IncreaseDecreaseInAccountsReceivable,18038000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,2932000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,2168000.000
IncreaseDecreaseInInventories,21284000.000
IncreaseDecreaseInOtherOperatingLiabilities,-17048000.000
IncreaseDecreaseInOtherReceivables,-11875000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,19557000.000
IncreaseDecreaseInRestrictedCash,0.000
InterestExpense,6620000.000
InterestPaid,-2709000.000
InvestmentIncomeInterest,3991000.000
MarketableSecuritiesGainLoss,630000.000
NetCashProvidedByUsedInFinancingActivities,-23872000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-23872000.000
NetCashProvidedByUsedInInvestingActivities,-83310000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-83310000.000
NetCashProvidedByUsedInOperatingActivities,108692000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,108692000.000
NetIncomeLoss,83888000.000
NonoperatingIncomeExpense,-505000.000
OperatingExpenses,78184000.000
OperatingIncomeLoss,128461000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,-3035000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-2735000.000
OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentNetOfTax,1591000.000
OtherNonoperatingIncomeExpense,1494000.000
PaymentsForRepurchaseOfCommonStock,25775000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,27673000.000
PaymentsToAcquireMarketableSecurities,78622000.000
PaymentsToAcquirePropertyPlantAndEquipment,31262000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,52466000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,1781000.000
ProceedsFromStockOptionsExercised,1163000.000
RepaymentsOfLongTermDebt,0.000
ResearchAndDevelopmentExpense,12446000.000
RestructuringCharges,914000.000
SalesRevenueGoodsNet,571982000.000
SellingExpense,74325000.000
ShareBasedCompensation,4146000.000
StockIssued1,-1499000.000
StockIssuedDuringPeriodValueNewIssues,851000.000
StockRepurchasedDuringPeriodValue,-25775000.000
TaxBenefitFromStockOptionsExercised,740000.000
WeightedAverageNumberOfDilutedSharesOutstanding,24764000.000
WeightedAverageNumberOfSharesOutstandingBasic,24614000.000
