,2011-10-31,2012-01-31,2012-04-30,2012-10-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-11-30,2017-02-28
AccountsPayable,,,,,38232.000,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,1877.000,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,,,,,,,498385.000,1101223.000,946123.000,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,774668.000,474377.000,2227822.000
AccountsReceivableNet,,,,,,,,,,,,,,,,2111862.000,4184112.000,4137447.000,4172406.000,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,4092812.000,4160389.000
AccountsReceivableNetNoncurrent,,,,,,,,,,,,,,,,6681205.000,8241431.000,7002630.000,5907361.000,3572846.000,2525158.000
AccruedIncomeTaxesPayable,,,,,282421.000,522673.000,,,,,,,,,,,,,,,
AccruedLiabilities,,,,,40346.000,27138.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,40346.000,27138.000,32817.000,76173.000,34993.000,45413.000,82991.000,71812.000,45476.000,33162.000,53310.000,98846.000,94810.000,66067.000,85746.000,124405.000,151787.000
AccruedProfessionalFees,,,,,26181.000,13000.000,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,18306.000,31398.000,13024.000,26000.000,68136.000,35285.000,,,,,,,,,
AccruedSalaries,,,,,14165.000,14138.000,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-11676.000,-14449.000,-17531.000,-20770.000,-24827.000,-28786.000,-32432.000,-36174.000,-39340.000,-41594.000,-44368.000,-48257.000,-81820.000,-257013.000,-506197.000,-1110533.000,-180454.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,250659.000,239642.000,396533.000,427747.000,544559.000,547220.000,421823.000,456326.000,523880.000,427343.000,582259.000,-450800.000,-483957.000,-1018301.000,-1159422.000,-4196815.000,-4109766.000
