,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,56261.000,122164.000,166203.000,259079.000
AccountsReceivableNetCurrent,70404.000,76563.000,65889.000,77676.000
AccruedSalariesCurrent,58217.000,100229.000,107081.000,169757.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-173375.000,-98100.000,-102585.000,-95800.000
AdditionalPaidInCapital,2144278.000,2284662.000,2527436.000,2569871.000
AllowanceForNotesAndLoansReceivableNoncurrent,,,640000.000,
Assets,1145789.000,330026.000,341515.000,330593.000
AssetsCurrent,242791.000,99449.000,125693.000,105651.000
CapitalLeaseObligationsCurrent,66767.000,70399.000,74904.000,76694.000
CapitalLeaseObligationsNoncurrent,134357.000,117175.000,97960.000,78276.000
Cash,140762.000,8986.000,28233.000,6537.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,6604312.000,7582032.000,11031572.000,11181572.000
CommonStockSharesOutstanding,6604312.000,7582032.000,11031572.000,11181572.000
CommonStockValue,660.000,757.000,1103.000,1118.000
DueFromRelatedPartiesCurrent,,,21656.000,1238.000
DueToRelatedPartiesCurrent,50000.000,50000.000,25000.000,218278.000
FiniteLivedIntangibleAssetsNet,1651.000,1505.000,,
Liabilities,365602.000,610244.000,817272.000,1102084.000
LiabilitiesAndStockholdersEquity,1145789.000,330026.000,341515.000,330593.000
LiabilitiesCurrent,231245.000,493069.000,719312.000,1023808.000
MarketableSecuritiesEquitySecurities,26125.000,6900.000,2415.000,9200.000
MinorityInterest,-72791.000,-72807.000,,
NotesAndLoansReceivableNetNoncurrent,600000.000,,,
OtherAssetsCurrent,5500.000,7000.000,7500.000,11000.000
OtherAssetsNoncurrent,5708.000,11608.000,11433.000,13375.000
OtherMarketableSecuritiesCurrent,77500.000,,,
PreferredStockAdditionalSeriesValue,62.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockValue,324.000,324.000,296.000,296.000
PropertyPlantAndEquipmentNet,218139.000,217464.000,204389.000,196062.000
RetainedEarningsAccumulatedDeficit,-1118971.000,-2395115.000,-2902068.000,-3247037.000
StockholdersEquity,852978.000,-207411.000,-475757.000,-771491.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,780187.000,-280218.000,-475757.000,-771491.000
