,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,,0.000,19424.000,28501.000,30100.000,36172.000,22944.000,27245.000,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,164921.000,,,,179421.000,
AccountsPayableCurrent,,,,,,,,,34026.000,36000.000,20500.000,26750.000,25900.000,28600.000,10600.000,13500.000,15400.000,17900.000,8300.000,13400.000,12800.000,13600.000,6900.000,12400.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,15458.000,,,,,,,,,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,,,10600.000,,,,8300.000,,,,6900.000,
AdditionalPaidInCapital,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000,25148.000
Assets,2160.000,893.000,348.000,5381.000,413.000,1120.000,115.000,176.000,167.000,3941.000,2892.000,7302.000,2752.000,1752.000,752.000,1957.000,2507.000,2207.000,302.000,3772.000,467.000,1567.000,277.000,262.000
AssetsCurrent,2160.000,893.000,348.000,5381.000,413.000,1120.000,115.000,176.000,167.000,3941.000,2892.000,7302.000,2752.000,1752.000,752.000,1957.000,2507.000,2207.000,302.000,3772.000,467.000,1567.000,277.000,262.000
Capital,,,,,,,,,,,,,,,-174083.000,,,,201013.000,,,,228455.000,
Cash,,,,,,,,,167.000,3941.000,2892.000,7302.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,2160.000,893.000,348.000,5381.000,413.000,1120.000,115.000,176.000,167.000,3941.000,2892.000,7302.000,2752.000,1752.000,752.000,1957.000,2507.000,2207.000,302.000,3772.000,467.000,1567.000,277.000,262.000
CashEquivalentsAtCarryingValue,,,,,,1120.000,,176.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000
CommonStockSharesOutstanding,708000.000,,,,,,,,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000,708000.000
CommonStockValue,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000,708.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,67071.000,,,,77135.000,,,,86466.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,136709.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,-58818.000,,,,-67071.000,,,,77135.000,,,,86466.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,113065.000,116051.000,137636.000,153592.000,162077.000,129111.000,136709.000,148605.000,157109.000,165170.000,172993.000,181908.000,187985.000,194062.000,199939.000,,,,,,,,,
InterestPayable,3443.000,5162.000,6778.000,8690.000,10608.000,7132.000,8353.000,10009.000,,,,,,,,,,,,,,,,
InterestPayableCurrent,,,,,,,,,11723.000,13584.000,15458.000,17733.000,20110.000,22487.000,24864.000,27254.000,29732.000,32242.000,36394.000,39534.000,42758.000,46027.000,49311.000,52761.000
Liabilities,89369.000,91088.000,112128.000,133117.000,136634.000,104375.000,110968.000,122925.000,131420.000,143255.000,150029.000,163354.000,164881.000,169958.000,174835.000,185125.000,191153.000,196163.000,201315.000,214155.000,216779.000,223848.000,228732.000,237682.000
LiabilitiesAndStockholdersEquity,2160.000,893.000,348.000,5381.000,413.000,1120.000,115.000,176.000,167.000,3941.000,2892.000,7302.000,2752.000,1752.000,752.000,1957.000,2507.000,2207.000,302.000,3772.000,467.000,1567.000,277.000,262.000
LiabilitiesCurrent,89369.000,91088.000,112128.000,133117.000,136634.000,104375.000,110968.000,122925.000,131420.000,143255.000,150029.000,163354.000,164881.000,169958.000,174835.000,185125.000,191153.000,196163.000,201315.000,214155.000,216779.000,223848.000,228732.000,237682.000
LoansPayable,85926.000,85926.000,85926.000,95926.000,95926.000,61071.000,79671.000,85671.000,,,,,,,,,,,,,,,,
LoansPayableCurrent,,,,,,,,,85671.000,93671.000,114071.000,118871.000,118871.000,118871.000,139371.000,144371.000,146021.000,146021.000,,161221.000,161221.000,164221.000,,172521.000
NotesPayableCurrent,,,,,,,,,,,,,,,,,,,156621.000,,,,172521.000,
OperatingLossCarryforwards,,,,,,,46481.000,,,,,,,,197268.000,,,,-226869.000,,,,254311.000,
