,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AdvertisingExpense,,,,,30627.000,,,,,14535.000,,,,450.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,136949.000,,,,197387.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,697733.000,,
AmortizationOfIntangibleAssets,,,,,,300297.000,,,,405406.000,405406.000,354213.000,346414.000,0.000
CapitalizedComputerSoftwareAmortization,,,,,,,,,,401406.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-62.000,,,-11822.000,,,,-54463.000,,,,-148789.000
ConversionOfStockSharesConverted1,,,,,,19838746.000,,,,,,,,
CostOfRevenue,,,,,,39126.000,55976.000,45712.000,24233.000,6854.000,922.000,1039.000,253.000,2326.000
CurrentFederalTaxExpenseBenefit,,,2082.000,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,11249.000
DebtInstrumentIncreaseDecreaseForPeriodNet,,,,,,-50000.000,,,,,,,,
Depreciation,,,,,,56805.000,,,,47793.000,45274.000,45000.000,160696.000,
DepreciationAndAmortization,,,,,,,,,,449199.000,446741.000,399213.000,517816.000,245465.000
DepreciationDepletionAndAmortization,,,,,400315.000,357102.000,413352.000,413352.000,818280.000,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,-512696.000,-1393783.000,-125481.000,-2681864.000,-2059368.000
EarningsPerShareBasic,0.000,0.000,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,0.000,0.000,-0.040,-0.030,-0.060,-0.050,-0.150,-0.040,-0.060,-0.030,-0.150,-0.020
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,,,,,,,,,,,
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,,,20386.000,20386.000,24084.000,-2283.000,14489.000
EquipmentExpense,,,,,37570.000,59564.000,86660.000,159432.000,80601.000,124617.000,44097.000,71048.000,244743.000,46594.000
GeneralAndAdministrativeExpense,92.000,14243.000,62.000,0.000,,,,,,,,,,
GrossProfit,,,,,19800.000,229924.000,-41876.000,-16127.000,-35383.000,-2285.000,19909.000,8361.000,9497.000,25759.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,,,940000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-6125.000,-5531.000,-2348070.000,-2580677.000,-5470022.000,-5123518.000,-14725021.000,-4683154.000,-6970212.000,-3451474.000,-21642459.000,-4879214.000
IncomeTaxExpenseBenefitContinuingOperations,,,0.000,,,,,,,,,,,
IncomeTaxesPaid,,,0.000,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,-315112.000,,,,47946.000,,,,89346.000
IncreaseDecreaseInAccountsReceivable,,,,,,9950.000,,,,,,,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,100000.000,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,-237.000,,,51945.000,,,,130465.000,,,,-311231.000
IncreaseDecreaseInOtherAccountsPayable,,,,,,726.000,,,,-26466.000,,,,123681.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,151828.000,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,-4000.000,,,53770.000,,,,,,,,25000.000
InterestExpenseBorrowings,,,,,,5000.000,,,,,,,,
InterestExpenseDebt,,,,,,,,,,136949.000,751891.000,,,
InterestExpenseOther,,,,,,,,,,160381.000,1781733.000,1001236.000,1739235.000,308618.000
InterestPaid,,,0.000,,,,,,,,,,,
LaborAndRelatedExpense,,,,,,,,,,683886.000,534629.000,474658.000,597035.000,592236.000
LeaseAndRentalExpense,,,,,90867.000,131443.000,119840.000,153115.000,171434.000,174809.000,158697.000,183043.000,164185.000,164187.000
MarketingExpense,,,,,30627.000,27203.000,33739.000,74564.000,45376.000,14535.000,13889.000,1715.000,105026.000,132778.000
NetCashProvidedByUsedInFinancingActivities,,,800.000,,,1683101.000,,,,2094941.000,,,,1379343.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,800.000,,,1683101.000,,,,2094941.000,,,,1379343.000
NetCashProvidedByUsedInInvestingActivities,,,1500.000,,,-229638.000,,,,-136417.000,,,,-103830.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,1500.000,,,-229638.000,,,,-136417.000,,,,-103830.000
NetCashProvidedByUsedInOperatingActivities,,,-2362.000,,,-1465285.000,,,,-2012987.000,,,,-1379791.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-2362.000,,,-1465285.000,,,,-2012987.000,,,,-1379791.000
NetIncomeLoss,-1092.000,-15243.000,-6125.000,-5531.000,-2348070.000,-2580677.000,-5470022.000,-5123518.000,-14725021.000,-4421524.000,-6970212.000,-3451474.000,-21642459.000,-4879214.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,-261630.000,,,,
NoncashContributionExpense,,,,,36016.000,7718.000,17747.000,15708.000,33170.000,8708.000,11500.000,6345.000,5695.000,15082.000
NonoperatingIncomeExpense,,,,,,,,,,-670179.000,-4107075.000,-1126717.000,-9418484.000,-2367986.000
OperatingExpenses,,,6125.000,5531.000,2367870.000,2810601.000,5428146.000,5107391.000,7532828.000,4010690.000,2883046.000,2333118.000,12233472.000,2536987.000
OperatingIncomeLoss,,,,,-2348070.000,-2580677.000,-5470022.000,-5123518.000,-7568211.000,-4012975.000,-2863137.000,-2324757.000,-12223975.000,-2511228.000
OtherCostAndExpenseOperating,,,,,68549.000,87857.000,79457.000,60307.000,118681.000,238094.000,101592.000,78791.000,30828.000,127961.000
OtherExpenses,1092.000,15243.000,,,,,,,,,,,,
OtherGeneralExpense,,,,,41845.000,,,,,,,,,
OtherLaborRelatedExpenses,,,,,388288.000,408464.000,547163.000,928874.000,76790.000,,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,2898.000,8441.000,,,
OtherSalesRevenueNet,,,,,,19050.000,14100.000,29585.000,-11150.000,,,,,
PaymentsOfStockIssuanceCosts,,,,,,113531.000,,,,,,,,
PaymentsToAcquireIntangibleAssets,,,,,,226936.000,,,,149047.000,,,,0.000
PaymentsToAcquireOtherProductiveAssets,,,,,,,,,,,,,,96130.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,,,-1500.000,,,2702.000,,,,,,,,
PaymentsToFundLongtermLoansToRelatedParties,,,,,,,,,,-12630.000,,,,7700.000
ProceedsFromIssuanceOfCommonStock,,,,,,1746632.000,,,,517500.000,,,,1532955.000
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,,,,1501000.000,,,,907955.000
ProceedsFromLoans,,,800.000,,,,,,,,,,,
ProceedsFromNotesPayable,,,,,,,,,,1455250.000,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,207500.000,,,,75225.000
ProceedsFromSaleOfLoansReceivable,,,,,,50000.000,,,,,,,,
ProfessionalFees,1000.000,1000.000,6063.000,5531.000,358237.000,326555.000,505545.000,446635.000,1012088.000,709228.000,487313.000,311787.000,9215777.000,459669.000
ProfitLoss,,,,,,,,,,-4683154.000,-6970212.000,-3451474.000,-21642459.000,-4879214.000
ProvisionForDoubtfulAccounts,,,,,0.000,,,,,,,,,
RepaymentsOfConvertibleDebt,,,,,,,,,,,,,,170000.000
RepaymentsOfRelatedPartyDebt,,,,,,,,,,85309.000,,,,58837.000
ResearchAndDevelopmentExpense,,,,,,,,,,132510.000,35226.000,180383.000,-112406.000,
RevenueFromRelatedParties,,,,,,250000.000,,,,,,,,
Revenues,,,0.000,0.000,19800.000,269050.000,14100.000,29585.000,-11150.000,4569.000,20831.000,9400.000,9750.000,28085.000
SalariesAndWages,,,,,,,,,,202972.000,,,,
SalesRevenueNet,,,0.000,0.000,19800.000,269050.000,14100.000,29585.000,-11150.000,4569.000,20831.000,9400.000,9750.000,28085.000
ShareBasedCompensation,,,,,814720.000,1336279.000,3444367.000,2769660.000,-6156783.000,1419378.000,1002936.000,727834.000,1251147.000,679862.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,1.640,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,0.001,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,,,,,,,,765927.000,,,,
StockIssuedDuringPeriodSharesIssuedForCash,,,,,,2025829.000,,,,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,587500.000,121543.000,,,,700000.000,,,,4636439.000
