,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableCurrent,17238.000,17238.000,26647.000,20451.000,20451.000,20451.000,20451.000,20451.000,20450.000,20451.000,20451.000,20451.000,20451.000,20451.000,20451.000
AccountsPayableOtherCurrent,22110.000,15029.000,15529.000,20531.000,15030.000,14031.000,4250.000,11750.000,5950.000,5950.000,3750.000,13138.000,13138.000,5438.000,3375.000
AccountsPayableOtherCurrentAndNoncurrent,,,,,,,,,,,,5750000.000,5750000.000,5750000.000,5750000.000
AccountsReceivableNet,0.000,,,,,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,51625.000,68813.000,88325.000,109838.000,,159563.000,318.000,0.000,0.000
AccruedLiabilitiesCurrent,,,,,25025.000,48168.000,,,,,,,,,
AdditionalPaidInCapital,5286323.000,5286323.000,5286323.000,5286323.000,5286323.000,5286323.000,5287302.000,5287302.000,5287302.000,5287302.000,5287302.000,5287302.000,5287302.000,55220635.000,55220635.000
Assets,1380000.000,331607.000,214464.000,270136.000,254207.000,260430.000,275373.000,305688.000,280792.000,255889.000,303715.000,5801719.000,1725131.000,51211277.000,49787782.000
AssetsCurrent,1380000.000,331607.000,214464.000,270136.000,254207.000,260430.000,275373.000,305688.000,280792.000,255889.000,303715.000,2051719.000,1725131.000,51211277.000,49786293.000
CapitalLeasesFutureMinimumPaymentsDue,,,1563444.000,1563444.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,367350.000,367350.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,33453.000,33453.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,397916.000,397916.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,387455.000,387455.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,377269.000,377269.000,,,,,,,,,,,
Cash,,,,,41895.000,46618.000,48528.000,88771.000,62376.000,35973.000,84663.000,1797998.000,1503079.000,50987725.000,39156512.000
CashAndCashEquivalentsAtCarryingValue,9276.000,49460.000,7412.000,61584.000,,46618.000,48528.000,,,35973.000,84663.000,1797998.000,1503079.000,50987725.000,39156512.000
CashFDICInsuredAmount,,,,,,,,,,,,,,250000.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,1200000000.000,300000000.000,,1200000000.000,1200000.000,300000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000
CommonStockSharesIssued,43844054.000,43844054.000,43844054.000,43844054.000,43844054.000,43844054.000,42865074.000,,42865074.000,428669.000,429475.000,429475.000,429475.000,67096142.000,67096142.000
