,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-07-31,2013-10-31,2014-07-31,2015-01-31,2015-04-30,2015-07-31,2015-11-30,2016-07-31
AccountsPayableCurrent,,,,,,8928.000,115176.000,190930.000,199826.000,296633.000,,1286279.000
AccountsPayableOtherCurrent,,,,,,,,,501279.000,492208.000,,
AccountsPayableRelatedPartiesCurrent,,,,,,,127736.000,119736.000,119736.000,119736.000,,211029.000
AccountsReceivableNetCurrent,,,,,,,30255.000,54958.000,,44700.000,,1711083.000
AccruedFeesAndOtherRevenueReceivable,,,,,,,,,,,,675491.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,741300.000
AccruedLiabilities,,,,215780.000,,,,,,,,
AccruedLiabilitiesCurrent,,,,,230533.000,274792.000,113974.000,405123.000,373169.000,409363.000,,534927.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,750000.000
AccruedRentCurrent,,,,,,,13333.000,,,,,
AdditionalPaidInCapital,54750.000,54750.000,54750.000,74750.000,74750.000,74750.000,6075692.000,9292610.000,9292610.000,9292610.000,,19675373.000
AssetRetirementObligation,,,,,,,228375.000,297021.000,305274.000,313144.000,,347309.000
Assets,6652.000,376.000,161.000,4631.000,1671.000,,2937416.000,10137143.000,10089226.000,9990383.000,,22451355.000
AssetsCurrent,,,,,,,251895.000,196809.000,213012.000,127924.000,,2718049.000
Capital,,,,,,,364576.000,1066961.000,916309.000,-1137099.000,,1980292.000
CapitalLeaseObligations,,,,,,,,,,,,159724.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,89004.000
CashAndCashEquivalentsAtCarryingValue,6652.000,376.000,161.000,4631.000,1671.000,,112112.000,129324.000,209648.000,79861.000,,232998.000
CashEquivalentsAtCarryingValue,6652.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,,450000000.000
CommonStockSharesIssued,5250000.000,5250000.000,5250000.000,5250000.000,5250000.000,5250000.000,20019874.000,23165926.000,23165926.000,23165926.000,,44893062.000
