,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,,,1700000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,18600000.000,,,,20200000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,,,,,,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-700000.000,-400000.000,-400000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,74833000.000,99057000.000,122348000.000,130037000.000,133049000.000,140051000.000,158936000.000,145380000.000,137626000.000,75062000.000,70073000.000,59661000.000,70406000.000,81653000.000,67007000.000,58204000.000,65877000.000,41049000.000,36096000.000,23855000.000,47115000.000,61289000.000,56315000.000,17399000.000,20323000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,,,,,,,,500000.000,500000.000,500000.000,500000.000,800000.000,800000.000,1500000.000,800000.000,900000.000,2000000.000,900000.000,700000.000,500000.000,300000.000,500000.000
AdditionalPaidInCapitalCommonStock,533124000.000,535427000.000,537039000.000,538625000.000,539969000.000,543531000.000,543471000.000,341780000.000,342590000.000,345845000.000,347547000.000,349894000.000,351548000.000,355399000.000,357779000.000,359577000.000,359135000.000,362230000.000,364877000.000,365399000.000,366727000.000,370424000.000,371993000.000,376518000.000,375912000.000
AlternativeInvestmentsFairValueDisclosure,,,41021000.000,39714000.000,40172000.000,24028000.000,31479000.000,33739000.000,,,,,,,,,,149083000.000,156850000.000,162624000.000,177830000.000,186151000.000,195016000.000,204719000.000,199696000.000
AociTaxAttributableToParent,,,,,,,,,,,,,,,,,,,19051000.000,12972000.000,25232000.000,32773000.000,30086000.000,9894000.000,11375000.000
Assets,4905179000.000,4926607000.000,4988809000.000,4998878000.000,5033328000.000,4995759000.000,4972666000.000,4876578000.000,5218746000.000,5112045000.000,4963832000.000,5150891000.000,5405504000.000,5397694000.000,5325997000.000,5169160000.000,5114080000.000,5001491000.000,4963004000.000,4908163000.000,4894499000.000,4976837000.000,5015775000.000,5065181000.000,4872641000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,3395111000.000,,,,,
AssetsHeldByInsuranceRegulators,,28100000.000,28600000.000,25400000.000,21900000.000,21800000.000,24500000.000,24100000.000,36400000.000,39000000.000,37100000.000,36300000.000,48300000.000,48500000.000,48200000.000,49300000.000,50000000.000,49600000.000,49300000.000,48800000.000,46800000.000,47000000.000,46600000.000,45900000.000,46400000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,3458213000.000,3373804000.000,3325657000.000,3224332000.000,3415342000.000,3418947000.000,3104248000.000,3026256000.000,3147859000.000,3147334000.000,3143726000.000,3055477000.000,2942635000.000,2903152000.000,2769432000.000,2722063000.000,2681385000.000,2691341000.000,2662428000.000,2586821000.000,2573272000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,5000.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecurities,,3635239000.000,3674594000.000,3665788000.000,3662913000.000,3589274000.000,3570179000.000,3447999000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,3482838000.000,3486361000.000,3465726000.000,3458218000.000,3373804000.000,3325657000.000,3224332000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,3635683000.000,3635084000.000,3674572000.000,3665763000.000,3662886000.000,3589274000.000,3570179000.000,3447999000.000,3627080000.000,3534433000.000,3212057000.000,3118049000.000,3256180000.000,3272990000.000,3246820000.000,3145027000.000,3045497000.000,2967353000.000,2826179000.000,2760287000.000,2755209000.000,2787261000.000,2750601000.000,2613406000.000,2604429000.000
AvailableForSaleSecuritiesEquitySecurities,152000.000,155000.000,22000.000,25000.000,27000.000,,0.000,0.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,11081000.000,10091000.000,6508000.000,5150000.000,3258000.000,2529000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions,,228.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,27400000.000,28300000.000,29200000.000,29800000.000,25400000.000,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,199314000.000,210153000.000,211203000.000,220620000.000,247780000.000,226196000.000,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,,5600000.000,5600000.000,5600000.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,59504000.000,101226000.000,125707000.000,130400000.000,120430000.000,132190000.000,97659000.000,118551000.000,94830000.000,119234000.000,279051000.000,129383000.000,296243000.000,210659000.000,248005000.000,197040000.000,203576000.000,151366000.000,201342000.000,241100000.000,197312000.000,145169000.000,128903000.000,117347000.000,101918000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
