,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,4127000.000,4367000.000,6010000.000,4171000.000,6307000.000,3718000.000,6234000.000,3923000.000,4450000.000,6347000.000,4939000.000,3943000.000,7543000.000,7604000.000,8608000.000,6599000.000,6778000.000,14210000.000,9673000.000,6654000.000,14038000.000,9861000.000,11478000.000,16947000.000,16694000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,-49139000.000,-53439000.000,-56896000.000,-63224000.000,-67167000.000,-65719000.000,-67930000.000,-73004000.000,-74772000.000,-75334000.000,-76581000.000,-73173000.000,-70280000.000,-66868000.000,-66084000.000,,,,,,,,
AccountsReceivableNetCurrent,13336000.000,18909000.000,16589000.000,16352000.000,19523000.000,21397000.000,16392000.000,24420000.000,24808000.000,22960000.000,20761000.000,32286000.000,39661000.000,39051000.000,38694000.000,45699000.000,54382000.000,51066000.000,40276000.000,47315000.000,45890000.000,47461000.000,48537000.000,49557000.000,51512000.000
AccountsReceivableRelatedParties,,,-57612000.000,-60389000.000,-64971000.000,-69464000.000,-73399000.000,-75399000.000,-77599000.000,-79024000.000,-79430000.000,-79401000.000,-79065000.000,-78788000.000,-78638000.000,-77925000.000,-73752000.000,,,,,,,,
AccruedIncomeTaxesCurrent,7156000.000,1792000.000,978000.000,2614000.000,0.000,0.000,0.000,,,,2362000.000,0.000,0.000,0.000,0.000,,,11702000.000,,8232000.000,,9079000.000,3814000.000,14559000.000,0.000
AccruedIncomeTaxesNoncurrent,1808000.000,7974000.000,2151000.000,2161000.000,2855000.000,2826000.000,2818000.000,2844000.000,2865000.000,2915000.000,4809000.000,4829000.000,4850000.000,4881000.000,4703000.000,4736000.000,4775000.000,4801000.000,6692000.000,6737000.000,6805000.000,7012000.000,741000.000,747000.000,753000.000
AccruedLiabilitiesCurrent,17466000.000,18415000.000,12761000.000,14819000.000,18781000.000,19608000.000,19002000.000,22595000.000,23322000.000,23498000.000,23200000.000,26208000.000,29530000.000,30107000.000,27001000.000,48551000.000,48166000.000,39272000.000,31469000.000,41472000.000,38568000.000,33252000.000,31092000.000,32302000.000,36201000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,38759000.000,,,,44744000.000,,,,43000000.000,,,,48944000.000,,,,56226000.000,,,,75117000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-2741000.000,2700000.000,-2700000.000,2006000.000,,1842000.000,-1842000.000,-1842000.000,-1527000.000,-1349000.000,-1328000.000,-1286000.000,-691000.000,-523000.000,-443000.000,-435000.000,-435000.000,-206000.000,-206000.000,-160000.000,-848000.000,-848000.000,-848000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-5890000.000,-4956000.000,-5618000.000,-4604000.000,-4613000.000,-6253000.000,-6245000.000,-4593000.000,-4003000.000,-3744000.000,-3042000.000,-4455000.000,-5693000.000,-6954000.000,-5447000.000,-6412000.000,-7159000.000,-7692000.000,-9617000.000,-10213000.000,-12191000.000,-11780000.000,-9949000.000
