,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,0.000,0.000,0.000,,,265386.000,293981.000
AccountsReceivableGross,,,,,,7049.000,
AccountsReceivableNet,,,,,,7049.000,
AccountsReceivableNetCurrent,,,,,,7049.000,38138.000
AccruedLiabilitiesCurrent,1250.000,0.000,0.000,,8352.000,26305.000,29921.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,551239.000,
AdditionalPaidInCapital,,,,,,12412430.000,14214423.000
AdditionalPaidInCapitalCommonStock,17460.000,17460.000,17460.000,,,,
AllowanceForNotesAndLoansReceivableCurrent,,,,,,-36238.000,
AssetRetirementObligationCurrent,,,,,,-9453.000,
Assets,24179.000,14859.000,13984.000,10401.000,0.000,2835092.000,2675482.000
AssetsCurrent,18779.000,7617.000,7149.000,3973.000,0.000,1418355.000,1280739.000
AssetsNoncurrent,5400.000,7242.000,6835.000,,,,
CapitalLeaseObligationsCurrent,,,,,,9453.000,6390.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,9906.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,453.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,9453.000,
Cash,,,,389.000,,1106142.000,460902.000
CashAndCashEquivalentsAtCarryingValue,17899.000,6343.000,4711.000,,,,
CashFDICInsuredAmount,,,,,,250000.000,250000.000
CommonStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,6940000.000,6940000.000,6940000.000,24984000.000,24984000.000,,23336673.000
CommonStockSharesOutstanding,6940000.000,6940000.000,6940000.000,24984000.000,24984000.000,23336673.000,23336673.000
CommonStockValue,6940.000,6940.000,6940.000,24984.000,24984.000,23337.000,23337.000
ConvertibleNotesPayableCurrent,,,,,,6106463.000,
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,6106463.000,
DebtAndCapitalLeaseObligations,,,,,,9906.000,
DebtInstrumentConvertibleConversionPrice1,,,,,,1.000,
DeferredRevenue,,,,,,173618.000,183938.000
DeferredTaxAssetsDeferredIncome,,,,,,74378.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,4622321.000,
DeferredTaxAssetsTaxDeferredExpense,,,,,,4720922.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,8699.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,15524.000,
DeferredTaxAssetsValuationAllowance,,,,,,4368580.000,
DeferredTaxLiabilities,,,,,,4720922.000,
DueToRelatedPartiesCurrent,,,,,11032.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,-95119.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,,,,,,42663.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,,,,,,542926.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,,,,,,42663.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,,,,,,42663.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,,,,,,42663.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,,,,,,42663.000,
FiniteLivedIntangibleAssetsNet,,,,,,756241.000,
IntangibleAssetsNetExcludingGoodwill,,,,,,894510.000,894689.000
InventoryAdjustments,,,,,,-89095.000,-88881.000
InventoryGross,,,,,,170380.000,168239.000
InventoryNet,,1054.000,678.000,2484.000,,81285.000,79358.000
InventoryRawMaterials,,,,,,68047.000,65631.000
InventoryWorkInProcess,,,,,,17406.000,19578.000
Liabilities,5282.000,4032.000,4032.000,11032.000,8352.000,1118039.000,1146778.000
LiabilitiesAndStockholdersEquity,24179.000,14859.000,13984.000,10401.000,0.000,2835092.000,2675482.000
LiabilitiesCurrent,5282.000,4032.000,4032.000,11032.000,8352.000,558039.000,586778.000
LoansPayable,,,,11032.000,,33277.000,22548.000
LoansPayableCurrent,4032.000,4032.000,4032.000,,,,
NotesAndLoansPayable,,,,,,,50000.000
NotesAndLoansReceivableGrossCurrent,,,,,,36238.000,
NotesPayable,,,,,,,50000.000
NotesPayableCurrent,,,,,,50000.000,50000.000
OperatingLossCarryforwards,,,,,,10790876.000,
OtherAssets,,,,,,151579.000,147529.000
