,2011-11-30,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31
AccretionExpense,,,-4860557.000,-7339173.000,,,,,,,
AdjustmentOfWarrantsGrantedForServices,,,,,,,,,,17493.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,1238466.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,172161.000,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,1014630.000,548634.000,485685.000,715720.000,591863.000,685148.000
AmortizationOfIntangibleAssets,,,1500000.000,1500000.000,,1200000.000,1200000.000,1300000.000,1400000.000,1300000.000,1200000.000
CostOfGoodsAndServicesSold,1400658.000,1935945.000,2474292.000,3054212.000,2906321.000,2602503.000,3381299.000,3242479.000,3207499.000,3637744.000,3163095.000
DepreciationDepletionAndAmortization,1236520.000,1494681.000,1589005.000,1597443.000,1355611.000,1275190.000,1278120.000,1275815.000,1377775.000,1288317.000,1040908.000
EarningsPerShareBasic,,,,,,-0.050,-0.030,-0.040,-0.040,-0.040,-0.300
EarningsPerShareBasicAndDiluted,-0.130,-0.080,-0.020,-0.050,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,-7339173.000,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,,,-3621056.000,,,,,,,
GainsLossesOnSalesOfOtherAssets,,,,,,895.000,,,,,
GeneralAndAdministrativeExpense,,,3541298.000,3457777.000,,2676912.000,2099201.000,2355094.000,2079821.000,2946079.000,3127568.000
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,35060183.000
GoodwillPeriodIncreaseDecrease,,,,,,,13500000.000,13500000.000,,,
ImpairmentChargeOnReclassifiedAssets,,,,,,,,376984.000,,,
ImpairmentOfIntangibleAssetsFinitelived,,,,9300000.000,,,,464958.000,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,5849160.000,,,,,,,6089294.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,-6015204.000,-3374255.000,-5278975.000,-7701447.000,-5420730.000,-45930003.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,697608.000,,,,-979342.000,,,,2677614.000,
IncreaseDecreaseInAccountsReceivable,,15313.000,,,,546400.000,,,,-64176.000,
IncreaseDecreaseInDeferredRevenue,,-190356.000,,,,259934.000,,,,-166041.000,
IncreaseDecreaseInDepositOtherAssets,,-113633.000,,,,-12795.000,,,,3300.000,
IncreaseDecreaseInOtherDeferredLiability,,,,,,,13500000.000,13500000.000,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,-20313.000,,,,-16467.000,,,,93314.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,65579.000,,,,120675.000,,,,-22786.000,
InterestIncomeExpenseNonoperatingNet,2093.000,2645.000,224.000,-39856.000,-25593.000,-801.000,-13888.000,-18996.000,-18657.000,-28505.000,-143468.000
InterestPaid,,,,,,889.000,,,,28559.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,46251.000,,,,,
LegalFees,,,,,,,,,,-3429.000,
LineOfCreditFacilityCommitmentFeePercentage,,,,,,,,,,0.003,
LineOfCreditFacilityInterestRateDuringPeriod,,,,,,0.013,,,,0.013,
NetCashProvidedByUsedInContinuingOperations,,-8186185.000,,,,-2948339.000,,,,-1404063.000,
NetCashProvidedByUsedInFinancingActivities,,86883.000,,,,1002500.000,,,,-364911.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,86883.000,,,,1002500.000,,,,-364911.000,
NetCashProvidedByUsedInInvestingActivities,,-4160205.000,,,,228189.000,,,,-74328.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-4160205.000,,,,228189.000,,,,-74328.000,
NetCashProvidedByUsedInOperatingActivities,,-4112863.000,,,,-3722650.000,,,,-964824.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-4112863.000,,,,-3722650.000,,,,-964824.000,
NetIncomeLoss,,,,,,-6015204.000,,-5278975.000,,-5420730.000,-45930003.000
NetIncomeLossAvailableToCommonStockholdersBasic,-11377289.000,-7560996.000,-2299598.000,-4968347.000,-34008354.000,-6015204.000,-3374255.000,,,-5420730.000,
OperatingExpenses,14403264.000,10706047.000,10875307.000,16646503.000,41204642.000,9277464.000,7571803.000,8443387.000,11281823.000,9085281.000,49633071.000
OperatingIncomeLoss,-11379382.000,-7563641.000,-7160379.000,-12267664.000,-36601484.000,-6014403.000,-3360367.000,-5259979.000,-7682790.000,-5392225.000,-45786535.000
PaymentsForLegalSettlements,,,,,,-182669.000,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,2000000.000,,,,,,,,,
PaymentsToAcquireIntangibleAssets,,566983.000,,,,-45520.000,,,,,
PaymentsToAcquireLongtermInvestments,,200000.000,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,70899.000,
ProceedsFromLinesOfCredit,,,,,,1000000.000,,,,-364911.000,
ProceedsFromShortTermDebt,,,,,,2500.000,,,,,
ProvisionForDoubtfulAccounts,,23145.000,,,,,,,,19501.000,
ResearchAndDevelopmentExpense,,,1833318.000,1927193.000,,1988229.000,1370120.000,1603450.000,1820117.000,1769301.000,1373434.000
Revenues,4424540.000,5078351.000,6189220.000,7433051.000,7509479.000,5865564.000,7592735.000,6425887.000,6806532.000,7330800.000,7009631.000
SalesRevenueNet,4424540.000,5078351.000,6189220.000,7433051.000,7509479.000,5865564.000,7592735.000,6425887.000,6806532.000,7330800.000,7009631.000
SellingAndMarketingExpense,,,3911686.000,3814930.000,,3337133.000,2824362.000,2744070.000,2975339.000,3081584.000,2941684.000
SellingGeneralAndAdministrativeExpense,13166744.000,9211366.000,,,,,,,,,
ShareBasedCompensation,,,,,,1051901.000,,,,591863.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,0.011
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,,-1364237.000,,,,-624990.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,,2.240,,,,0.540,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,637600.000,,,,12125549.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,0.430,,,,0.330,
StockIssued1,,3813953.000,,,,,,,,,
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,,,1014630.000,,,,,
StockIssuedDuringPeriodValueEmployeeBenefitPlan,,,,,,25751.000,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,140647.000,
StockIssuedDuringPeriodValueOther,,,,,,,,,,35000.000,
StockIssuedDuringPeriodValuePurchaseOfAssets,,3813953.000,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,84758161.000,94489673.000,,,,129595547.000,130164694.000,145698039.000,-265544778.000,154751590.000,154786916.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,96317373.000,108460588.000,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,84758161.000,94489673.000,,,,,,,,,
